ISU GP Cup of China 2011,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Transition / Linking Footwork  1.60 7.50 7.50 7.25,7.50 7.00 7.00 7.00,,7.50 7.00,7.25,
Performance / Execution  1.60 6.75 7.75 7.50,7.75 7.25 6.75 7.00,,7.25 7.25,7.25,
Choreography / Composition  1.60 7.25 8.00 7.50,8.00 7.25 7.50 7.50,,7.50 7.50,7.54,
Interpretation  1.60 7.25 8.00 7.25,7.75 7.25 7.25 6.75,,7.25 7.25,7.32,
Judges Total Program Component Score (factored),,,,59.03,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Cup of China 2011,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Amanda EVORA / Mark LADWIG USA  4,112.75  60.51,,53.24,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw3  5.80  0.70 1 1 1,1 1 1 1,,1 1,6.50,
2 3T  4.10 -2.10 -3 -3 -2,-3 -3 -3 -3,,-3 -3,2.00,
3 3LzTh  5.50  0.50 0 0 1,1 1 1 0,,1 1,6.00,
4 2A+1Lo+2S  5.10  0.00 -2 0 1,0 0 1 0,,0 -1,5.10,
"",,,Info,,Info
5 BiDs3  3.20  0.70 1 1 1,1 0 1 1,,1 1,3.90,
6 CCoSp4  3.50 -0.04 0 -1 0,-1 0 0 0,,1 0,3.46,
7 3LoTh  5.50 x  0.90 1 2 2,1 1 1 1,,2 1,6.40,
8 5RLi4  7.15 x  0.70 1 1 2,0 1 1 1,,1 1,7.85,
9 ChSp1  2.00  0.50 1 0 1,1 1 1 1,,0 0,2.50,
10 4Li4  4.40 x  0.29 1 0 2,1 0 0 1,,1 0,4.69,
11 PCoSp4  4.50  0.21 0 0 1,1 0 1 1,,0 0,4.71,
12 5ALi3  6.60 x  0.80 1 1 2,1 1 1 1,,1 2,7.40,
57.35,,,,60.51,
Program Components Factor,,,,,
Skating Skills  1.60 6.75 6.25 7.00,6.75 7.00 6.75 6.50,,6.75 6.75,6.75,
Transition / Linking Footwork  1.60 6.00 7.00 7.25,6.75 6.50 6.50 6.00,,6.25 7.00,6.57,
Performance / Execution  1.60 6.75 6.50 7.00,6.25 7.00 6.75 6.75,,6.50 6.50,6.68,
Choreography / Composition  1.60 6.50 6.50 7.25,6.50 7.00 6.50 6.50,,6.50 7.00,6.64,
Interpretation  1.60 6.50 6.25 7.00,6.75 6.75 6.75 6.50,,6.50 6.75,6.64,
Judges Total Program Component Score (factored),,,,53.24,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
4 Kirsten MOORE-TOWERS / Dylan MOSCOVITCH CAN  7,111.26  56.47,,56.79,-2.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3T+3T+SEQ  6.56 -1.90 -3 -2 -3,-2 -3 -3 -2,,-3 -3,4.66,
2 3LzTw1  5.00  0.00 0 1 -1,0 0 -2 1,,0 0,5.00,
3 5ALi3  6.00  0.80 2 2 1,1 1 1 1,,0 1,6.80,
4 3S  4.20  0.20 1 -1 1,1 0 0 0,,0 0,4.40,
5 BoDs3  4.00  0.70 1 1 1,1 1 1 1,,-1 1,4.70,
6 PCoSp4  4.50  0.43 1 0 0,1 1 1 1,,1 1,4.93,
7 3LoTh  5.50 x -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,3.40,
8 ChSp1  2.00  0.60 1 1 0,2 1 1 0,,1 1,2.60,
9 5TLi4  6.60 x  0.64 2 2 1,1 1 2 1,,1 1,7.24,
10 3STh  4.95 x -0.40 -1 -1 -1,0 -1 1 0,,-1 0,4.55,
11 FCCoSp3  3.00  0.29 0 1 0,-1 1 1 1,,0 1,3.29,
12 3Li4  4.40 x  0.50 1 1 1,1 1 1 1,,1 1,4.90,
56.71,,,,56.47,
Program Components Factor,,,,,
Skating Skills  1.60 7.50 7.00 7.25,7.50 7.00 7.25 7.25,,7.25 7.50,7.29,
Transition / Linking Footwork  1.60 7.00 7.00 7.00,6.75 6.75 7.00 7.00,,6.75 6.75,6.89,
Performance / Execution  1.60 7.50 6.50 7.25,7.25 7.00 6.75 6.75,,7.00 7.00,7.00,
Choreography / Composition  1.60 7.25 7.25 7.25,7.00 6.75 7.25 7.50,,7.00 7.25,7.18,
Interpretation  1.60 7.50 7.00 7.00,7.25 7.00 7.25 7.00,,7.50 7.00,7.14,
Judges Total Program Component Score (factored),,,,56.79,
Deductions: Falls: -2.00,,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Cup of China 2011,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
5 Wenjing SUI / Cong HAN CHN  5,109.47  56.66,,54.81,-2.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4LzTw1  7.10 -2.86 -3 -3 -3,-3 -1 -3 -3,,-2 -3,4.24,
2 3T+COMBO  4.10 -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,2.00,
3 3STh  4.50  1.60 1 2 2,3 3 2 2,,3 2,6.10,
4 BoDs4  4.50  0.60 1 0 1,1 1 1 -1,,1 1,5.10,
"",,,Info,,Info
5 FCCoSp4  3.50  0.07 0 0 0,2 0 0 0,,0 1,3.57,
6 ChSp1  2.00  1.10 1 2 2,2 2 1 1,,2 1,3.10,
7 3FTh  6.05 x  0.50 0 1 1,0 1 1 2,,0 1,6.55,
8 2A<< <<  1.21 x -0.57 -3 -3 -2,-3 -2 -3 -3,,-3 -3,0.64,
9 4Li4  4.40 x  0.21 0 1 0,0 1 0 1,,0 1,4.61,
10 PCoSp4  4.50  0.64 1 1 2,1 1 1 2,,1 2,5.14,
11 5TLi4  6.60 x  0.86 1 2 2,1 2 2 2,,2 1,7.46,
12 5ALi4  7.15 x  1.00 1 2 2,1 2 1 2,,1 1,8.15,
55.61,,,,56.66,
Program Components Factor,,,,,
Skating Skills  1.60 6.50 7.00 6.50,6.00 7.00 6.50 7.00,,7.00 7.00,6.79,
Transition / Linking Footwork  1.60 6.25 6.75 6.50,7.00 7.25 6.50 7.25,,7.00 7.00,6.86,
Performance / Execution  1.60 6.00 6.75 6.75,6.25 7.50 6.00 5.75,,7.00 6.75,6.50,
Choreography / Composition  1.60 6.25 7.50 7.50,6.75 7.25 6.75 6.50,,7.25 7.25,7.04,
Interpretation  1.60 6.50 6.75 7.50,7.50 7.50 6.75 6.50,,7.25 7.25,7.07,
Judges Total Program Component Score (factored),,,,54.81,
Deductions: Falls: -2.00,,,,-2.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
6 Xiaoyu YU / Yang JIN CHN  3,108.54  63.11,,45.43,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw1  5.00  1.30 1 0 2,2 2 2 2,,2 2,6.30,
2 2A+2A+SEQ  5.28  0.00 0 0 0,0 -1 0 0,,0 0,5.28,
3 3T  4.10  0.30 0 1 0,1 1 0 0,,1 0,4.40,
4 PCoSp3  4.00  0.43 1 1 1,1 2 1 0,,0 1,4.43,
5 ChSp1  2.00  0.90 1 1 2,1 2 1 2,,1 1,2.90,
6 BoDs4  4.50  0.60 1 2 0,1 1 1 0,,1 1,5.10,
7 5ALi4  7.15 x  0.50 1 0 1,1 2 0 1,,0 1,7.65,
8 3LoTh  5.50 x  0.80 1 0 1,1 2 0 2,,1 2,6.30,
9 3STh  4.95 x  0.30 1 0 0,1 1 0 0,,1 0,5.25,
10 FCCoSp4  3.50  0.14 0 1 1,0 0 0 1,,0 0,3.64,
11 4Li4  4.40 x  0.36 0 0 0,1 1 1 1,,1 1,4.76,
12 5TLi4  6.60 x  0.50 1 1 1,1 1 0 1,,1 1,7.10,
56.98,,,,63.11,
Program Components Factor,,,,,
Skating Skills  1.60 5.50 5.25 5.50,6.25 6.25 5.25 6.25,,6.75 5.25,5.75,
Transition / Linking Footwork  1.60 5.25 5.25 5.25,5.75 6.75 5.25 6.00,,6.25 5.00,5.57,
Performance / Execution  1.60 5.50 5.25 5.75,6.00 5.75 5.75 6.25,,6.75 5.25,5.75,
Choreography / Composition  1.60 5.00 5.50 5.50,6.00 7.00 5.25 6.00,,6.75 5.50,5.79,
Interpretation  1.60 5.25 5.00 5.75,5.75 5.75 5.25 5.75,,6.50 5.25,5.54,
Judges Total Program Component Score (factored),,,,45.43,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Cup of China 2011,,,,,
PAIRS FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
7 Taylor STEELE / Robert SCHULTZ CAN  2,93.59  49.85,,44.74,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 3LzTw2  5.40 -0.70 -1 -2 -2,-1 0 -1 0,,-1 -1,4.70,
2 2A+2A+SEQ  5.28 -0.50 -2 -1 -1,-1 -1 -1 -1,,-1 -1,4.78,
3 3TTh  4.50  0.00 0 1 0,0 0 0 0,,0 0,4.50,
4 ChSp1  2.00  0.60 0 1 1,1 1 1 0,,1 1,2.60,
"",,,Info,,Info
5 5ALi3  6.00  0.10 1 0 0,0 0 1 0,,0 0,6.10,
6 3STh  4.50 -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,2.40,
7 5TLi4  6.60 x  0.14 1 1 0,0 0 0 1,,0 -1,6.74,
8 PCoSp4  4.50  0.21 1 1 0,0 1 0 0,,0 1,4.71,
9 2F  1.98 x  0.21 1 0 1,1 0 1 0,,1 1,2.19,
10 3Li3  3.85 x  0.29 1 0 0,0 0 1 1,,1 1,4.14,
11 BiDs3  3.20  0.00 0 0 0,0 0 0 0,,0 1,3.20,
12 FCCoSp4  3.50  0.29 1 1 0,0 0 1 0,,1 1,3.79,
51.31,,,,49.85,
Program Components Factor,,,,,
Skating Skills  1.60 6.00 5.75 5.50,5.75 5.75 5.75 6.00,,5.25 5.75,5.75,
Transition / Linking Footwork  1.60 5.75 5.50 5.00,5.75 5.50 5.00 5.25,,4.75 5.50,5.36,
Performance / Execution  1.60 5.75 6.00 5.25,6.00 5.75 5.25 5.50,,5.00 5.50,5.57,
Choreography / Composition  1.60 6.25 5.75 5.50,6.00 5.25 5.75 5.75,,5.00 6.00,5.71,
Interpretation  1.60 6.00 5.75 5.25,6.00 5.75 5.25 5.50,,5.00 5.50,5.57,
Judges Total Program Component Score (factored),,,,44.74,
Deductions: Falls: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
8 Klara KADLECOVA / Petr BIDAR CZE  1,82.61  42.09,,41.52,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 2Lz  2.10  0.13 0 1 1,1 0 0 0,,0 1,2.23,
2 2LzTw2  3.20  0.09 0 0 1,0 0 1 0,,0 1,3.29,
3 3STh  4.50  0.00 0 0 0,0 0 0 0,,0 0,4.50,
4 3LzTh  5.50 -2.10 -3 -3 -3,-3 -3 -3 -3,,-3 -3,3.40,
5 5ALi2  5.50  0.20 0 1 0,0 0 1 0,,0 1,5.70,
6 FCCoSp3  3.00 -0.39 -2 -1 -1,-1 -1 -2 -1,,-2 0,2.61,
7 5TLi4  6.60 x  0.00 0 0 0,0 0 0 0,,0 0,6.60,
8 3Li3  3.85 x -0.36 0 -1 -1,-1 0 0 -1,,-1 -1,3.49,
9 2Lo+1Lo<+2Lo+SEQ <  3.17 x -0.30 -1 0 -2,-1 -1 -1 -1,,-1 -1,2.87,
10 BoDs1  3.00 -0.10 0 0 -2,0 -1 0 0,,0 0,2.90,
11 PCoSp4  4.50  0.00 0 0 0,0 1 0 0,,0 0,4.50,
12 ChSp  0.00  0.00 - - -,- - - -,,- -,0.00,
44.92,,,,42.09,
Program Components Factor,,,,,
Skating Skills  1.60 5.50 5.25 5.25,5.25 5.00 5.00 5.00,,5.00 5.50,5.18,
Transition / Linking Footwork  1.60 5.00 5.25 6.25,5.00 5.00 4.75 5.00,,5.00 5.50,5.11,
Performance / Execution  1.60 5.50 5.00 5.50,5.00 5.00 5.25 5.00,,4.75 5.00,5.11,
Choreography / Composition  1.60 5.25 5.25 5.75,5.25 5.25 5.25 5.50,,5.00 5.75,5.36,
Interpretation  1.60 5.50 5.50 5.25,5.25 4.75 5.00 5.25,,4.75 5.25,5.18,
Judges Total Program Component Score (factored),,,,41.52,
Deductions: Falls: -1.00,,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Printed: 05.11.2011 21:55:47,,,,,
