Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,163.52,1,65.73,1,97.79,2011-11-06,gpchn2011
2,Maia SHIBUTANI / Alex SHIBUTANI,USA,148.4,2,57.79,2,90.61,2011-11-06,gpchn2011
3,Pernelle CARRON / Lloyd JONES,FRA,130.97,4,52.41,3,78.56,2011-11-06,gpchn2011
4,Penny COOMES / Nicholas BUCKLAND,GBR,130.39,3,53.89,4,76.5,2011-11-06,gpchn2011
5,Xintong HUANG / Xun ZHENG,CHN,120.11,6,45.07,5,75.04,2011-11-06,gpchn2011
6,Xiaoyang YU / Chen WANG,CHN,115.59,5,48.36,7,67.23,2011-11-06,gpchn2011
7,Charlotte LICHTMAN / Dean COPELY,USA,109.61,8,40.26,6,69.35,2011-11-06,gpchn2011
8,Emily SAMUELSON / Todd GILLES,USA,106.74,7,43.64,8,63.1,2011-11-06,gpchn2011
