9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
1,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,8,68.42,32.86,35.56,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,1FS3+kpYNY,,6.0,False,0.43,1,1,1,1,0,1,0,1,1,,6.43
2,2FS3+kpYYN,,6.0,False,0.64,1,2,2,2,1,1,1,1,1,,6.64
3,STw4,,6.0,False,0.5,1,1,2,1,0,1,1,1,1,,6.5
4,NtMiSt3,,6.5,False,1.86,1,2,2,2,2,2,2,2,1,,8.36
5,SlLi4,,4.0,False,0.93,2,2,2,2,1,1,2,2,2,,4.93
,,,28.5,,,,,,,,,,,,,32.86
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.25,8.5,9.0,9.0,8.75,8.75,9.0,9.0,9.25,,8.86
,Linking Footwork / Movement  ,,,,0.7,7.5,8.5,9.0,9.25,8.0,8.5,9.0,9.0,9.0,,8.71
,Performance  ,,,,0.7,8.5,8.75,9.25,9.25,8.5,8.25,9.25,9.25,9.25,,8.96
,Choreography  ,,,,0.8,7.75,9.0,9.5,9.5,8.0,8.5,9.25,9.25,9.25,,8.96
,Interpretation / Timing  ,,,,1.0,8.25,9.0,9.25,9.5,8.5,8.5,9.0,9.25,9.0,,8.93
,,,,,,,,,,,,,,,,35.56
