Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Javier FERNANDEZ,ESP,302.77,1,102.54,1,200.23,2016-01-31,ec2016
2,Alexei BYCHENKO,ISR,242.56,4,84.09,4,158.47,2016-01-31,ec2016
3,Maxim KOVTUN,RUS,242.21,2,88.09,6,154.12,2016-01-31,ec2016
4,Florent AMODIO,FRA,240.96,8,78.28,2,162.68,2016-01-31,ec2016
5,Mikhail KOLYADA,RUS,236.58,9,77.58,3,159.0,2016-01-31,ec2016
6,Ivan RIGHINI,ITA,236.36,6,82.23,5,154.13,2016-01-31,ec2016
7,Daniel SAMOHIN,ISR,232.08,5,82.73,8,149.35,2016-01-31,ec2016
8,Alexander PETROV,RUS,229.69,10,76.95,7,152.74,2016-01-31,ec2016
9,Jorik HENDRICKX,BEL,221.39,7,79.13,9,142.26,2016-01-31,ec2016
10,Michal BREZINA,CZE,211.81,3,84.3,13,127.51,2016-01-31,ec2016
11,Alexander MAJOROV,SWE,204.27,11,76.34,12,127.93,2016-01-31,ec2016
12,Deniss VASILJEVS,LAT,204.24,14,68.32,10,135.92,2016-01-31,ec2016
13,Matteo RIZZO,ITA,200.81,12,74.91,14,125.9,2016-01-31,ec2016
14,Franz STREUBEL,GER,196.17,15,68.11,11,128.06,2016-01-31,ec2016
15,Ivan PAVLOV,UKR,189.65,13,68.78,15,120.87,2016-01-31,ec2016
16,Paul FENTZ,GER,182.59,16,67.97,17,114.62,2016-01-31,ec2016
17,Felipe MONTOYA,ESP,181.95,17,67.73,19,114.22,2016-01-31,ec2016
18,Phillip HARRIS,GBR,180.99,18,63.93,16,117.06,2016-01-31,ec2016
19,Stephane WALKER,SUI,171.79,22,57.23,18,114.56,2016-01-31,ec2016
20,Jiri BELOHRADSKY,CZE,168.57,19,60.53,21,108.04,2016-01-31,ec2016
21,Nicholas VRDOLJAK,CRO,167.07,21,59.02,20,108.05,2016-01-31,ec2016
22,David KRANJEC,SLO,163.98,23,56.99,22,106.99,2016-01-31,ec2016
23,Mario-Rafael IONIAN,AUT,160.57,24,54.16,23,106.41,2016-01-31,ec2016
24,Sondre ODDVOLL BOE,NOR,149.6,20,59.12,24,90.48,2016-01-31,ec2016
25,Thomas KENNES,NED,53.86,25,53.86,DNQ,DNQ,2016-01-31,ec2016
26,Valtter VIRTANEN,FIN,52.07,26,52.07,DNQ,DNQ,2016-01-31,ec2016
27,Alexei MIALIONKHIN,BLR,50.98,27,50.98,DNQ,DNQ,2016-01-31,ec2016
28,Daniil ZURAV,EST,50.5,28,50.5,DNQ,DNQ,2016-01-31,ec2016
29,Armen AGAIAN,GEO,49.32,29,49.32,DNQ,DNQ,2016-01-31,ec2016
30,Patrick MYZYK,POL,49.26,30,49.26,DNQ,DNQ,2016-01-31,ec2016
31,Slavik HAYRAPETYAN,ARM,46.71,31,46.71,DNQ,DNQ,2016-01-31,ec2016
32,Larry LOUPOLOVER,AZE,44.46,32,44.46,DNQ,DNQ,2016-01-31,ec2016
33,Alexander MASZLJANKO,HUN,44.26,33,44.26,DNQ,DNQ,2016-01-31,ec2016
34,Michael NEUMAN,SVK,42.03,34,42.03,DNQ,DNQ,2016-01-31,ec2016
35,Engin Ali ARTAN,TUR,40.6,35,40.6,DNQ,DNQ,2016-01-31,ec2016
