9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
24,Gregor URBAS,SLO,0,49.23,23.18,27.05,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz<+3T,<,5.9,False,-2.0,-2,-2,-2,-2,-2,-2,-2,-1,-2,,3.9
2,3A<,<,3.5,False,-2.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
3,FSSp3,,2.6,False,0.1,0,0,1,0,0,1,0,0,1,,2.7
4,3Lo,,5.0,False,0.0,0,0,0,0,0,0,1,0,0,,5.0
5,CiSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,,2.3
6,CSSp3,,2.6,False,-0.12,0,0,0,-1,-1,0,-1,0,0,,2.48
7,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,0,0,0,,2.3
8,CCoSp4,,3.5,False,0.0,0,0,0,0,-1,0,0,0,0,,3.5
,,,27.7,,,,,,,,,,,,,23.18
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.25,5.25,6.25,4.75,6.25,5.5,6.0,5.75,5.5,,5.65
,Transition / Linking Footwork  ,,,,1.0,5.0,4.75,5.25,4.5,5.75,5.0,5.5,5.25,5.0,,5.1
,Performance / Execution  ,,,,1.0,5.25,5.0,6.0,4.75,6.0,5.25,5.75,5.5,5.25,,5.45
,Choreography / Composition  ,,,,1.0,5.5,5.25,5.75,5.0,6.25,5.0,5.75,5.5,5.25,,5.45
,Interpretation  ,,,,1.0,5.0,5.0,6.0,4.75,6.0,5.25,5.75,5.5,5.0,,5.4
,,,,,,,,,,,,,,,,27.05
Deduction,Falls,-1.0
