9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
18,Alexander MAJOROV,SWE,0,59.24,32.34,26.9,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz+3T,,10.0,False,-0.6,0,-1,-1,0,-1,0,-1,-1,-1,,9.4
2,3F,,5.5,False,-2.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,,3.5
3,2A,,3.5,False,0.2,0,0,1,1,0,0,0,1,1,,3.7
4,FSSp4,,3.0,False,-0.06,0,0,0,-1,0,-1,0,-1,-1,,2.94
5,SlSt2,,2.3,False,0.1,0,0,0,1,0,1,0,0,1,,2.4
6,CCoSp3,,3.0,False,0.4,1,0,1,0,1,1,1,0,1,,3.4
7,CiSt3,,3.3,False,0.4,0,0,1,1,1,1,1,0,2,,3.7
8,CSSp4,,3.0,False,0.3,0,0,1,1,1,0,1,0,1,,3.3
,,,33.6,,,,,,,,,,,,,32.34
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.5,5.25,6.0,5.25,5.75,5.25,5.5,5.5,5.75,,5.45
,Transition / Linking Footwork  ,,,,1.0,5.0,4.75,5.75,5.0,5.5,5.25,5.0,5.0,5.0,,5.15
,Performance / Execution  ,,,,1.0,5.25,5.0,6.0,5.25,5.75,5.0,5.5,5.25,5.25,,5.35
,Choreography / Composition  ,,,,1.0,5.75,5.25,5.75,5.5,5.75,5.25,5.75,5.25,5.25,,5.6
,Interpretation  ,,,,1.0,5.25,5.25,6.0,5.25,5.75,5.0,5.25,5.25,5.25,,5.35
,,,,,,,,,,,,,,,,26.9
