12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,BELBIN Tanith / AGOSTO Benjamin,USA,0,98.17,50.24,47.93,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,CuLi4+RoLi4,,5.6,False,0.79,2,2,1,1,1,2,2,2,2,1,2,1,,6.39
2,FSTw4,,4.7,False,0.5,2,1,1,1,1,1,2,1,2,1,1,1,,5.2
3,CSeSt4,,7.0,False,0.86,0,1,1,1,0,1,1,1,2,0,1,0,,7.86
4,CoSp4,,4.7,False,0.57,2,1,1,1,1,2,2,1,2,1,1,1,,5.27
5,CuLi4,,4.0,False,0.36,2,1,1,0,1,0,1,2,1,0,1,0,,4.36
6,SeLi4,,5.6,False,0.71,1,1,1,1,1,2,2,2,1,1,2,1,,6.31
7,BSTw3,,4.0,False,-0.21,-1,0,-1,-1,-1,1,-1,0,0,0,0,-1,,3.79
8,CCiSt3,,6.2,False,0.0,0,-1,0,0,0,1,-1,1,1,0,0,-1,,6.2
9,RoLi4,,4.0,False,0.86,2,2,1,1,2,0,2,2,2,2,2,2,,4.86
,,,45.8,,,,,,,,,,,,,,,,50.24
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,8.25,8.25,7.75,7.5,8.25,8.0,8.25,7.75,8.0,7.75,7.75,7.5,,7.93
,Transitions / Linking Footwork / Movement  ,,,,1.75,8.5,8.25,7.75,7.5,8.25,8.0,8.25,7.75,8.0,7.75,7.75,7.25,,7.93
,Performance / Execution  ,,,,1.0,8.25,8.0,8.0,7.75,8.0,8.25,8.25,8.0,8.0,7.75,8.0,7.25,,8.0
,Choreography / Composition  ,,,,1.0,8.5,8.25,8.0,7.5,8.0,8.25,8.5,8.0,8.0,8.0,8.0,7.5,,8.07
,Interpretation / Timing  ,,,,1.0,8.25,8.0,8.0,7.5,8.0,8.0,8.5,8.25,8.25,8.0,8.25,7.5,,8.07
,,,,,,,,,,,,,,,,,,,47.93
