9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Amanda EVORA / Mark LADWIG,USA,12,54.64,30.99,24.65,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3LzTw1,,5.0,False,0.2,1,0,0,1,0,0,0,0,1,,5.2
2,3T<<,<<,1.4,False,-0.6,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.8
3,3LoTh,,5.0,False,0.8,2,1,1,2,1,1,1,1,0,,5.8
4,CCoSp4,,3.5,False,0.43,1,1,0,1,1,0,2,1,1,,3.93
5,SlSt4,,3.9,False,0.86,1,1,1,2,1,1,0,1,0,,4.76
6,BiDs1,,2.8,False,0.4,1,0,1,1,0,1,1,0,0,,3.2
7,5ALi4,,6.5,False,0.8,2,1,2,1,1,1,1,1,1,,7.3
,,,28.1,,,,,,,,,,,,,30.99
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,6.0,5.5,6.0,6.5,6.5,6.5,6.25,5.75,,6.14
,Transition / Linking Footwork  ,,,,0.8,5.75,5.75,5.5,6.5,6.0,6.0,6.25,5.75,6.25,,5.96
,Performance / Execution  ,,,,0.8,6.0,6.25,5.25,6.25,6.25,6.0,6.5,6.25,6.5,,6.21
,Choreography / Composition  ,,,,0.8,5.75,6.0,6.0,6.0,6.25,6.25,6.5,6.5,6.25,,6.18
,Interpretation  ,,,,0.8,5.75,6.5,5.75,6.75,6.5,6.5,6.5,6.5,6.0,,6.32
,,,,,,,,,,,,,,,,24.65
Deduction, Falls,-1.0
