10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Rumiana SPASSOVA / Stanimir TODOROV,BUL,0,71.33,38.77,34.56,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2LzTw1,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.0
2,3STh,,4.5,False,-0.7,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,,3.8
3,2S,,1.3,False,0.0,1,0,0,0,0,0,0,0,0,0,,1.3
4,CCoSp1,,2.0,False,0.0,0,0,0,0,0,0,0,-1,0,-1,,2.0
5,5SLi3,,5.5,False,-0.12,0,-1,0,0,0,0,0,0,-1,-1,,5.38
6,2LoTh,,3.0,False,-0.18,0,0,0,-1,-1,-1,0,-1,-1,0,,2.82
7,SpSq1,,1.8,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.8
8,5ALi3,,6.0,False,-0.18,0,0,0,0,-2,-2,0,0,-1,1,,5.82
9,PCoSp2,,3.5,False,0.0,0,0,0,0,-1,0,0,0,0,0,,3.5
10,3Li2,,3.0,False,0.0,1,0,0,0,0,0,0,0,0,1,,3.0
11,2F+2F+SEQ,,2.99,True,-0.06,0,0,0,0,-1,-1,0,0,0,0,,2.93
12,SlSt1,,1.8,False,-0.18,0,0,0,-1,-1,-1,0,0,0,-1,,1.62
13,FiDs1,,2.8,False,0.0,0,0,0,0,0,0,0,0,0,1,,2.8
,,,41.19,,,,,,,,,,,,,,38.77
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,4.75,4.25,4.5,4.75,4.25,4.0,4.5,4.75,4.25,4.75,,4.4
,Transition / Linking Footwork  ,,,,1.6,4.5,4.0,4.25,4.5,3.75,3.75,4.5,4.25,4.0,4.5,,4.15
,Performance / Execution  ,,,,1.6,5.0,4.0,4.5,4.5,4.25,4.0,4.5,4.25,4.75,4.25,,4.3
,Choreography / Composition  ,,,,1.6,4.75,4.25,4.25,4.75,3.75,4.25,4.75,4.25,4.5,4.5,,4.45
,Interpretation  ,,,,1.6,5.0,4.0,4.25,4.5,4.0,4.0,4.5,4.5,4.75,4.5,,4.3
,,,,,,,,,,,,,,,,,34.56
Deduction,Time violation,-1.0
Deduction,Falls,-1.0
