ISU GP Audi Cup of China 2016,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
1 3Lz+3T  10.30  1.10 2 2 2 1 0,2 2,1 1,11.40,
2 FSSp4  3.00  0.79 1 2 2 1 1,2 2,2 1,3.79,
3 CCoSp4  3.50  0.50 1 1 1 1 0,1 2,1 1,4.00,
4 2A  3.63 x  0.71 1 2 2 1 1,2 2,1 1,4.34,
5 LSp4  2.70  0.57 1 2 1 1 1,1 1,2 1,3.27,
6 StSq3  3.30  0.64 0 2 1 1 1,2 2,1 1,3.94,
7 3F  5.83 x  0.80 1 1 2 1 0,2 1,1 1,6.63,
32.26,,,37.37,
Program Components Factor,,,,
Skating Skills  0.80  8.50  8.50  8.25  7.75  7.50,8.00  8.00,7.75  7.75,8.00,
Transitions  0.80  8.25  8.25  7.75  7.50  7.00,8.00  7.50,7.25  7.25,7.64,
Performance  0.80  8.25  8.00  7.75  7.50  7.25,8.00  7.75,7.75  7.50,7.75,
Composition  0.80  8.75  8.25  7.75  7.50  7.50,8.25  8.00,7.50  7.25,7.82,
Interpretation of the Music  0.80  8.50  7.75  7.50  7.25  7.50,8.25  7.75,7.50  7.50,7.68,
Judges Total Program Component Score (factored),,,31.11,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
4 Elizaveta TUKTAMYSHEVA RUS  7  64.88,33.88,31.00,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3T+3T  8.60 -0.20 -1 1 -1 -1 0,1 0,0 -1,8.40,
2 FSSp4  3.00  0.21 0 1 0 0 0,0 1,1 1,3.21,
3 LSp4  2.70  0.43 0 1 1 1 1,1 1,1 0,3.13,
4 3Lz  6.60 x  0.40 1 -1 0 1 -1,1 1,1 1,7.00,
5 StSq3  3.30  0.57 0 2 1 1 1,1 2,1 1,3.87,
6 2A  3.63 x  0.57 0 1 1 1 1,1 2,2 1,4.20,
7 CCoSp4  3.50  0.57 1 2 1 1 2,1 1,1 1,4.07,
31.33,,,33.88,
Program Components Factor,,,,
Skating Skills  0.80  8.25  7.75  7.50  8.00  7.75,7.50  7.75,8.00  7.50,7.75,
Transitions  0.80  8.00  7.50  7.25  7.75  7.25,7.50  7.25,8.00  7.25,7.50,
Performance  0.80  8.25  7.75  7.75  8.25  7.75,7.00  7.50,8.25  8.00,7.89,
Composition  0.80  8.00  7.75  8.00  8.00  7.75,7.50  7.50,8.25  7.75,7.82,
Interpretation of the Music  0.80  8.25  7.50  7.75  8.00  7.50,7.25  7.75,8.50  7.75,7.79,
Judges Total Program Component Score (factored),,,31.00,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Audi Cup of China 2016,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
5 Ashley WAGNER USA  4  64.36,31.10,33.26,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3F  5.30 -0.90 -3 -1 1 -2 -1,-3 1,-1 -2,4.40,
2 LSp4  2.70  0.86 1 2 2 1 2,2 2,2 1,3.56,
3 FSSp4  3.00  0.79 1 2 2 1 1,2 2,2 1,3.79,
4 3Lo+2T  7.04 x  0.10 0 0 0 -1 0,1 1,0 0,7.14,
5 2A  3.63 x  0.50 0 1 1 0 1,2 2,1 1,4.13,
6 CCoSp4  3.50  0.64 1 2 1 1 1,2 1,2 1,4.14,
7 StSq3  3.30  0.64 0 0 1 2 2,2 2,1 1,3.94,
28.47,,,31.10,
Program Components Factor,,,,
Skating Skills  0.80  8.75  8.50  8.00  8.50  8.00,8.00  8.50,8.50  8.50,8.36,
Transitions  0.80  8.50  8.50  7.75  8.25  7.75,8.00  8.00,8.00  8.25,8.11,
Performance  0.80  8.25  9.00  8.25  8.00  8.00,8.25  8.50,8.25  8.25,8.25,
Composition  0.80  8.00  9.00  8.00  8.50  8.25,8.25  8.75,8.50  8.50,8.39,
Interpretation of the Music  0.80  8.50  9.00  8.25  8.50  8.00,8.25  8.75,8.50  8.50,8.46,
Judges Total Program Component Score (factored),,,33.26,
Deductions,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
6 Rika HONGO JPN  6  63.63,33.20,30.43,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3F  5.30  0.50 -1 2 1 1 0,-3 1,2 1,5.80,
2 LSp4  2.70  0.43 0 1 0 1 1,1 2,1 1,3.13,
3 FCSp4  3.20  0.14 0 1 0 0 0,0 1,1 0,3.34,
4 3T+3T< <  8.03 x -0.20 -1 0 0 0 -1,-1 0,0 0,7.83,
5 2A  3.63 x  0.57 1 2 1 1 1,2 1,1 1,4.20,
6 StSq4  3.90  1.00 1 2 3 2 1,2 0,1 1,4.90,
7 CCoSp4  3.50  0.50 1 1 1 1 0,2 1,1 1,4.00,
30.26,,,33.20,
Program Components Factor,,,,
Skating Skills  0.80  7.75  7.75  7.75  7.75  7.25,7.75  7.25,7.25  7.50,7.57,
Transitions  0.80  7.50  7.50  7.25  7.50  6.75,7.50  7.00,7.25  7.00,7.29,
Performance  0.80  8.00  8.00  8.25  8.00  7.00,8.00  7.50,7.50  7.50,7.79,
Composition  0.80  7.75  7.75  8.00  8.25  7.25,7.75  7.75,7.25  7.25,7.64,
Interpretation of the Music  0.80  7.75  8.00  8.25  8.25  7.25,8.00  7.50,7.50  7.25,7.75,
Judges Total Program Component Score (factored),,,30.43,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Audi Cup of China 2016,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Zijun LI CHN  3  61.32,31.35,29.97,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3T+3T< <  7.30 -0.40 -1 1 -1 -2 -1,-1 1,-1 0,6.90,
2 3F  5.30  0.10 1 1 0 -1 -1,-1 1,0 1,5.40,
3 LSp4  2.70  0.79 1 3 2 2 2,1 1,2 1,3.49,
4 FCSp4  3.20  0.29 0 2 1 1 1,0 0,1 0,3.49,
5 2A  3.63 x  0.50 1 1 1 1 1,2 1,1 0,4.13,
6 CCoSp4  3.50  0.57 1 2 1 1 1,1 1,2 1,4.07,
7 StSq3  3.30  0.57 1 1 2 1 2,1 1,1 1,3.87,
28.93,,,31.35,
Program Components Factor,,,,
Skating Skills  0.80  8.00  8.00  7.50  8.00  7.25,7.00  7.25,7.50  7.50,7.57,
Transitions  0.80  7.75  7.25  7.50  7.50  7.00,6.75  7.00,7.25  7.25,7.25,
Performance  0.80  8.25  7.75  8.00  7.75  7.50,7.00  7.50,7.50  7.75,7.68,
Composition  0.80  8.00  7.50  7.50  7.75  7.50,6.75  7.25,7.50  7.50,7.50,
Interpretation of the Music  0.80  8.25  7.25  7.75  7.50  7.50,7.00  7.50,7.25  7.50,7.46,
Judges Total Program Component Score (factored),,,29.97,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
8 Courtney HICKS USA  1  59.86,31.48,28.38,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3F+3T< <  8.30 -0.60 -1 -2 -1 -1 0,-1 0,0 -3,7.70,
2 FCSp4  3.20  0.50 1 1 1 1 1,1 1,1 1,3.70,
3 LSp4  2.70  0.36 1 1 1 0 1,1 0,1 0,3.06,
4 3Lo  5.61 x -1.40 -2 -2 -2 -2 -2,-2 -3,-2 -2,4.21,
5 2A  3.63 x  0.29 1 1 1 0 1,0 0,1 0,3.92,
6 StSq4  3.90  0.70 1 1 1 1 1,1 1,1 1,4.60,
7 CCoSp4  3.50  0.79 1 2 1 1 2,2 2,2 1,4.29,
30.84,,,31.48,
Program Components Factor,,,,
Skating Skills  0.80  7.00  7.00  7.25  7.50  7.00,6.75  7.50,7.25  7.00,7.14,
Transitions  0.80  7.50  6.75  7.00  7.25  6.75,6.75  6.75,6.50  7.00,6.89,
Performance  0.80  7.25  7.00  7.00  7.25  7.25,7.00  7.25,7.25  7.25,7.18,
Composition  0.80  7.00  6.75  7.25  7.25  7.25,7.00  7.25,7.00  7.25,7.14,
Interpretation of the Music  0.80  7.25  6.75  7.25  7.50  7.00,7.00  7.25,7.00  7.25,7.14,
Judges Total Program Component Score (factored),,,28.38,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Audi Cup of China 2016,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
9 Karen CHEN USA  5  58.28,29.48,29.80,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3Lz+3T< <  9.00 -0.80 -1 -1 0 -2 -2,-1 1,-1 -2,8.20,
2 CCoSp3  3.00  1.07 1 3 2 2 3,2 2,2 2,4.07,
3 FCSp3  2.80  0.64 1 2 2 1 1,2 1,1 1,3.44,
4 StSq3  3.30  0.50 1 1 2 1 1,1 1,1 1,3.80,
5 3Lo< <  3.96 x -2.10 -3 -3 -3 -3 -3,-3 -3,-3 -3,1.86,
6 2A  3.63 x  0.64 1 1 2 1 2,2 1,1 1,4.27,
7 LSp4  2.70  1.14 2 3 2 2 2,3 2,3 2,3.84,
28.39,,,29.48,
Program Components Factor,,,,
Skating Skills  0.80  7.75  7.50  7.50  7.50  7.50,7.75  7.50,7.25  6.75,7.50,
Transitions  0.80  7.75  7.50  7.75  7.25  7.00,7.75  7.00,7.00  6.50,7.32,
Performance  0.80  7.50  7.50  8.00  7.25  7.50,7.75  7.25,6.75  7.00,7.39,
Composition  0.80  7.25  7.25  8.25  7.75  7.75,7.50  7.50,7.00  7.00,7.43,
Interpretation of the Music  0.80  7.50  7.75  8.25  7.50  7.75,8.00  7.75,7.00  7.00,7.61,
Judges Total Program Component Score (factored),,,29.80,
Deductions Falls: -1.00(1),,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
10 Ziquan ZHAO CHN  12  58.20,29.46,28.74,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3T+3T< <  7.30 -0.50 -1 -1 -1 -1 0,-1 -1,0 0,6.80,
2 FCSp4  3.20  0.57 1 2 0 1 1,2 1,1 1,3.77,
3 CCoSp4  3.50  0.64 1 2 1 1 1,2 1,2 1,4.14,
4 3Lo< <  3.96 x -0.70 -1 -1 -1 -1 -1,-1 -1,-1 -1,3.26,
5 2A  3.63 x  0.36 1 1 1 0 0,2 0,1 1,3.99,
6 StSq3  3.30  0.57 1 2 1 1 1,2 0,1 1,3.87,
7 LSp4  2.70  0.93 1 3 1 2 2,3 1,2 2,3.63,
27.59,,,29.46,
Program Components Factor,,,,
Skating Skills  0.80  7.00  7.75  6.75  7.50  7.00,8.25  6.50,7.00  7.00,7.14,
Transitions  0.80  7.00  7.25  6.50  7.25  7.00,8.00  6.00,6.75  6.75,6.93,
Performance  0.80  7.25  8.00  6.75  7.50  7.25,8.25  6.25,7.00  7.25,7.29,
Composition  0.80  7.50  8.25  6.50  7.50  7.25,8.00  6.50,7.25  7.00,7.29,
Interpretation of the Music  0.80  7.25  8.25  6.75  7.25  7.25,8.25  6.25,7.25  7.00,7.29,
Judges Total Program Component Score (factored),,,28.74,
Deductions,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,
ISU GP Audi Cup of China 2016,,,,
LADIES SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
11 Xiangning LI CHN  10  54.55,27.66,26.89,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,InfoJ8 J9 Ref,,Info
Elements Value,,,Panel,
1 3F+3T<< <<  6.60 -1.30 -2 -1 -2 -2 -1,-2 -2,-2 -2,5.30,
2 3Lze e  4.20 -1.10 -2 0 -1 -1 -2,-2 -2,-2 -1,3.10,
3 FCSp4  3.20  0.86 2 2 1 2 1,2 1,2 2,4.06,
4 CCoSp4  3.50  0.50 1 1 1 1 1,2 0,1 1,4.00,
5 2A  3.63 x  0.36 1 1 1 1 0,2 0,1 0,3.99,
6 StSq3  3.30  0.50 1 1 1 1 1,2 0,1 1,3.80,
7 LSp4  2.70  0.71 1 2 1 1 2,2 1,2 1,3.41,
27.13,,,27.66,
Program Components Factor,,,,
Skating Skills  0.80  6.50  7.75  6.50  7.50  6.75,8.00  6.25,6.50  6.25,6.82,
Transitions  0.80  6.75  6.75  6.25  7.25  6.25,7.75  5.75,6.00  5.75,6.43,
Performance  0.80  7.25  7.50  6.25  7.50  6.50,8.00  6.00,6.50  6.50,6.86,
Composition  0.80  7.00  7.50  6.50  7.25  6.75,7.75  6.00,6.25  6.00,6.75,
Interpretation of the Music  0.80  7.00  7.50  6.25  7.25  6.75,8.25  6.25,6.25  6.25,6.75,
Judges Total Program Component Score (factored),,,26.89,
Deductions,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
12 Joshi HELGESSON SWE  8  49.25,22.01,27.24,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3F< <  3.70 -2.10 -3 -3 -3 -3 -3,-3 -3,-3 -3,1.60,
2 2Lz+2Lo* *  2.10 -0.90 -3 -3 -3 -3 -3,-1 -3,-3 -3,1.20,
3 LSp4  2.70  0.36 0 1 1 1 1,0 1,1 0,3.06,
4 2A  3.63 x  0.50 1 1 1 1 1,1 1,2 1,4.13,
5 CCoSp4  3.50  0.36 0 1 0 1 1,1 0,1 1,3.86,
6 StSq4  3.90  0.70 0 1 1 1 1,1 1,1 1,4.60,
7 FCSp4  3.20  0.36 1 1 1 1 0,0 1,1 0,3.56,
22.73,,,22.01,
Program Components Factor,,,,
Skating Skills  0.80  6.25  6.50  6.50  7.50  6.75,7.00  6.75,7.25  6.75,6.79,
Transitions  0.80  6.75  6.25  6.75  7.25  6.50,7.00  6.25,6.50  6.50,6.61,
Performance  0.80  6.50  6.75  6.75  7.00  7.00,7.25  6.50,6.75  7.00,6.82,
Composition  0.80  6.25  6.75  6.50  7.25  7.00,7.00  6.50,7.25  7.00,6.86,
Interpretation of the Music  0.80  6.00  6.75  7.00  7.50  7.00,7.25  6.75,7.25  6.75,6.96,
Judges Total Program Component Score (factored),,,27.24,
Deductions,,,0.00,
"<  Under-rotated jump*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,
printed: 18.11.2016 18:44:50,,,,
