ISU GP Audi Cup of China 2016,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Transitions  0.80  8.50  8.75  8.25  8.25  8.25,9.00  8.25,8.50  8.25,8.39,
Performance  0.80  8.75  9.25  8.50  8.75  8.50,9.50  9.00,8.75  8.25,8.79,
Composition  0.80  8.50  9.00  8.50  8.50  8.25,9.50  9.25,8.50  8.50,8.68,
Interpretation of the Music / Timing  0.80  8.75  9.25  8.75  8.75  8.25,9.25  9.25,8.75  8.25,8.82,
Judges Total Program Component Score (factored),,,34.45,
Deductions,,,0.00,
Costume/Prop violation: (1 of 10),,,,
ISU GP Audi Cup of China 2016,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
4 Victoria SINITSINA / Nikita KATSALAPOV RUS  10  70.24,36.00,34.24,0.00,
Executed Base,,,Scores of,
"# InGfoOE J1 J2 J3 J4 J5",J6 J7,J8 Info J9 Ref,,Info
Elements Value,,,Panel,
1 1MB4+kpYYY  5.00  0.94 1 2 2 1 1,2 1,2 2,5.94,
2 PSt3  7.10  1.73 1 2 2 2 0,2 1,1 2,8.83,
3 STw4  6.60  0.01 0 1 0 0 -1,0 -1,1 0,6.61,
4 NtMiSt3  7.10  1.73 1 2 2 1 1,2 1,2 2,8.83,
5 RoLi4  4.50  1.29 2 2 2 2 1,3 2,3 2,5.79,
30.30,,,36.00,
Program Components Factor,,,,
Skating Skills  0.80  8.50  8.75  8.75  8.50  7.00,9.00  8.50,8.75  8.25,8.57,
Transitions  0.80  8.00  8.75  8.50  8.00  7.25,8.75  8.25,8.75  8.25,8.36,
Performance  0.80  8.00  9.00  8.75  8.50  7.00,9.00  8.75,9.00  8.50,8.64,
Composition  0.80  8.25  9.00  8.75  8.25  7.25,9.25  8.75,8.75  8.50,8.61,
Interpretation of the Music / Timing  0.80  8.00  9.25  9.00  8.50  7.00,8.75  8.50,9.00  8.50,8.61,
Judges Total Program Component Score (factored),,,34.24,
Deductions,,,0.00,
Violation of choreography restrictions: (3 of 10),,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
5 Natalia KALISZEK / Maksym SPODYRIEV POL  3  60.13,32.19,27.94,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 1MB4+kpYYY  5.00  0.19 -1 1 0 1 0,1 1,0 -1,5.19,
2 PSt3  7.10  0.63 0 1 1 1 1,0 0,1 -1,7.73,
3 STw4  6.60  0.17 0 1 1 0 -1,1 0,0 0,6.77,
4 RoLi4  4.50  0.43 0 2 1 1 0,0 2,1 0,4.93,
5 NtMiSt3  7.10  0.47 0 2 1 0 0,1 1,0 0,7.57,
30.30,,,32.19,
Program Components Factor,,,,
Skating Skills  0.80  6.00  7.50  7.00  7.25  7.00,7.00  7.00,7.00  6.00,6.89,
Transitions  0.80  6.25  7.50  7.25  7.50  6.75,6.75  6.75,7.00  6.25,6.89,
Performance  0.80  6.00  7.75  7.00  7.75  6.75,7.00  7.25,7.25  6.25,7.04,
Composition  0.80  6.00  7.75  7.25  7.50  7.25,7.25  7.00,7.00  6.50,7.11,
Interpretation of the Music / Timing  0.80  6.00  8.00  7.25  7.50  7.00,7.00  7.25,7.00  6.00,7.00,
Judges Total Program Component Score (factored),,,27.94,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
6 Shiyue WANG / Xinyu LIU CHN  8  58.57,30.23,28.34,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 1MB3+kpYNY  4.40  0.43 1 1 1 0 0,0 1,1 1,4.83,
2 PSt2  5.60  1.10 1 1 1 0 1,0 2,2 1,6.70,
3 STw4  6.60  0.60 1 2 1 1 1,0 2,1 0,7.20,
4 NtMiSt2  5.60  0.63 0 1 1 0 1,0 1,0 1,6.23,
5 RoLi4  4.50  0.77 1 2 2 1 1,1 2,1 1,5.27,
26.70,,,30.23,
Program Components Factor,,,,
Skating Skills  0.80  6.50  7.75  7.50  6.75  7.00,6.25  7.50,7.00  7.25,7.07,
Transitions  0.80  6.25  7.25  7.25  6.50  6.75,6.00  7.25,7.25  7.00,6.89,
Performance  0.80  6.50  7.50  7.50  7.00  7.00,6.50  7.75,7.50  7.50,7.21,
Composition  0.80  6.25  7.50  7.50  6.75  7.25,6.25  7.50,7.25  7.50,7.14,
Interpretation of the Music / Timing  0.80  6.25  7.50  7.50  7.00  6.75,6.25  7.50,7.25  7.50,7.11,
Judges Total Program Component Score (factored),,,28.34,
Deductions,,,0.00,
ISU GP Audi Cup of China 2016,,,,
ICE DANCE SHORT DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Anastasia CANNUSCIO / Colin MCMANUS USA  2  53.43,26.49,26.94,0.00,
Executed Base,,,Scores of,
"# GOInEf o J1 J2 J3 J4 J5",J6 J7,J8 InJfo9 Ref,,Info
Elements Value,,,Panel,
1 1MB2+kpTYN  3.80  0.17 0 0 1 1 0,0 1,0 0,3.97,
2 PSt2  5.60  0.31 0 1 1 0 0,0 1,0 0,5.91,
3 STw3  5.60  0.00 -1 0 0 0 0,0 0,0 0,5.60,
4 NtCiSt2  5.60  0.31 0 1 1 0 0,0 0,0 1,5.91,
5 RoLi4  4.50  0.60 1 1 2 1 0,1 1,1 1,5.10,
25.10,,,26.49,
Program Components Factor,,,,
Skating Skills  0.80  6.75  7.25  7.25  6.75  6.50,6.75  6.75,6.00  6.75,6.79,
Transitions  0.80  6.50  6.75  7.00  6.50  6.00,6.50  6.50,6.75  7.00,6.64,
Performance  0.80  6.75  7.00  7.00  6.75  6.25,7.00  6.75,7.00  6.75,6.86,
Composition  0.80  6.50  6.50  7.25  6.25  6.00,7.00  7.00,6.75  7.00,6.71,
Interpretation of the Music / Timing  0.80  6.25  6.75  7.50  6.50  6.25,6.75  7.00,6.50  7.00,6.68,
Judges Total Program Component Score (factored),,,26.94,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
8 Linshu SONG / Zhuoming SUN CHN  7  53.20,27.25,25.95,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 1MB4+kpYYY  5.00  0.17 0 0 0 0 -1,0 1,1 1,5.17,
2 PSt1  4.10  0.26 0 0 0 0 0,1 1,1 1,4.36,
3 STw4  6.60 -0.04 0 -1 1 -1 -1,0 -1,1 1,6.56,
4 NtMiSt2  5.60  0.79 1 1 1 0 0,1 1,0 1,6.39,
5 RoLi3  4.00  0.77 1 1 1 0 1,2 1,2 2,4.77,
25.30,,,27.25,
Program Components Factor,,,,
Skating Skills  0.80  5.25  6.25  6.50  6.50  6.25,7.00  6.50,6.75  7.50,6.54,
Transitions  0.80  5.25  6.25  6.25  5.75  6.00,6.75  6.25,6.50  7.25,6.25,
Performance  0.80  5.50  6.50  6.50  6.25  6.00,7.25  7.00,6.75  7.50,6.61,
Composition  0.80  5.50  6.50  6.50  6.00  6.25,7.00  6.75,6.75  7.25,6.54,
Interpretation of the Music / Timing  0.80  5.25  6.25  6.25  6.25  6.25,7.00  7.00,6.50  7.50,6.50,
Judges Total Program Component Score (factored),,,25.95,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
9 Hong CHEN / Yan ZHAO CHN  6  51.54,25.62,25.92,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 STw3  5.60  0.51 -1 1 1 0 1,1 2,1 1,6.11,
2 1MB3+kpYYN  4.40  0.09 0 1 0 -1 0,0 0,0 1,4.49,
3 PSt2  5.60  0.47 0 1 0 -1 1,0 0,1 1,6.07,
4 NtDiSt1  4.10  0.34 0 1 1 0 0,1 0,1 1,4.44,
5 RoLi3  4.00  0.51 0 1 1 0 1,1 1,1 1,4.51,
23.70,,,25.62,
Program Components Factor,,,,
Skating Skills  0.80  5.25  7.00  6.75  6.00  6.25,6.50  6.75,6.25  7.50,6.50,
Transitions  0.80  5.00  6.50  6.50  5.75  6.00,6.25  6.50,6.50  7.00,6.29,
Performance  0.80  5.50  7.00  6.75  6.00  6.25,6.75  6.75,6.50  7.50,6.57,
Composition  0.80  5.00  6.75  6.75  5.75  6.50,6.50  7.00,6.50  7.25,6.54,
Interpretation of the Music / Timing  0.80  5.00  6.75  6.75  6.00  6.25,6.50  7.00,6.25  7.50,6.50,
Judges Total Program Component Score (factored),,,25.92,
Deductions,,,0.00,
Violation of choreography restrictions: (1 of 10),,,,
printed: 18.11.2016 16:50:23,,,,
