ISU GP Audi Cup of China 2016,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
3 Alexandra STEPANOVA / Ivan BUKIN RUS  9  105.32,53.39,52.93,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 InfJo7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 CoSp4  5.60  1.46 3 2 1 3 2,2 3,3 2,7.06,
2 SlLi4  4.50  1.46 2 2 2 2 3,3 3,3 2,5.96,
3 RoLi4  4.50  0.94 1 2 1 1 2,2 2,3 1,5.44,
4 STw4  6.60  1.54 3 2 2 1 3,2 3,3 3,8.14,
5 ChSp1  0.70  1.20 1 2 0 1 2,2 2,3 2,1.90,
6 CiSt3  7.10  1.57 1 2 1 1 2,1 2,2 1,8.67,
7 CuLi4 >  4.50  1.11 2 2 2 2 2,1 1,3 2,5.61,
8 DiSt3  7.10  1.41 1 2 1 0 1,1 2,3 1,8.51,
9 ChLi1  0.70  1.40 2 2 1 2 2,2 2,3 2,2.10,
41.30,,,53.39,
Program Components Factor,,,,
Skating Skills  1.20  8.75  8.25  8.25  8.50  8.75,8.50  9.00,9.00  8.75,8.64,
Transitions  1.20  8.75  8.50  8.25  8.50  8.75,8.50  9.00,8.75  8.75,8.64,
Performance  1.20  8.50  8.75  8.50  9.25  8.50,8.75  9.25,9.25  9.25,8.89,
Composition  1.20  9.00  9.00  8.25  9.25  9.00,8.50  9.25,9.25  9.00,9.00,
Interpretation of the Music / Timing  1.20  8.75  8.75  8.50  9.25  9.00,8.75  9.00,9.00  9.25,8.93,
Judges Total Program Component Score (factored),,,52.93,
Deductions Extended lifts: -1.00,,,-1.00,
">  Lift too long",,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
4 Victoria SINITSINA / Nikita KATSALAPOV RUS  6  101.70,50.87,50.83,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 CoSp4  5.60  1.20 1 2 2 2 3,2 2,2 2,6.80,
2 CiSt3  7.10  1.41 1 2 1 1 1,1 2,2 1,8.51,
3 SlLi4  4.50  1.29 2 2 2 2 2,3 3,2 2,5.79,
4 STw4  6.60  0.43 1 1 0 0 2,0 1,1 1,7.03,
5 CuLi4  4.50  0.77 2 1 1 1 1,1 2,2 1,5.27,
6 ChSp1  0.70  1.10 2 0 0 2 2,2 2,2 1,1.80,
7 DiSt3  7.10  1.26 1 0 1 1 1,1 3,2 1,8.36,
8 RoLi4  4.50  1.11 2 1 1 2 2,2 2,3 2,5.61,
9 ChTw1  0.70  1.00 1 1 1 0 1,2 2,2 2,1.70,
41.30,,,50.87,
Program Components Factor,,,,
Skating Skills  1.20  8.00  7.50  8.25  8.50  8.25,8.50  9.00,8.75  8.25,8.36,
Transitions  1.20  8.25  7.50  8.25  8.25  8.00,8.25  9.00,8.50  8.00,8.21,
Performance  1.20  8.25  7.25  8.50  8.50  8.50,8.50  9.00,9.00  8.50,8.54,
Composition  1.20  8.25  7.50  8.50  8.75  8.50,8.50  9.25,9.00  8.50,8.57,
Interpretation of the Music / Timing  1.20  8.50  7.25  8.75  8.50  8.75,8.75  9.50,8.75  8.75,8.68,
Judges Total Program Component Score (factored),,,50.83,
Deductions,,,0.00,
ISU GP Audi Cup of China 2016,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
5 Shiyue WANG / Xinyu LIU CHN  4  91.23,46.76,44.47,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 JI7n fo,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 CiSt2  5.60  0.94 1 0 1 1 1,1 1,1 0,6.54,
2 STw4  6.60  0.69 1 1 1 2 1,1 2,1 0,7.29,
3 CuLi4  4.50  0.86 1 0 1 3 2,1 2,2 1,5.36,
4 CoSp4  5.60  0.60 1 0 1 2 1,1 1,1 1,6.20,
5 ChTw1  0.70  0.70 0 1 1 2 1,1 2,0 1,1.40,
6 SlLi4  4.50  0.77 1 1 1 2 1,1 2,2 1,5.27,
7 DiSt3  7.10  1.10 1 1 1 1 1,1 0,1 1,8.20,
8 RoLi4  4.50  0.60 1 1 1 1 1,0 1,1 1,5.10,
9 ChLi1  0.70  0.70 1 0 1 1 2,1 1,1 1,1.40,
39.80,,,46.76,
Program Components Factor,,,,
Skating Skills  1.20  7.25  6.75  7.75  7.75  7.00,7.25  7.75,7.25  7.50,7.39,
Transitions  1.20  7.25  6.75  7.75  7.50  7.25,7.00  7.50,7.00  7.00,7.21,
Performance  1.20  7.00  7.25  8.00  8.00  7.50,7.25  8.00,7.50  7.50,7.57,
Composition  1.20  7.50  7.00  7.50  8.00  7.25,7.25  8.00,7.75  7.25,7.50,
Interpretation of the Music / Timing  1.20  7.00  7.00  7.75  8.25  7.00,7.25  7.50,7.50  7.75,7.39,
Judges Total Program Component Score (factored),,,44.47,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
6 Natalia KALISZEK / Maksym SPODYRIEV POL  5  90.65,46.46,44.19,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 SlLi4  4.50  0.86 1 1 1 2 1,2 2,2 1,5.36,
2 SeSt3  7.10  0.63 1 0 0 1 1,0 1,0 1,7.73,
3 StaLi4  4.50  0.86 1 1 0 2 1,1 2,2 2,5.36,
4 STw4  6.60  0.36 -1 0 -1 1 1,1 1,1 1,6.96,
5 CoSp4  5.60  0.27 0 -1 -1 0 0,1 2,2 1,5.87,
6 ChTw1  0.70  0.54 -1 -1 -1 2 1,1 2,1 1,1.24,
7 RoLi4  4.50  0.51 1 0 1 0 1,1 1,1 2,5.01,
8 DiSt3  7.10  0.63 0 -1 0 0 1,1 1,1 1,7.73,
9 ChLi1  0.70  0.50 -1 0 0 1 1,1 2,0 2,1.20,
41.30,,,46.46,
Program Components Factor,,,,
Skating Skills  1.20  6.75  6.50  7.00  7.00  6.75,7.25  7.50,7.75  7.75,7.14,
Transitions  1.20  6.75  6.50  7.25  7.00  7.00,7.50  7.75,7.50  7.50,7.21,
Performance  1.20  7.00  6.75  7.50  7.25  7.25,7.50  8.00,8.00  8.00,7.50,
Composition  1.20  7.25  6.50  7.00  7.50  7.25,7.50  8.00,7.75  7.75,7.43,
Interpretation of the Music / Timing  1.20  7.25  6.25  7.25  7.50  7.25,7.75  8.00,7.75  8.00,7.54,
Judges Total Program Component Score (factored),,,44.19,
Deductions,,,0.00,
ISU GP Audi Cup of China 2016,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Anastasia CANNUSCIO / Colin MCMANUS USA  3  87.74,44.51,43.23,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 JI7n fo,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 CuLi4  4.50  0.60 1 1 1 2 1,1 1,1 1,5.10,
2 DiSt2  5.60  0.79 1 1 1 1 1,1 0,-1 0,6.39,
3 RoLi4  4.50  0.77 2 1 1 2 2,1 1,1 1,5.27,
4 CoSp4  5.60  0.60 1 1 1 1 1,1 1,1 1,6.20,
5 SeSt2  5.60  0.63 1 1 0 2 1,1 0,0 0,6.23,
6 STw4  6.60  0.51 1 0 0 2 1,1 2,1 0,7.11,
7 SlLi4  4.50  0.51 1 -1 1 2 1,1 1,1 0,5.01,
8 ChLi1  0.70  1.10 2 1 1 1 2,2 2,2 1,1.80,
9 ChSp1  0.70  0.70 1 1 1 1 1,1 1,1 1,1.40,
38.30,,,44.51,
Program Components Factor,,,,
Skating Skills  1.20  7.00  6.50  7.00  7.50  7.25,7.25  7.50,7.00  7.00,7.14,
Transitions  1.20  7.25  6.75  7.00  7.00  6.75,7.25  7.25,6.75  6.75,6.96,
Performance  1.20  7.25  6.75  7.50  7.75  7.25,7.50  7.50,7.25  7.25,7.36,
Composition  1.20  7.50  7.00  7.25  7.50  7.25,7.50  7.25,7.50  7.00,7.32,
Interpretation of the Music / Timing  1.20  7.25  6.50  7.50  7.75  7.25,7.50  6.75,7.25  7.25,7.25,
Judges Total Program Component Score (factored),,,43.23,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
8 Linshu SONG / Zhuoming SUN CHN  2  77.70,39.41,38.29,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 SlLi4  4.50  0.69 1 1 1 2 1,1 1,2 0,5.19,
2 CiSt1  4.10  0.00 0 0 1 0 0,0 0,0 0,4.10,
3 STw4  6.60  0.43 0 1 0 1 1,1 1,1 0,7.03,
4 RoLi3  4.00  0.60 1 1 1 1 1,1 1,2 1,4.60,
5 CoSp4  5.60  0.26 0 1 -1 1 0,0 1,1 0,5.86,
6 CuLi4  4.50  0.43 1 1 0 1 1,0 1,1 0,4.93,
7 ChSp1  0.70  0.30 1 0 0 1 1,0 0,0 1,1.00,
8 DiSt2  5.60  0.00 0 0 0 0 1,0 -1,0 0,5.60,
9 ChLi1  0.70  0.40 1 1 0 1 1,1 0,0 -1,1.10,
36.30,,,39.41,
Program Components Factor,,,,
Skating Skills  1.20  6.25  6.50  6.25  6.50  6.75,6.00  6.00,6.50  6.00,6.29,
Transitions  1.20  6.00  6.50  6.00  6.25  6.50,6.00  6.25,6.25  5.75,6.18,
Performance  1.20  6.25  6.75  6.25  7.00  7.00,6.25  6.50,6.75  6.00,6.54,
Composition  1.20  6.50  6.50  6.00  7.00  6.75,6.25  6.50,6.75  6.00,6.46,
Interpretation of the Music / Timing  1.20  6.25  6.75  6.00  6.75  6.75,6.25  6.25,6.50  6.25,6.43,
Judges Total Program Component Score (factored),,,38.29,
Deductions,,,0.00,
ISU GP Audi Cup of China 2016,,,,
ICE DANCE FREE DANCEJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
9 Hong CHEN / Yan ZHAO CHN  1  65.78,33.37,35.41,3.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,Info
Elements Value,,,Panel,
1 STw3  5.60  0.34 0 1 0 1 1,1 1,0 -1,5.94,
2 CiSt2  5.60  0.47 1 0 1 0 0,1 1,0 0,6.07,
3 SlLi4  4.50  0.17 0 0 0 1 1,0 0,1 0,4.67,
4 CoSp4  5.60  0.00 0 0 0 0 0,0 0,0 1,5.60,
5 DiSt1  4.10 -0.93 -2 -3 -3 -2 -1,-2 -2,-1 -1,3.17,
6 CuLi3 >  4.00 -0.43 -1 -1 -1 -1 0,-1 -1,-1 1,3.57,
7 RoLi2  3.00  0.00 0 0 0 0 0,0 0,0 -1,3.00,
8 ChLi1  0.70  0.04 -1 -1 -1 0 0,0 1,0 1,0.74,
9 ChSp1  0.70 -0.09 -1 -1 -1 0 0,-1 0,0 1,0.61,
33.80,,,33.37,
Program Components Factor,,,,
Skating Skills  1.20  6.00  5.75  5.75  6.25  6.00,5.50  6.25,6.00  5.75,5.93,
Transitions  1.20  5.50  5.50  5.50  6.00  6.25,5.00  5.75,5.75  5.75,5.68,
Performance  1.20  5.75  5.50  6.00  6.00  6.00,5.75  5.75,6.25  6.00,5.89,
Composition  1.20  6.00  5.75  6.00  6.25  6.50,5.75  6.25,6.25  6.00,6.07,
Interpretation of the Music / Timing  1.20  5.75  5.75  5.75  6.50  6.00,5.75  6.00,6.25  6.00,5.93,
Judges Total Program Component Score (factored),,,35.41,
Deductions Interruption in excess: -1.00 Extended lifts: -1.00,,Falls: -1.00,-3.00,
">  Lift too long",,,,
printed: 19.11.2016 16:00:22,,,,
