ISU GP Audi Cup of China 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Skating Skills  2.00  8.50  7.50  8.00  7.50  7.50,,8.00  8.50,7.75  7.75,7.86,
Transitions  2.00  7.75  7.00  7.75  7.50  7.00,,7.25  8.00,8.25  7.50,7.54,
Performance  2.00  8.25  7.50  8.25  8.00  7.75,,7.75  8.75,8.25  8.25,8.07,
Composition  2.00  8.00  7.50  8.25  8.25  7.50,,7.50  8.50,8.00  8.00,7.93,
Interpretation of the Music  2.00  8.25  7.75  8.25  8.00  7.75,,7.75  8.50,8.00  8.00,8.00,
Judges Total Program Component Score (factored),,,,78.80,
Deductions Falls: -1.00(1),,,,-1.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Audi Cup of China 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
3 Max AARON USA  6  161.07,,84.79,76.28,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 InfJo5",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4S+2T  11.80  1.00 2 1 1 0 1,,1 1,0 2,12.80,
2 4S  10.50  1.71 3 2 2 1 2,,2 1,1 2,12.21,
3 3A  8.50 -1.00 -1 -1 -1 -1 -2,,-1 -1,-1 0,7.50,
4 FCCoSp3  3.00  0.43 1 1 1 0 1,,1 1,0 1,3.43,
5 ChSq1  2.00  0.70 2 1 1 1 1,,1 1,0 1,2.70,
6 3Lo  5.10 -1.80 -1 -2 -3 -3 -3,,-2 -2,-3 -3,3.30,
7 3A+2T  10.78 x  1.00 1 1 1 0 1,,2 1,1 1,11.78,
8 FSSp4  3.00  0.29 1 0 1 0 1,,1 0,0 1,3.29,
9 StSq3  3.30  0.57 2 1 1 0 1,,1 2,1 1,3.87,
10 3Lz  6.60 x  0.10 1 0 0 0 1,,0 0,0 0,6.70,
11 3T+1Lo+3S  10.12 x -0.40 0 -1 -1 0 -1,,-1 0,-1 0,9.72,
12 2A  3.63 x  0.36 1 1 1 0 0,,2 1,0 1,3.99,
13 CCoSp3  3.00  0.50 2 0 1 0 1,,1 1,1 2,3.50,
81.33,,,,84.79,
Program Components Factor,,,,,
Skating Skills  2.00  8.25  7.50  7.75  7.50  7.50,,8.25  8.00,7.50  7.75,7.75,
Transitions  2.00  8.00  7.00  7.50  7.25  7.25,,7.75  7.75,7.50  7.25,7.46,
Performance  2.00  8.00  7.00  7.75  6.50  7.25,,8.00  8.00,7.75  7.50,7.61,
Composition  2.00  8.25  7.00  8.25  6.25  7.25,,7.75  7.75,7.75  7.50,7.61,
Interpretation of the Music  2.00  8.25  7.50  8.00  6.75  7.50,,8.00  7.75,8.00  7.25,7.71,
Judges Total Program Component Score (factored),,,,76.28,
Deductions,,,,0.00,
Costume/Prop violation: (2 of 10),,,,,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
4 Sergei VORONOV RUS  7  160.83,,81.89,78.94,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T+3T  14.60  1.71 3 2 2 1 2,,2 1,1 2,16.31,
2 3A+2T  9.80  1.43 2 2 2 1 1,,1 1,1 2,11.23,
3 3T+3T* *  4.30 -1.10 -1 -1 -1 -2 -2,,-2 -2,-2 0,3.20,
4 FCSp3  2.80  0.43 1 1 1 0 1,,1 1,0 1,3.23,
5 ChSq1  2.00  0.70 1 1 1 0 2,,1 1,1 1,2.70,
6 3A  8.50  1.71 2 2 2 1 2,,2 1,1 2,10.21,
7 3Lz  6.60 x  1.10 2 2 2 1 2,,1 1,1 2,7.70,
8 3S  4.84 x  1.10 1 2 2 2 2,,1 1,1 2,5.94,
9 3Lo  5.61 x  0.40 1 0 1 0 0,,0 1,1 1,6.01,
10 2A  3.63 x  0.50 2 1 2 0 1,,1 0,1 1,4.13,
11 StSq3  3.30  0.79 2 2 1 1 2,,1 1,2 2,4.09,
12 CCoSp3  3.00  0.64 1 1 2 1 2,,1 1,1 2,3.64,
13 CSSp4  3.00  0.50 1 0 1 2 1,,1 1,1 1,3.50,
71.98,,,,81.89,
Program Components Factor,,,,,
Skating Skills  2.00  7.75  8.25  7.75  7.75  8.25,,8.25  8.00,8.75  8.00,8.04,
Transitions  2.00  7.50  7.50  7.50  6.25  7.75,,6.25  7.75,8.25  7.50,7.39,
Performance  2.00  7.75  8.00  8.50  8.25  8.50,,7.50  8.25,8.75  7.75,8.14,
Composition  2.00  7.25  8.00  8.25  7.75  8.00,,7.25  8.00,8.75  7.75,7.86,
Interpretation of the Music  2.00  7.50  8.25  8.00  8.00  8.25,,7.00  8.25,9.00  8.00,8.04,
Judges Total Program Component Score (factored),,,,78.94,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Audi Cup of China 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
5 Han YAN CHN  4  155.15,,76.43,78.72,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 3A  8.50  1.29 2 1 1 1 1,,1 1,2 2,9.79,
2 4T  10.30 -2.63 -1 -2 -3 -2 -2,,-2 -2,-2 -3,7.67,
3 3Lz  6.00  1.20 2 2 1 2 2,,2 1,1 2,7.20,
4 FCSp3  2.80  0.43 1 1 1 1 1,,0 0,1 1,3.23,
5 ChSq1  2.00  0.90 2 2 1 0 2,,1 1,1 1,2.90,
6 1A  1.21 x  0.14 1 1 1 0 0,,1 0,1 1,1.35,
7 3Lo  5.61 x  1.00 2 2 1 2 1,,1 1,0 2,6.61,
8 3Lz+3T  11.33 x  0.80 3 2 1 0 1,,1 1,0 2,12.13,
9 3S  4.84 x  0.80 2 2 1 0 1,,1 1,0 2,5.64,
10 3F+2T  7.26 x  0.80 2 1 1 0 1,,2 1,1 1,8.06,
11 CSSp3  2.60  0.64 2 2 1 1 1,,1 1,0 2,3.24,
12 CCoSp3  3.00  0.71 2 2 1 1 2,,1 1,1 2,3.71,
13 StSq4  3.90  1.00 2 3 1 1 2,,1 1,1 2,4.90,
69.35,,,,76.43,
Program Components Factor,,,,,
Skating Skills  2.00  7.75  8.50  7.50  8.25  8.25,,8.25  8.25,8.50  8.25,8.21,
Transitions  2.00  8.00  7.75  7.00  7.25  7.75,,7.25  7.75,7.75  7.50,7.57,
Performance  2.00  8.00  7.50  7.50  7.50  7.50,,8.00  8.00,8.00  8.00,7.79,
Composition  2.00  8.25  8.50  7.75  7.50  7.75,,7.25  8.25,8.25  7.75,7.93,
Interpretation of the Music  2.00  8.25  8.50  7.50  7.50  8.00,,7.25  8.00,8.25  7.50,7.86,
Judges Total Program Component Score (factored),,,,78.72,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
6 Alexander PETROV RUS  2  154.23,,79.85,74.38,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 3A+2T  9.80  1.00 1 1 1 0 1,,2 1,0 2,10.80,
2 3A  8.50  0.71 1 1 1 0 0,,1 1,0 1,9.21,
3 3Lz  6.00  0.80 2 1 2 1 1,,1 1,0 1,6.80,
4 FCSp4  3.20  0.36 1 1 1 1 1,,0 1,0 0,3.56,
5 StSq3  3.30  0.79 2 2 1 2 2,,1 1,1 2,4.09,
6 3Lz+2T  8.03 x  0.70 1 1 1 1 1,,1 1,0 2,8.73,
7 3F+1Lo+3S  11.22 x  0.60 1 1 1 0 1,,1 1,0 1,11.82,
8 3T  4.73 x  0.40 1 1 1 0 0,,1 1,0 0,5.13,
9 3Lo  5.61 x  0.40 1 1 1 0 0,,1 0,0 1,6.01,
10 CSSp3  2.60  0.21 2 1 0 0 0,,0 1,0 1,2.81,
11 ChSq1  2.00  0.90 2 2 1 1 1,,2 1,1 1,2.90,
12 2A  3.63 x  0.36 1 1 1 1 0,,1 0,0 1,3.99,
13 CCoSp4  3.50  0.50 2 1 1 0 1,,1 1,0 2,4.00,
72.12,,,,79.85,
Program Components Factor,,,,,
Skating Skills  2.00  7.25  7.75  7.00  7.50  7.75,,7.25  7.50,7.00  7.25,7.36,
Transitions  2.00  7.50  7.50  7.25  7.25  7.50,,7.75  7.00,6.75  6.75,7.25,
Performance  2.00  7.25  8.00  7.75  7.00  7.75,,8.25  7.50,7.25  7.00,7.50,
Composition  2.00  7.50  7.75  7.50  7.50  7.75,,8.00  7.25,7.00  7.50,7.54,
Interpretation of the Music  2.00  7.50  8.00  7.75  7.00  7.75,,8.25  7.25,7.25  7.25,7.54,
Judges Total Program Component Score (factored),,,,74.38,
Deductions,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
ISU GP Audi Cup of China 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
7 Maxim KOVTUN RUS  1  151.33,,76.33,75.00,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 4S  10.50  1.71 2 2 1 1 2,,2 2,1 2,12.21,
2 4T  10.30  1.57 1 2 2 1 2,,2 1,1 2,11.87,
3 3Lo+3T  9.40  0.40 1 1 1 0 0,,1 0,0 1,9.80,
4 CCoSp4  3.50  0.36 1 1 1 0 0,,1 1,0 1,3.86,
5 4S+SEQ+2T* *  9.24 x -2.06 -1 -1 -2 -2 -2,,-2 -2,0 -2,7.18,
6 FCSp3  2.80  0.36 1 1 1 0 1,,0 1,-1 2,3.16,
7 3A  9.35 x  0.57 1 1 1 0 1,,0 0,-1 2,9.92,
8 3S  4.84 x  0.20 1 1 0 -1 0,,0 0,0 1,5.04,
9 1Lz  0.66 x -0.03 0 0 0 -2 -1,,0 0,-1 1,0.63,
10 StSq3  3.30  0.43 1 2 1 0 1,,1 0,0 2,3.73,
11 ChSq1  2.00  0.20 0 1 1 0 0,,0 0,0 1,2.20,
12 2A  3.63 x  0.00 0 1 0 0 0,,0 0,0 0,3.63,
13 CSSp3  2.60  0.50 1 1 1 1 1,,1 1,-1 2,3.10,
72.12,,,,76.33,
Program Components Factor,,,,,
Skating Skills  2.00  7.50  8.00  7.75  7.00  8.00,,8.00  8.00,7.25  7.75,7.75,
Transitions  2.00  7.00  7.50  7.25  7.25  7.75,,7.00  7.25,7.00  7.25,7.21,
Performance  2.00  7.75  8.00  7.75  6.50  7.75,,7.25  7.75,7.25  7.50,7.57,
Composition  2.00  7.25  7.75  8.00  7.25  7.75,,7.25  7.75,7.00  7.75,7.54,
Interpretation of the Music  2.00  7.00  8.00  7.75  6.75  7.75,,7.00  7.50,7.50  7.50,7.43,
Judges Total Program Component Score (factored),,,,75.00,
Deductions,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
8 Ross MINER USA  5  136.61,,61.75,74.86,0.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 2S  1.30  0.06 1 0 0 0 0,,1 0,0 2,1.36,
2 3A+2T  9.80  1.14 2 1 1 0 1,,1 1,1 2,10.94,
3 3Lz+3T  10.30  0.70 2 1 1 1 1,,1 1,0 1,11.00,
4 StSq3  3.30  0.57 2 1 1 1 1,,2 1,1 1,3.87,
5 FSSp4  3.00  1.00 2 2 2 2 2,,2 2,1 2,4.00,
6 1A  1.21 x  0.00 1 0 0 0 -1,,0 0,0 0,1.21,
7 2Lo  1.98 x  0.00 0 0 0 0 0,,0 0,0 0,1.98,
8 CCoSp3  3.00  0.43 2 1 1 0 1,,1 1,0 1,3.43,
9 3Lz+1Lo+3S< <  10.56 x -0.70 -1 -1 -1 -2 -1,,-1 -1,-1 0,9.86,
10 3Fe e  4.07 x -0.80 -1 -2 -1 -1 -1,,-1 -2,-1 -1,3.27,
11 ChSq1  2.00  0.70 1 2 1 1 1,,1 1,1 1,2.70,
12 2A  3.63 x  0.50 2 1 1 0 1,,1 1,1 1,4.13,
13 FCCoSp4  3.50  0.50 2 1 1 0 1,,1 1,0 2,4.00,
57.65,,,,61.75,
Program Components Factor,,,,,
Skating Skills  2.00  7.75  7.50  7.50  7.50  8.00,,7.25  7.50,7.75  7.50,7.57,
Transitions  2.00  8.00  7.25  7.50  6.50  7.25,,7.25  7.75,7.75  7.25,7.43,
Performance  2.00  7.75  6.75  7.75  6.75  7.25,,7.50  7.25,7.50  7.25,7.32,
Composition  2.00  8.00  7.00  7.75  7.25  7.50,,7.25  7.75,7.50  7.75,7.54,
Interpretation of the Music  2.00  8.00  7.50  7.75  7.00  7.50,,7.50  7.50,7.75  7.50,7.57,
Judges Total Program Component Score (factored),,,,74.86,
Deductions,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Wrong edge",,,,,
ISU GP Audi Cup of China 2016,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
9 Michal BREZINA CZE  3  135.91,,60.49,76.42,1.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5In fo",,J6 J7,J8 J9 Ref,,Info
Elements Value,,,,Panel,
1 2S  1.30  0.06 1 0 0 0 0,,1 0,0 1,1.36,
2 3A  8.50  1.57 1 2 2 2 1,,2 1,1 2,10.07,
3 3F+1Lo+2S  7.10  0.80 1 1 2 1 1,,1 0,1 2,7.90,
4 StSq4  3.90  1.30 2 3 2 2 2,,2 1,1 2,5.20,
5 FCCoSp4V  3.00  0.50 2 1 1 1 1,,1 1,1 1,3.50,
6 1A+2T  2.64 x  0.00 1 0 0 0 0,,0 0,0 0,2.64,
7 ChSq1  2.00  0.70 1 2 1 0 1,,1 1,1 1,2.70,
8 3Lo  5.61 x  0.60 1 1 1 1 0,,1 1,0 2,6.21,
9 FSSp3  2.60  0.64 2 1 1 2 0,,2 1,1 1,3.24,
10 3F  5.83 x  1.10 1 1 2 2 2,,2 1,1 2,6.93,
11 3Lz  6.60 x  0.70 1 1 1 1 1,,1 1,1 2,7.30,
12 1A  1.21 x -0.20 -1 -1 -1 -1 -1,,-1 0,-1 -1,1.01,
13 CCoSp2V  2.00  0.43 1 1 1 0 1,,1 1,0 2,2.43,
52.29,,,,60.49,
Program Components Factor,,,,,
Skating Skills  2.00  7.25  8.00  8.00  8.00  7.75,,7.50  8.00,8.00  7.75,7.86,
Transitions  2.00  7.50  7.25  7.75  7.50  7.50,,7.50  7.50,7.50  7.25,7.46,
Performance  2.00  7.25  7.00  7.75  6.75  7.25,,7.25  7.75,7.75  7.50,7.39,
Composition  2.00  7.50  7.50  8.25  7.75  7.50,,7.75  8.00,7.50  7.75,7.68,
Interpretation of the Music  2.00  7.75  7.75  8.00  7.25  7.75,,7.75  8.00,7.75  8.00,7.82,
Judges Total Program Component Score (factored),,,,76.42,
Deductions Time violation: -1.00,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting Total,,Total,Total,Total,
Rank Name Nation Number Segment,,Element,Program  Component,Deductions,
Score,,Score,Score (factored),,
10 Daniel SAMOHIN ISR  10  130.04,,58.98,73.06,2.00,
Executed Base,,,,Scores of,
"# GOE J1 J2 J3 J4 J5",,J6 J7,J8 J9 Ref,,
Elements Value,,,,Panel,
1 4T  10.30 -4.00 -3 -3 -3 -3 -3,,-3 -3,-3 -3,6.30,
2 4S  10.50 -3.09 -2 -2 -2 -3 -2,,-3 -3,-2 -3,7.41,
3 CCoSp4  3.50  0.50 1 1 1 0 1,,1 1,1 1,4.00,
4 1A  1.10  0.00 0 0 0 -1 0,,0 0,0 0,1.10,
5 FCCoSp4  3.50  0.21 1 1 0 -1 1,,0 0,0 1,3.71,
6 ChSq1  2.00  0.90 2 2 1 1 2,,1 1,1 1,2.90,
7 1A  1.21 x  0.00 1 0 0 -2 0,,0 0,0 0,1.21,
8 2T  1.43 x  0.03 1 0 0 -1 0,,0 0,0 1,1.46,
9 CSSp4  3.00  0.36 2 1 1 -1 1,,1 0,0 1,3.36,
10 3Lz+1Lo+3S  11.99 x  0.40 1 1 0 0 0,,1 1,0 2,12.39,
11 3Lo+2T  7.04 x  0.10 1 0 0 -1 0,,0 0,0 1,7.14,
12 2A  3.63 x  0.21 1 1 0 0 0,,1 0,0 1,3.84,
13 StSq3  3.30  0.86 2 2 1 2 2,,2 1,1 2,4.16,
62.50,,,,58.98,
Program Components Factor,,,,,
Skating Skills  2.00  8.25  7.50  7.25  7.00  8.00,,7.50  7.50,7.25  7.50,7.50,
Transitions  2.00  7.75  7.25  7.25  6.50  7.50,,6.50  7.25,7.50  7.25,7.21,
Performance  2.00  7.50  7.00  7.00  5.75  7.25,,6.25  7.00,7.50  7.25,7.04,
Composition  2.00  8.25  7.50  7.50  6.50  7.75,,6.50  7.50,7.25  7.75,7.39,
Interpretation of the Music  2.00  8.00  7.50  7.25  6.25  8.00,,6.50  7.50,7.50  7.50,7.39,
Judges Total Program Component Score (factored),,,,73.06,
Deductions Falls: -2.00(2),,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
printed: 19.11.2016 20:30:50,,,,,
