ISU GP Audi Cup of China 2016,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
2 3LoTh  5.00  1.30 2 1 1 2 2,2 2,2 2,6.30,
3 3Tw4  6.60  0.70 1 1 2 1 0,1 1,1 1,7.30,
4 BiDs4  3.50  0.60 1 1 1 1 0,2 1,1 0,4.10,
5 StSq4  3.90  0.70 1 1 1 1 1,2 1,1 1,4.60,
6 FCCoSp4  3.50  0.36 0 0 0 2 1,1 1,1 1,3.86,
7 5RLi4  7.50  0.50 0 1 1 0 0,1 1,1 1,8.00,
34.30,,,39.36,
Program Components Factor,,,,
Skating Skills  0.80  7.25  7.75  7.25  7.50  7.25,8.00  7.75,7.75  7.50,7.54,
Transitions  0.80  7.00  7.50  7.25  7.50  7.25,7.75  7.50,7.25  7.75,7.43,
Performance  0.80  7.50  7.75  7.50  7.75  7.50,8.25  7.75,8.00  7.75,7.71,
Composition  0.80  7.25  7.75  7.75  7.75  8.00,8.00  7.50,7.75  7.75,7.75,
Interpretation of the Music  0.80  7.50  7.75  7.75  7.50  8.00,8.25  7.75,8.00  7.75,7.79,
Judges Total Program Component Score (factored),,,30.57,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
4 Xuehan WANG / Lei WANG CHN  5  66.45,36.51,29.94,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3Tw3  6.20  1.30 2 1 2 2 2,2 2,1 2,7.50,
2 3T< <  3.00 -1.30 -2 -2 -2 -1 -2,-2 -2,-2 -1,1.70,
3 3LoTh  5.00  1.40 2 2 1 2 2,2 2,2 2,6.40,
4 BiDs4  3.50  0.80 1 1 1 2 1,2 1,1 1,4.30,
5 FCCoSp3  3.00  0.71 2 1 1 2 2,2 1,1 0,3.71,
6 5RLi4  7.50  0.60 0 1 0 1 2,2 1,0 1,8.10,
7 StSq4  3.90  0.90 1 1 2 2 2,1 1,1 1,4.80,
32.10,,,36.51,
Program Components Factor,,,,
Skating Skills  0.80  7.50  7.50  7.25  7.75  7.25,7.75  7.50,7.50  8.00,7.54,
Transitions  0.80  7.00  7.25  7.25  7.50  6.75,7.50  7.00,7.25  8.25,7.25,
Performance  0.80  7.50  7.75  7.75  7.50  7.50,7.75  7.75,7.25  8.50,7.64,
Composition  0.80  7.50  7.50  7.50  7.50  7.50,7.50  7.25,7.25  8.50,7.46,
Interpretation of the Music  0.80  7.25  7.75  7.50  7.75  7.50,7.75  7.00,7.25  8.50,7.54,
Judges Total Program Component Score (factored),,,29.94,
Deductions,,,0.00,
"<  Under-rotated jump",,,,
ISU GP Audi Cup of China 2016,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
5 Nicole DELLA MONICA / Matteo GUARISE ITA  7  66.39,36.21,30.18,0.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3S  4.40  0.70 1 1 1 1 1,1 2,1 0,5.10,
2 3Tw2  5.80  0.20 0 0 0 0 -1,1 1,1 0,6.00,
3 3LoTh  5.00  0.70 2 1 0 1 2,1 0,1 1,5.70,
4 5ALi4  7.50  1.10 1 2 1 2 2,2 2,1 1,8.60,
5 BiDs2  3.00  0.30 1 0 0 2 -1,0 1,1 0,3.30,
6 StSq3  3.30  0.64 2 1 1 2 1,1 1,2 1,3.94,
7 FCCoSp3  3.00  0.57 1 0 1 1 2,2 2,1 0,3.57,
32.00,,,36.21,
Program Components Factor,,,,
Skating Skills  0.80  7.50  7.75  7.00  8.00  7.75,7.75  7.50,7.75  7.25,7.61,
Transitions  0.80  7.25  7.50  6.75  7.75  7.00,7.50  7.25,7.25  7.00,7.25,
Performance  0.80  7.50  7.75  7.25  8.00  7.50,7.75  7.75,7.75  7.50,7.64,
Composition  0.80  7.75  8.00  7.00  7.75  7.50,8.00  7.50,7.50  7.25,7.61,
Interpretation of the Music  0.80  7.75  7.75  7.00  8.00  7.25,8.00  7.75,7.50  7.25,7.61,
Judges Total Program Component Score (factored),,,30.18,
Deductions,,,0.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
6 Yuko KAVAGUTI / Alexander SMIRNOV RUS  4  62.90,32.53,31.37,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 3T  4.30 -2.10 -3 -3 -3 -3 -3,-3 -3,-3 -3,2.20,
2 3Tw3  6.20  0.00 0 0 -1 -1 -1,0 1,1 1,6.20,
3 3LoTh  5.00  0.50 1 1 0 1 0,1 1,1 0,5.50,
4 5ALi4  7.50  1.00 2 2 1 2 1,2 1,1 0,8.50,
5 FCCoSp3  3.00  0.00 0 0 0 0 0,1 0,0 -1,3.00,
6 StSq3  3.30  0.43 1 1 0 1 1,1 2,1 0,3.73,
7 BiDs2  3.00  0.40 1 1 -1 0 0,1 1,1 0,3.40,
32.30,,,32.53,
Program Components Factor,,,,
Skating Skills  0.80  7.75  8.00  7.50  8.00  8.25,8.25  7.75,8.25  7.75,7.96,
Transitions  0.80  7.50  8.00  7.25  8.00  8.00,8.00  7.25,8.00  7.50,7.75,
Performance  0.80  7.50  7.75  7.50  7.75  7.50,8.00  7.25,8.00  7.50,7.64,
Composition  0.80  8.00  8.25  7.50  8.25  7.75,8.25  7.75,8.25  7.75,8.00,
Interpretation of the Music  0.80  7.75  8.00  7.75  8.00  7.50,8.25  7.75,8.25  7.25,7.86,
Judges Total Program Component Score (factored),,,31.37,
Deductions Falls: -1.00,,,-1.00,
ISU GP Audi Cup of China 2016,,,,
PAIRS SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
7 Mari VARTMANN / Ruben BLOMMAERT GER  8  60.88,33.16,28.72,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,IJn8f o J9 Ref,,Info
Elements Value,,,Panel,
1 3TwB  5.00 -0.30 0 0 -1 -1 -2,0 0,-1 0,4.70,
2 3T  4.30  0.50 0 0 1 1 2,1 1,0 1,4.80,
3 5RLi4  7.50  0.60 0 1 0 1 1,1 1,1 1,8.10,
4 3FTh  5.50 -2.10 -3 -3 -3 -3 -3,-3 -3,-3 -3,3.40,
5 BiDs4  3.50  0.70 1 1 2 0 0,2 2,1 0,4.20,
6 FCCoSp4  3.50 -0.04 0 0 0 0 -1,0 -1,0 0,3.46,
7 StSq4  3.90  0.60 1 1 0 1 1,0 1,1 1,4.50,
33.20,,,33.16,
Program Components Factor,,,,
Skating Skills  0.80  7.00  7.75  7.00  7.25  7.00,7.50  7.00,7.25  7.50,7.21,
Transitions  0.80  6.75  7.50  6.50  7.00  7.25,7.00  7.00,7.00  7.50,7.07,
Performance  0.80  7.00  7.50  6.75  7.00  6.75,7.00  7.25,7.25  7.50,7.11,
Composition  0.80  7.25  7.50  6.75  7.25  7.00,7.50  7.00,7.50  7.25,7.25,
Interpretation of the Music  0.80  7.00  7.50  7.00  7.25  6.75,7.50  7.50,7.25  7.25,7.25,
Judges Total Program Component Score (factored),,,28.72,
Deductions Falls: -1.00,,,-1.00,
Starting Total,Total,Total,Total,
Rank Name Nation Number Segment,Element,Program  Component,Deductions,
Score,Score,Score (factored),,
8 Jessica PFUND / Joshua SANTILLAN USA  2  50.32,25.03,26.29,1.00,
Executed Base,,,Scores of,
"# GOE J1 J2 J3 J4 J5",J6 J7,J8 J9 Ref,,
Elements Value,,,Panel,
1 FCCoSp3  3.00  0.07 1 0 0 0 0,0 1,0 -1,3.07,
2 2Tw2  3.40 -0.04 0 0 0 -1 -1,0 0,0 0,3.36,
3 3S  4.40 -1.40 -2 -2 -2 -2 -2,-2 -2,-2 -2,3.00,
4 3LoTh  5.00 -2.10 -3 -3 -3 -3 -3,-3 -3,-3 -3,2.90,
5 5RLi3  7.00  0.30 0 1 0 0 1,1 1,-1 0,7.30,
6 StSq2  2.60  0.00 0 0 0 0 0,0 0,0 0,2.60,
7 BiDs1  2.80  0.00 0 0 -1 0 0,1 1,-2 0,2.80,
28.20,,,25.03,
Program Components Factor,,,,
Skating Skills  0.80  6.50  7.25  6.25  6.00  6.75,7.00  6.50,7.25  5.75,6.61,
Transitions  0.80  6.50  7.00  6.00  6.00  6.75,6.75  6.50,7.00  5.75,6.50,
Performance  0.80  6.75  6.75  6.25  5.75  6.00,6.75  7.00,7.00  6.00,6.50,
Composition  0.80  7.00  7.00  6.25  6.00  6.50,7.00  6.75,7.25  6.00,6.64,
Interpretation of the Music  0.80  6.75  7.25  6.50  6.25  6.25,6.75  6.75,7.00  5.75,6.61,
Judges Total Program Component Score (factored),,,26.29,
Deductions Falls: -1.00,,,-1.00,
printed: 18.11.2016 22:10:41,,,,
