Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Aliona SAVCHENKO / Robin SZOLKOWY,GER,208.69,1,68.72,1,139.97,2011-11-27,gprus2011
2,Yuko KAVAGUTI / Alexander SMIRNOV,RUS,197.84,2,65.17,2,132.67,2011-11-27,gprus2011
3,Stefania BERTON / Ondrej HOTAREK,ITA,168.02,3,60.13,3,107.89,2011-11-27,gprus2011
4,Ksenia STOLBOVA / Fedor KLIMOV,RUS,149.66,4,51.73,5,97.93,2011-11-27,gprus2011
5,Katarina GERBOLDT / Alexander ENBERT,RUS,148.94,7,47.4,4,101.54,2011-11-27,gprus2011
6,Ashley CAIN / Joshua REAGAN,USA,138.02,5,49.03,6,88.99,2011-11-27,gprus2011
7,Brittany JONES / Kurtis GASKELL,CAN,136.54,6,47.76,7,88.78,2011-11-27,gprus2011
