ISU GP Rostelecom Cup 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Skating Skills  2.00 8.25 8.25,7.75,8.00 7.75 8.75 8.00,,7.75 8.00,8.00,
Transition / Linking Footwork  2.00 7.75 8.00,7.50,7.75 7.25 8.50 7.75,,7.25 7.75,7.68,
Performance / Execution  2.00 7.75 8.25,7.75,7.75 7.25 8.25 8.00,,7.50 7.50,7.79,
Choreography / Composition  2.00 8.00 8.00,7.75,8.00 7.50 8.75 8.00,,7.50 7.75,7.86,
Interpretation  2.00 7.50 8.25,7.75,8.00 7.75 8.50 8.00,,7.75 7.50,7.86,
Judges Total Program Component Score (factored),,,,,78.38,
Deductions: Falls: -2.00,,,,,-2.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Rostelecom Cup 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
3 Michal BREZINA CZE,7,147.34  70.92,,76.42,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3A  8.50  1.14 1 1,1,1 1 2 1,,2 1,9.64,
2 3F+3T  9.40  1.00 1 2,1,1 2 1 2,,2 1,10.40,
3 4S  10.50 -1.00 -1 -1,-1,-1 -1 -1 -1,,-1 -1,9.50,
4 FSSp4  3.00  0.43 1 1,1,1 0 1 1,,0 1,3.43,
"",,Info,,,,Info
5 CiSt3  3.30  1.00 2 2,2,1 2 2 2,,2 2,4.30,
6 2A+2T  5.06 x  0.29 1 0,0,0 1 1 1,,1 0,5.35,
7 3F  5.83 x  0.70 0 1,0,1 1 1 2,,2 1,6.53,
8 3Lo  5.61 x -1.40 -2 -2,-2,-2 -1 -2 -2,,-2 -2,4.21,
9 2Lz  2.31 x  0.00 0 0,0,0 0 0 0,,0 0,2.31,
10 3A+SEQ  7.48 x -1.57 -2 -2,-1,-2 -1 -2 -1,,-1 -2,5.91,
11 CCoSp4  3.50  0.00 0 0,0,0 0 0 0,,0 -1,3.50,
12 ChSt1  2.00  0.70 1 1,1,1 1 1 1,,1 1,2.70,
13 CSSp4  3.00  0.14 0 0,0,1 0 0 1,,1 0,3.14,
69.49,,,,,70.92,
Program Components Factor,,,,,,
Skating Skills  2.00 7.75 7.75,7.50,7.75 7.75 8.00 7.75,,8.75 8.00,7.82,
Transition / Linking Footwork  2.00 7.25 7.50,7.25,7.25 7.00 7.75 7.75,,8.00 7.50,7.46,
Performance / Execution  2.00 7.50 7.75,7.50,7.75 7.75 7.50 7.50,,8.50 7.50,7.61,
Choreography / Composition  2.00 7.50 7.75,7.75,7.50 7.75 8.00 7.75,,8.50 7.25,7.71,
Interpretation  2.00 7.50 7.50,7.75,7.50 7.50 7.75 7.75,,8.50 7.25,7.61,
Judges Total Program Component Score (factored),,,,,76.42,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
4 Artur GACHINSKI RUS,5,146.70  72.50,,75.20,-1.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -3.00 -3 -3,-3,-3 -3 -3 -3,,-3 -3,7.30,
2 3A  8.50  2.14 2 3,2,2 2 2 1,,3 2,10.64,
3 3A+2T+1Lo  10.30  0.71 1 1,1,1 0 0 0,,1 1,11.01,
4 FCSp4  3.20  0.50 1 1,1,1 1 1 1,,1 1,3.70,
5 CSSp4  3.00  0.50 2 1,1,1 1 1 1,,1 1,3.50,
6 CiSt4  3.90  1.10 2 1,2,1 2 1 1,,2 2,5.00,
7 3S  4.62 x  1.00 1 2,2,2 1 1 1,,2 1,5.62,
8 3Lo  5.61 x  1.00 1 2,2,2 0 1 1,,2 1,6.61,
9 2Lz  2.31 x  0.00 0 0,0,0 0 0 0,,0 0,2.31,
10 3T  4.51 x  0.70 0 2,1,1 1 0 1,,2 1,5.21,
11 2A+2A+SEQ  5.81 x -0.21 1 0,0,-1 -1 -1 -1,,0 0,5.60,
12 ChSt1  2.00  0.50 1 0,1,0 1 0 1,,1 1,2.50,
13 CCoSp3  3.00  0.50 2 1,1,0 1 0 1,,1 2,3.50,
67.06,,,,,72.50,
Program Components Factor,,,,,,
Skating Skills  2.00 7.75 8.00,7.25,7.50 7.50 8.00 7.25,,8.00 7.50,7.64,
Transition / Linking Footwork  2.00 7.50 7.50,6.50,6.75 7.50 7.50 6.50,,7.50 7.25,7.21,
Performance / Execution  2.00 7.75 7.75,7.25,7.00 7.75 7.75 7.00,,7.75 7.50,7.54,
Choreography / Composition  2.00 7.75 8.25,6.75,6.75 7.75 7.75 7.25,,8.00 7.75,7.57,
Interpretation  2.00 7.75 7.75,7.25,6.50 7.75 8.00 7.00,,8.00 8.00,7.64,
Judges Total Program Component Score (factored),,,,,75.20,
Deductions: Falls: -1.00,,,,,-1.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Rostelecom Cup 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
5 Jeremy ABBOTT USA  9,,145.54  64.10,,83.44,-2.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  7.20 -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,4.20,
2 3A  8.50  1.86 2 1 2,,2 2 2 1,,2 2,10.36,
3 CSSp4  3.00  1.07 3 2 2,,2 2 3 1,,2 2,4.07,
4 3F  5.30  1.10 2 1 1,,1 2 2 1,,2 2,6.40,
"",,Info,,,,Info
5 CiSt4  3.90  1.30 3 2 2,,2 2 2 1,,2 1,5.20,
6 3A+SEQ  7.48 x -3.00 -3 -3 -3,,-3 -3 -3 -3,,-3 -3,4.48,
7 3Lz+2T  8.03 x -0.10 -1 0 0,,0 0 0 0,,-1 0,7.93,
8 2Lo  1.98 x  0.00 0 0 0,,0 0 0 0,,0 0,1.98,
9 3S+2T  6.05 x -0.10 -1 0 0,,0 0 0 -1,,0 0,5.95,
10 FUSp3  2.40  0.07 1 0 0,,0 1 0 0,,0 0,2.47,
11 ChSt1  2.00  1.00 2 1 2,,1 2 2 1,,1 1,3.00,
12 2A  3.63 x  0.43 1 0 1,,1 1 1 0,,1 1,4.06,
13 CCoSp3  3.00  1.00 2 2 2,,2 2 2 1,,2 2,4.00,
62.47,,,,,64.10,
Program Components Factor,,,,,,
Skating Skills  2.00 7.75 8.25 8.25,,8.50 9.25 9.00 7.75,,8.25 8.25,8.32,
Transition / Linking Footwork  2.00 8.25 8.00 8.00,,8.50 9.00 8.75 7.50,,7.75 7.50,8.11,
Performance / Execution  2.00 7.75 8.50 7.75,,8.50 9.25 9.50 7.50,,7.75 8.50,8.29,
Choreography / Composition  2.00 8.50 8.50 8.00,,9.00 9.50 9.00 7.50,,8.00 8.50,8.50,
Interpretation  2.00 8.25 8.50 8.00,,8.75 9.50 9.50 7.75,,8.00 8.50,8.50,
Judges Total Program Component Score (factored),,,,,83.44,
Deductions: Falls: -2.00,,,,,-2.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
Starting,,Total Total,,Total,Total,
Rank Name Nation Number,,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
6 Sergei VORONOV RUS  2,,136.04  68.20,,67.84,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T< <  7.20 -2.14 -2 -2 -2,,-2 -3 -2 -2,,-3 -2,5.06,
2 3A  8.50  0.86 1 1 1,,1 1 1 0,,0 2,9.36,
3 3A+2T  9.80 -1.00 -1 -1 -1,,-1 -1 -2 -1,,-1 -1,8.80,
4 CCSp3  2.80  0.36 0 1 1,,1 0 0 1,,1 1,3.16,
5 CiSt2  2.60  0.43 1 1 0,,1 1 0 1,,1 1,3.03,
6 3F e  5.83 x -0.80 -2 0 -1,,-1 -2 -1 -1,,-1 -1,5.03,
7 2A+2T+2T  6.49 x  0.07 1 1 0,,0 0 0 0,,0 0,6.56,
8 3Lo  5.61 x  0.20 1 1 0,,0 0 0 0,,0 1,5.81,
9 3Lo+2T  7.04 x  0.00 0 0 0,,0 1 0 0,,0 0,7.04,
10 3S  4.62 x  0.60 1 1 1,,0 1 0 1,,1 1,5.22,
11 FSSp3  2.60  0.43 1 1 0,,1 0 1 1,,1 1,3.03,
12 ChSt1  2.00  0.60 1 0 1,,1 1 0 1,,1 1,2.60,
13 CCoSp4  3.50  0.00 0 0 0,,0 0 0 1,,0 0,3.50,
68.59,,,,,68.20,
Program Components Factor,,,,,,
Skating Skills  2.00 6.75 7.25 7.00,,6.75 6.75 7.00 6.25,,6.75 7.25,6.89,
Transition / Linking Footwork  2.00 6.25 6.50 6.75,,6.25 6.25 6.00 6.50,,6.00 7.00,6.36,
Performance / Execution  2.00 6.75 7.25 7.25,,7.00 6.50 7.25 6.50,,6.75 7.25,6.96,
Choreography / Composition  2.00 6.50 7.50 7.25,,6.75 6.75 7.25 6.50,,6.50 7.25,6.89,
Interpretation  2.00 6.50 7.00 7.00,,6.75 6.50 7.00 6.75,,6.75 7.25,6.82,
Judges Total Program Component Score (factored),,,,,67.84,
Deductions:,,,,,0.00,
"<  Under-rotated jumpx  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
ISU GP Rostelecom Cup 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
7 Andrei ROGOZINE CAN,3,132.74  67.18,,65.56,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 3F+3T  9.40  0.50 2 1,0,1 1 0 0,,1 1,9.90,
2 3A<<+SEQ <<  2.64 -1.29 -3 -3,-2,-2 -2 -3 -3,,-2 -3,1.35,
3 3A  8.50  0.86 1 1,0,1 1 0 1,,1 1,9.36,
4 3S  4.20  0.70 1 1,0,1 1 1 1,,1 1,4.90,
"",,Info,,,,Info
5 FSSp4  3.00  0.50 1 1,0,1 1 1 1,,1 1,3.50,
6 3Lz  6.60 x  0.60 -1 1,1,0 1 1 1,,1 1,7.20,
7 3F  5.83 x  0.70 2 1,1,0 1 1 1,,1 1,6.53,
8 3Lo  5.61 x  0.30 1 0,0,1 1 0 0,,0 1,5.91,
9 2A+2T  5.06 x  0.00 0 0,0,0 0 0 0,,0 0,5.06,
10 FCCoSp4  3.50  0.14 1 0,0,1 0 0 0,,0 1,3.64,
11 SlSt3  3.30  0.43 1 1,1,1 1 0 0,,2 1,3.73,
12 ChSt1  2.00  0.60 0 0,1,1 1 1 1,,1 1,2.60,
13 CCoSp4  3.50  0.00 0 0,0,1 0 0 0,,0 0,3.50,
63.14,,,,,67.18,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.50,7.00,6.75 6.75 6.00 7.00,,6.50 7.00,6.71,
Transition / Linking Footwork  2.00 6.25 5.50,6.75,6.25 6.50 5.75 6.50,,6.25 6.25,6.25,
Performance / Execution  2.00 6.50 6.00,7.00,6.75 7.00 6.00 6.75,,6.75 6.75,6.64,
Choreography / Composition  2.00 6.50 5.75,7.00,6.75 7.00 5.75 6.50,,6.50 7.25,6.57,
Interpretation  2.00 6.25 6.00,7.25,7.00 6.75 6.00 6.50,,6.75 7.00,6.61,
Judges Total Program Component Score (factored),,,,,65.56,
Deductions:,,,,,0.00,
"<<  Downgraded jumpx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
8 Konstantin MENSHOV RUS,1,131.77  65.37,,66.40,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T+2T  11.60  1.29 1 1,1,1 1 2 2,,2 1,12.89,
2 4T  10.30  1.29 1 1,1,1 1 2 2,,2 1,11.59,
3 2Lz  2.10  0.04 0 0,0,0 0 1 0,,0 1,2.14,
4 3A  8.50  1.00 0 1,1,2 0 2 1,,1 1,9.50,
5 FSSp4  3.00  0.21 0 0,0,0 1 0 1,,1 1,3.21,
6 3S  4.20  0.40 0 0,1,1 1 1 0,,1 0,4.60,
7 FCCoSp2  2.50  0.29 0 1,1,0 0 1 1,,1 0,2.79,
8 CiSt3  3.30  0.43 1 1,0,0 1 1 1,,1 1,3.73,
9 2Lo+1T  2.42 x -0.34 -1 -1,-1,-2 -2 0 -1,,-1 -1,2.08,
10 3T+2T+2T  7.37 x  0.20 0 0,0,1 0 1 1,,0 0,7.57,
11 2A*+2T* *  0.00  0.00 - -,-,- - - -,,- -,0.00,
12 CCoSp2  2.50  0.07 0 0,0,0 0 1 1,,0 0,2.57,
13 ChSt1  2.00  0.70 1 1,1,0 1 1 1,,1 1,2.70,
59.79,,,,,65.37,
Program Components Factor,,,,,,
Skating Skills  2.00 7.00 6.75,6.00,7.50 7.50 7.25 6.75,,6.75 6.75,6.96,
Transition / Linking Footwork  2.00 6.75 6.25,5.50,6.00 6.25 6.75 6.25,,6.50 5.50,6.21,
Performance / Execution  2.00 7.00 6.50,6.00,6.25 7.00 7.00 7.25,,7.00 6.25,6.71,
Choreography / Composition  2.00 7.00 6.25,6.00,6.75 6.50 7.25 6.75,,7.00 6.25,6.64,
Interpretation  2.00 7.25 6.75,5.50,6.50 6.75 7.25 6.50,,7.00 6.00,6.68,
Judges Total Program Component Score (factored),,,,,66.40,
Deductions:,,,,,0.00,
"*  Invalid elementx  Credit for highlight distribution, base value multiplied by 1.1",,,,,,
ISU GP Rostelecom Cup 2011,,,,,,
MEN FREE SKATINGJUDGES DETAILS PER SKATER,,,,,,
"",Starting,Total Total,,Total,Total,
Rank Name Nation,Number,Segment Element,,Program  Component,Deductions,
"",,Score Score,,Score (factored),,
9 Brandon MROZ USA,4,116.14  50.36,,65.78,0.00,
"# Executed Base GOE",,The Judges Panel,,,Ref Scores,
Elements Value,,(in random order),,,of Panel,
1 4T  10.30 -1.29 -2 -1,-1,-1 -1 -1,-2,-2 -1,9.01,
2 1A  1.10  0.03 -3 1,0,0 0 0,0,1 0,1.13,
3 2A  3.30 -1.00 -2 -2,-2,-2 -1 -2,-2,-2 -2,2.30,
4 3F e  5.30 -0.90 -2 -1,-1,-1 -2 -2,-1,-1 -1,4.40,
"",,,,,,Info
5 FSSp3  2.60  0.21 0 1,0,1 0 1,1,0 0,2.81,
6 CiSt3  3.30  0.50 0 1,1,1 1 1,1,1 1,3.80,
7 1A  1.21 x  0.00 0 0,0,0 0 0,0,0 0,1.21,
8 CCSp1  2.00 -0.17 0 0,-1,-1 -1 -1,0,0 -1,1.83,
9 3Lz+2T  8.03 x  0.00 0 0,0,0 0 0,1,0 0,8.03,
10 2A  3.63 x -0.50 0 -1,-1,-1 -1 -1,-2,-1 -1,3.13,
11 3Lz  6.60 x  0.00 0 0,0,0 0 0,0,0 0,6.60,
12 ChSt1  2.00  0.40 1 0,1,1 0 0,1,1 0,2.40,
13 CCoSp4  3.50  0.21 1 1,0,0 0 1,0,0 1,3.71,
52.87,,,,,50.36,
Program Components Factor,,,,,,
Skating Skills  2.00 6.50 6.75,6.50,7.00 6.75 7.50,6.75,5.75 6.50,6.68,
Transition / Linking Footwork  2.00 6.25 6.50,6.50,6.25 7.25 7.00,6.50,5.50 6.00,6.43,
Performance / Execution  2.00 6.50 7.00,6.25,6.50 6.75 7.00,6.50,6.00 5.75,6.50,
Choreography / Composition  2.00 6.50 6.75,6.50,6.75 7.25 7.50,6.75,5.75 6.50,6.71,
Interpretation  2.00 6.25 6.75,6.75,6.75 6.75 7.25,6.25,6.00 6.50,6.57,
Judges Total Program Component Score (factored),,,,,65.78,
Deductions:,,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1e  Jump take off with wrong edge",,,,,,
Printed: 26.11.2011  7:02:14PM,,,,,,
