9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
40,Sonia RADEVA,BUL,12,26.64,13.84,14.8,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2T+2T,,2.6,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.6
2,3S,,4.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-2,-3,,1.5
3,1A,,0.8,False,-0.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.3
4,CCoSp,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5,SlSt3,,3.3,False,0.0,1,0,0,0,0,0,0,0,0,,3.3
6,FSSp3,,2.6,False,0.0,0,1,0,0,0,0,0,0,-1,,2.6
7,SpSq3,,3.1,False,0.0,1,0,0,0,0,1,0,0,0,,3.1
8,LSp1,,1.5,False,-0.06,0,0,0,0,0,0,1,-1,-1,,1.44
,,,18.4,,,,,,,,,,,,,13.84
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,3.75,3.75,3.75,4.0,4.0,5.75,4.0,3.75,4.0,,3.9
,Transition / Linking Footwork  ,,,,0.8,3.25,3.5,3.5,3.75,3.5,5.5,3.5,3.5,3.25,,3.5
,Performance / Execution  ,,,,0.8,3.5,3.25,3.75,4.0,4.0,5.0,4.0,3.75,3.5,,3.8
,Choreography / Composition  ,,,,0.8,3.5,3.25,3.75,3.75,3.75,5.5,4.0,3.5,3.75,,3.7
,Interpretation  ,,,,0.8,4.0,3.5,3.5,3.75,3.75,5.0,4.25,3.5,3.5,,3.6
,,,,,,,,,,,,,,,,14.8
Deduction,Falls,-2.0
