Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Vanessa CRONE / Paul POIRIER,CAN,154.42,2,62.95,1,91.47,2010-10-31,gpcan2010
2,Sinead KERR / John KERR,GBR,149.8,1,62.96,3,86.84,2010-10-31,gpcan2010
3,Madison CHOCK / Greg ZUERLEIN,USA,139.05,4,54.19,4,84.86,2010-10-31,gpcan2010
4,Alexandra PAUL / Mitchell ISLAM,CAN,138.16,6,50.55,2,87.61,2010-10-31,gpcan2010
5,Pernelle CARRON / Lloyd JONES,FRA,136.03,3,54.43,5,81.6,2010-10-31,gpcan2010
6,Kristina GORSHKOVA / Vitali BUTIKOV,RUS,127.45,5,51.56,6,75.89,2010-10-31,gpcan2010
7,Sarah ARNOLD / Justin TROJEK,CAN,107.64,8,40.07,7,67.57,2010-10-31,gpcan2010
8,Stefanie FROHBERG / Tim GIESEN,GER,105.1,7,43.0,8,62.1,2010-10-31,gpcan2010
9,Rachel TIBBETTS / Collin BRUBAKER,USA,95.86,9,36.88,9,58.98,2010-10-31,gpcan2010
