8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Vanessa CRONE / Paul POIRIER,CAN,0,81.89,44.4,37.49,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,StaLi4,,4.0,False,0.6,1,2,1,0,1,1,2,1,,4.6
2,STw4,,4.7,False,0.2,1,2,0,1,0,-1,0,0,,4.9
3,CiSt3,,7.2,False,0.4,1,1,0,0,0,0,1,1,,7.6
4,CoSp4,,4.7,False,0.5,1,2,1,1,1,0,1,1,,5.2
5,SeLi4,,6.4,False,0.7,1,2,2,1,1,1,2,1,,7.1
6,RoLi4,,4.0,False,0.6,1,2,2,1,0,0,2,2,,4.6
7,DiSt2,,5.4,False,0.6,1,1,1,-1,0,0,1,1,,6.0
8,SlLi4,,4.0,False,0.4,0,1,1,0,1,1,1,0,,4.4
9,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,40.4,,,,,,,,,,,,44.4
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.75,6.0,6.5,6.25,6.25,5.75,6.75,7.0,,6.35
,Linking Footwork / Movement  ,,,,1.75,6.25,5.75,6.5,5.75,5.75,5.75,6.5,7.0,,6.0
,Performance  ,,,,1.0,6.25,6.25,7.0,5.75,6.0,5.5,6.5,7.25,,6.15
,Choreography  ,,,,1.0,6.5,6.5,7.25,6.0,6.0,6.0,6.75,7.25,,6.35
,Interpretation / Timing  ,,,,1.0,7.0,6.5,7.0,6.0,6.25,6.0,7.0,7.25,,6.55
,,,,,,,,,,,,,,,37.49
