12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
36,Luis HERNANDEZ,MEX,0,40.33,18.87,22.46,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.3,False,0.29,0,0,1,0,-1,0,0,0,0,0,1,1,,3.59
2,3T+COMBO,,4.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-3,,1.0
3,3Lo,,5.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.0
4,CSSp3,,2.3,False,-0.09,0,-1,1,0,0,0,-2,0,0,0,0,-1,,2.21
5,SlSt1,,1.8,False,0.21,0,1,1,0,0,1,0,0,0,0,1,1,,2.01
6,CCoSp2,,2.5,False,0.31,0,-1,2,1,0,-1,-2,0,1,1,2,1,,2.81
7,CiSt1,,1.8,False,0.29,0,1,1,0,0,1,0,0,0,1,1,1,,2.09
8,FSSp4,,3.0,False,0.16,-1,-1,1,-1,1,1,-1,-1,-1,1,1,1,,3.16
,,,23.7,,,,,,,,,,,,,,,,18.87
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,4.0,4.25,4.5,4.5,4.25,4.5,3.5,4.75,4.25,5.0,5.0,4.75,,4.57
,Transition / Linking Footwork ,,,,1.0,3.75,4.0,4.25,4.0,4.25,4.25,3.0,4.5,4.0,4.5,4.5,4.0,,4.21
,Performance / Execution ,,,,1.0,4.0,4.0,4.75,4.0,4.25,4.25,3.0,4.5,4.0,4.75,5.0,4.25,,4.36
,Choreography / Composition ,,,,1.0,4.0,4.5,4.75,4.0,4.5,4.5,3.5,4.75,4.5,4.75,4.75,4.75,,4.57
,Interpretation ,,,,1.0,4.25,4.5,5.0,4.25,4.5,4.75,3.25,5.0,4.5,5.0,5.0,5.0,,4.75
,,,,,,,,,,,,,,,,,,,22.46
Deduction,Falls,-1.0
