12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
38,Boris MARTINEC,CRO,0,37.09,18.44,19.65,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,2A,,3.3,False,-0.4,0,-1,0,-1,-1,0,-1,0,0,-1,0,0,,2.9
2,FSSp3,,2.3,False,-0.17,0,-1,-1,0,-1,-1,-1,0,1,-1,0,0,,2.13
3,3Lz+COMBO,,6.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.0
4,3F,,5.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.5
5,SlSt1,,1.8,False,0.0,0,1,0,0,0,0,0,0,0,0,0,0,,1.8
6,CSSp2,,2.0,False,-0.3,0,-1,-1,0,-2,0,-2,-1,-1,-1,0,-1,,1.7
7,CCoSp2,,2.5,False,-0.39,-1,-1,-1,0,-2,-2,-1,-2,-1,0,-2,-2,,2.11
8,CiSt2,,2.3,False,0.0,0,0,0,0,0,0,0,-1,0,0,0,0,,2.3
,,,25.7,,,,,,,,,,,,,,,,18.44
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,3.75,4.75,4.25,4.25,4.25,4.75,3.75,3.5,4.25,4.0,3.75,4.5,,4.11
,Transition / Linking Footwork ,,,,1.0,3.5,4.25,3.75,3.75,4.0,4.5,3.5,3.75,4.0,3.5,3.5,3.75,,3.71
,Performance / Execution ,,,,1.0,4.0,4.5,4.0,4.0,4.25,4.25,3.0,3.5,4.25,3.75,3.75,3.75,,3.86
,Choreography / Composition ,,,,1.0,3.75,4.75,4.25,4.0,4.0,4.75,3.5,3.5,4.0,4.0,5.0,3.75,,4.04
,Interpretation ,,,,1.0,3.75,4.5,4.25,4.0,4.25,4.5,3.75,3.75,4.25,3.75,3.75,3.75,,3.93
,,,,,,,,,,,,,,,,,,,19.65
Deduction,Falls,-1.0
