10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Dan FANG,CHN,0,40.12,20.68,19.44,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2A,,3.5,False,0.6,1,0,1,0,1,1,0,0,1,0,,4.1
2,1Lz+2T,,1.9,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.9
3,3S,,4.5,False,0.4,1,1,1,1,-1,1,0,0,0,0,,4.9
4,SpSq3,,3.1,False,0.2,0,1,0,0,1,1,0,0,1,-1,,3.3
5,FSSp2,,2.0,False,-0.18,-1,-1,-1,-2,0,-1,0,-1,0,0,,1.82
6,LSp1,,1.5,False,0.1,0,0,0,0,1,1,0,0,0,0,,1.6
7,SlSt1,,1.8,False,0.0,0,0,0,0,1,0,0,0,0,0,,1.8
8,CCoSp2,,2.5,False,-0.24,-1,-2,-1,-1,-2,-1,0,0,-1,0,,2.26
,,,20.8,,,,,,,,,,,,,,20.68
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.25,4.75,5.5,4.5,5.5,5.0,5.25,4.75,5.5,5.5,,5.2
,Transition / Linking Footwork  ,,,,0.8,4.0,4.5,5.0,4.0,4.5,4.0,5.0,4.5,4.5,5.0,,4.5
,Performance / Execution  ,,,,0.8,4.75,4.75,5.0,4.25,4.75,4.5,5.0,4.75,5.0,5.25,,4.8
,Choreography / Composition  ,,,,0.8,4.5,4.5,5.25,4.5,4.5,4.75,5.25,5.0,5.25,5.25,,4.95
,Interpretation  ,,,,0.8,4.75,4.75,5.0,4.0,5.0,4.5,5.25,4.75,5.0,5.25,,4.85
,,,,,,,,,,,,,,,,,19.44
