12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
24,Olga AKIMOVA / Alexander SHAKALOV,UZB,0,64.95,40.78,25.17,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,SlLi4,,4.0,False,0.0,0,1,1,1,0,0,0,1,-1,0,0,0,,4.0
2,CiSt3,,7.2,False,-0.14,0,-1,0,0,-1,0,0,0,-1,0,0,0,,7.06
3,CuLi4+RoLi4,,6.4,False,-0.36,-1,-1,-2,0,-1,0,0,-1,-1,-1,0,-1,,6.04
4,CoSp4,,4.7,False,0.0,0,0,-1,0,-1,0,1,0,0,0,0,0,,4.7
5,STw4,,4.7,False,-0.36,-1,-2,-1,1,-2,-1,0,-1,-1,0,0,-1,,4.34
6,DiSt2,,5.4,False,-0.29,0,-1,-1,0,-1,0,-1,0,-1,0,0,0,,5.11
7,SeLi3,,5.6,False,-0.07,0,0,-1,1,-1,0,1,0,-1,0,0,0,,5.53
8,RoLi4,,4.0,False,0.0,0,0,0,1,0,0,0,1,0,0,0,0,,4.0
,,,42.0,,,,,,,,,,,,,,,,40.78
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,4.25,3.75,3.75,5.0,4.0,4.5,4.75,4.0,4.0,4.25,4.5,4.25,,4.25
,Linking Footwork / Movement  ,,,,1.75,4.0,3.25,3.5,4.75,4.0,4.0,4.5,4.25,4.0,4.0,4.0,4.0,,4.04
,Performance  ,,,,1.0,4.25,3.75,3.25,5.0,4.25,4.25,4.25,4.0,4.25,4.25,4.25,4.25,,4.25
,Choreography  ,,,,1.0,4.25,4.0,3.5,5.0,4.0,4.25,4.5,4.25,4.25,4.5,4.5,4.0,,4.29
,Interpretation / Timing  ,,,,1.0,4.0,3.75,3.5,4.75,4.25,4.0,4.5,4.25,4.0,4.5,4.75,4.25,,4.25
,,,,,,,,,,,,,,,,,,,25.17
Deduction,Extended lifts,-1.0
