9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,16,58.29,26.43,32.86,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,R1Sq3+kpYYN,,6.0,False,-0.07,0,0,2,0,-1,-1,0,1,-1,,5.93
2,STw3,,5.0,False,0.43,1,2,0,1,0,2,1,1,0,,5.43
3,R2Sq2+kpYNN,,5.0,False,-0.14,0,0,1,0,-2,-1,-1,1,-1,,4.86
4,SlLi4,,4.0,False,0.07,1,1,-2,2,0,0,0,-1,0,,4.07
5,NtCiSt2,,5.0,False,1.14,1,1,1,2,1,1,2,1,1,,6.14
,,,25.0,,,,,,,,,,,,,26.43
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,8.75,9.0,7.5,8.75,8.25,8.25,8.0,8.0,8.25,,8.32
,Linking Footwork / Movement  ,,,,0.7,8.25,8.5,7.25,8.5,8.0,8.25,7.75,8.5,7.75,,8.14
,Performance  ,,,,0.7,8.75,8.75,6.5,8.5,7.75,7.75,7.75,8.0,8.0,,8.07
,Choreography  ,,,,0.8,8.75,9.0,7.5,8.75,8.0,8.25,8.0,8.75,8.25,,8.39
,Interpretation / Timing  ,,,,1.0,8.0,9.0,7.75,8.5,7.75,8.25,7.75,8.5,8.25,,8.14
,,,,,,,,,,,,,,,,32.86
Deduction,Falls,-1.0
