12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Mao ASADA,JPN,0,121.46,61.89,60.57,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,A,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,3F+3T,,9.5,False,1.43,1,1,2,1,2,-1,1,2,1,2,2,1,,10.93
3,CoSp4,,3.0,False,0.57,1,0,1,0,2,1,1,2,2,1,2,1,,3.57
4,3Lz,e,6.0,False,-1.29,-1,-1,-2,-1,-1,-2,-2,1,-1,-1,-2,-2,,4.71
5,FSSp3,,2.3,False,0.5,1,1,1,1,1,1,1,2,2,0,1,1,,2.8
6,SpSq1,,1.8,False,0.5,2,1,1,0,1,1,1,2,1,1,1,0,,2.3
7,3Lo,,5.5,True,1.14,2,1,1,2,1,1,1,2,1,1,1,1,,6.64
8,3F+3Lo<,,7.7,True,-1.0,-1,-1,-1,-1,-1,-2,-1,0,-1,-1,-2,-1,,6.7
9,2A+2Lo+2Lo,,7.15,True,0.71,1,1,0,1,1,0,1,1,1,0,0,-1,,7.86
10,CCoSp3,,3.0,False,0.36,1,1,0,0,1,0,1,2,0,1,1,1,,3.36
11,SlSt3,,3.1,False,0.93,2,2,1,1,2,2,2,2,2,2,2,2,,4.03
12,2A,,3.85,True,1.14,2,2,1,1,1,1,1,2,1,0,1,1,,4.99
13,FCCoSp4,,3.5,False,0.5,1,1,1,0,1,1,1,2,2,1,1,1,,4.0
,,,56.4,,,,,,,,,,,,,,,,61.89
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.5,7.75,7.5,7.5,7.75,7.25,8.5,8.0,8.25,7.25,8.0,8.5,,7.75
,Transition / Linking Footwork  ,,,,1.6,7.25,8.0,7.0,7.0,7.0,6.75,7.25,7.75,7.5,7.0,8.0,8.0,,7.29
,Performance / Execution  ,,,,1.6,7.25,7.75,7.25,7.5,7.5,7.25,8.75,7.75,8.25,7.25,7.75,8.5,,7.61
,Choreography / Composition  ,,,,1.6,7.5,7.5,7.5,7.25,7.0,7.25,8.5,8.0,8.0,7.25,8.0,8.25,,7.57
,Interpretation  ,,,,1.6,7.75,7.5,7.0,7.25,7.5,7.25,8.5,7.75,8.0,7.25,8.25,8.5,,7.64
,,,,,,,,,,,,,,,,,,,60.57
Deduction,Falls,-1.0
