12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Elene GEDEVANISHVILI,GEO,0,93.66,48.01,45.65,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3Lz,,6.0,False,1.0,1,1,1,1,0,1,1,1,0,1,1,1,,7.0
2,2F+2T,e,3.0,False,-0.47,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2,-1,-1,,2.53
3,2A,,3.5,False,0.0,0,0,0,0,0,0,1,0,0,0,0,0,,3.5
4,CoSp4,,3.0,False,0.31,1,1,1,1,1,-1,-1,-1,2,1,0,1,,3.31
5,SpSq1,,1.8,False,0.57,1,1,1,1,0,0,1,2,2,2,2,1,,2.37
6,3Lz<+2T+2T,,4.5,False,-0.71,-3,-2,-2,-2,-2,-1,-2,-2,-2,-3,-3,-2,,3.79
7,2A+2T,,5.28,True,-1.03,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,-2,-2,,4.25
8,3S,,4.95,True,0.0,0,1,0,0,0,0,0,0,0,0,0,0,,4.95
9,3T,,4.4,True,0.14,1,1,0,0,0,0,1,0,0,0,0,0,,4.54
10,FSSp3,,2.3,False,0.0,1,0,1,0,0,0,-1,0,1,0,0,0,,2.3
11,SlSt2,,2.3,False,0.43,1,1,1,1,0,0,0,1,1,1,1,1,,2.73
12,CCoSp4,,3.5,False,0.21,0,1,1,1,0,0,0,1,0,0,0,1,,3.71
13,LSp4,,2.6,False,0.43,1,1,1,1,2,1,0,-1,2,0,1,1,,3.03
,,,47.13,,,,,,,,,,,,,,,,48.01
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.25,6.0,5.5,6.0,5.25,5.75,6.5,6.0,6.5,6.25,6.0,6.0,,6.0
,Transition / Linking Footwork  ,,,,1.6,5.75,5.25,5.0,5.5,5.0,5.25,4.5,5.5,6.0,5.75,5.5,5.5,,5.46
,Performance / Execution  ,,,,1.6,6.25,5.75,5.5,5.75,5.0,5.75,5.5,6.0,6.25,6.0,6.25,6.0,,5.93
,Choreography / Composition  ,,,,1.6,6.0,5.5,5.5,5.5,5.25,5.5,6.0,5.75,6.0,5.75,5.75,5.25,,5.57
,Interpretation  ,,,,1.6,6.0,5.75,5.25,5.5,5.0,5.25,4.5,5.75,6.5,5.75,5.5,5.5,,5.57
,,,,,,,,,,,,,,,,,,,45.65
