12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
24,Olga IKONNIKOVA,EST,0,60.49,31.47,31.02,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3F,,5.5,False,-2.0,-1,-2,-2,-2,-2,-2,-3,-2,-3,-2,-2,-3,,3.5
2,3Lz<,,1.9,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.9
3,3T+2T,,5.3,False,-0.57,0,-2,0,0,0,0,-1,-1,-2,-1,-1,-1,,4.73
4,CCoSp4,,3.5,False,0.29,1,0,1,1,1,1,1,0,1,1,0,0,,3.79
5,2A+2T,,4.8,False,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,4.8
6,FSSp1,,1.7,False,-0.04,1,0,1,0,0,0,-1,-1,0,0,0,-1,,1.66
7,SSp2,,1.5,False,0.07,0,0,0,0,0,1,0,0,0,0,1,0,,1.57
8,SpSq4,,3.4,False,1.0,1,1,1,1,1,1,1,2,1,1,1,0,,4.4
9,3F<+SEQ,,1.5,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.5
10,2A*+1T*+1Lo*,*,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
11,2A,,3.85,True,-2.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.35
12,SlSt2,,2.3,False,0.0,0,0,0,0,0,0,-1,0,0,0,0,0,,2.3
13,CoSp2,,2.1,False,-0.13,-1,0,0,0,0,-1,-2,-1,-1,0,-1,0,,1.97
,,,37.35,,,,,,,,,,,,,,,,31.47
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,4.25,3.75,4.25,4.5,4.25,4.25,3.5,4.25,4.25,4.5,4.0,4.25,,4.25
,Transition / Linking Footwork  ,,,,1.6,3.25,2.25,4.0,4.0,3.75,3.75,2.75,3.5,3.75,4.25,3.75,3.5,,3.64
,Performance / Execution  ,,,,1.6,3.75,2.75,3.75,4.25,4.0,3.5,3.25,4.0,4.0,4.25,4.25,4.0,,3.96
,Choreography / Composition  ,,,,1.6,3.5,2.5,4.0,4.25,4.0,3.75,3.5,4.0,3.75,4.0,3.5,3.75,,3.79
,Interpretation  ,,,,1.6,3.5,2.25,4.25,4.25,4.0,3.5,2.75,3.5,4.0,4.25,3.25,4.25,,3.75
,,,,,,,,,,,,,,,,,,,31.02
Deduction,Falls,-2.0
