12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Alban PREAUBERT,FRA,0,66.1,34.14,31.96,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3A,,7.5,False,0.86,1,1,1,1,1,1,1,1,0,0,1,1,,8.36
2,3F+2T,,6.8,False,-0.43,0,-1,-1,0,0,0,0,-1,0,-1,0,0,,6.37
3,FSSp3,,2.3,False,0.03,0,-2,0,0,1,0,1,0,0,0,-1,0,,2.33
4,3Lz,,6.0,False,-2.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4.0
5,CiSt3,,3.1,False,0.5,1,1,1,0,1,1,1,1,1,1,1,1,,3.6
6,CSSp3,,2.3,False,0.01,0,-1,-1,0,1,1,0,0,1,-1,-1,1,,2.31
7,SlSt3,,3.1,False,0.43,2,1,1,0,1,1,0,1,0,1,1,1,,3.53
8,CCoSp4,,3.5,False,0.14,0,0,0,0,1,1,1,0,1,0,-1,0,,3.64
,,,34.6,,,,,,,,,,,,,,,,34.14
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,6.25,5.5,6.0,6.25,6.75,6.25,6.5,6.25,6.75,5.75,6.25,6.5,,6.29
,Transition / Linking Footwork ,,,,1.0,6.0,6.25,6.25,6.25,6.25,6.0,6.25,6.0,6.0,5.5,6.25,6.5,,6.18
,Performance / Execution ,,,,1.0,6.5,6.25,6.5,6.25,6.5,6.5,6.5,6.75,6.25,5.75,6.0,7.0,,6.39
,Choreography / Composition ,,,,1.0,7.0,6.5,6.25,6.25,6.25,6.5,6.25,6.5,6.75,6.0,7.0,6.75,,6.46
,Interpretation ,,,,1.0,7.25,6.75,6.25,6.5,6.5,6.75,6.5,6.75,7.0,6.0,6.75,7.0,,6.64
,,,,,,,,,,,,,,,,,,,31.96
