12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Anton KOVALEVSKI,UKR,0,63.67,34.88,28.79,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3A,,7.5,False,-1.86,-1,-2,-2,-1,-2,-2,-2,-1,-1,-2,-2,-2,,5.64
2,3F+3T,,9.5,False,0.14,0,-1,0,0,1,1,1,0,0,0,0,0,,9.64
3,3Lz,,6.0,False,-0.43,0,0,-1,0,0,0,-1,-1,0,0,-1,0,,5.57
4,FSSp3,,2.3,False,0.14,0,0,1,0,1,1,0,0,0,0,0,1,,2.44
5,CiSt2,,2.3,False,0.21,1,0,0,0,2,0,0,1,0,0,1,1,,2.51
6,CSSp4,,3.0,False,0.21,1,1,0,0,1,1,0,0,1,0,0,1,,3.21
7,SlSt2,,2.3,False,0.36,1,0,1,0,1,1,0,1,0,1,1,1,,2.66
8,CCoSp3,,3.0,False,0.21,1,0,0,0,2,0,1,0,1,0,0,1,,3.21
,,,35.9,,,,,,,,,,,,,,,,34.88
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,6.0,5.5,6.0,5.5,6.75,5.5,6.25,5.75,6.0,5.75,6.25,5.5,,5.93
,Transition / Linking Footwork ,,,,1.0,5.0,4.75,5.5,5.25,6.5,5.25,5.75,5.0,5.25,5.5,5.75,5.25,,5.43
,Performance / Execution ,,,,1.0,6.0,5.5,6.0,5.5,6.5,5.5,6.0,5.5,5.75,5.75,6.75,5.75,,5.89
,Choreography / Composition ,,,,1.0,5.75,5.25,5.5,5.5,6.25,5.5,6.0,5.25,5.5,5.75,6.75,5.5,,5.68
,Interpretation ,,,,1.0,6.0,5.5,5.75,5.25,6.5,5.5,6.25,5.5,5.5,5.75,6.5,5.75,,5.86
,,,,,,,,,,,,,,,,,,,28.79
