Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Elizaveta TUKTAMYSHEVA,RUS,210.4,2,69.02,1,141.38,2015-02-01,ec2015
2,Elena RADIONOVA,RUS,209.54,1,70.46,2,139.08,2015-02-01,ec2015
3,Anna POGORILAYA,RUS,191.81,3,66.1,3,125.71,2015-02-01,ec2015
4,Joshi HELGESSON,SWE,169.07,6,59.55,4,109.52,2015-02-01,ec2015
5,Viktoria HELGESSON,SWE,166.39,5,60.37,6,106.02,2015-02-01,ec2015
6,Mae Berenice MEITE,FRA,156.47,7,55.84,9,100.63,2015-02-01,ec2015
7,Angelina KUCHVALSKA,LAT,156.37,17,49.28,5,107.09,2015-02-01,ec2015
8,Roberta RODEGHIERO,ITA,154.52,11,51.79,7,102.73,2015-02-01,ec2015
9,Nicole SCHOTT,GER,153.63,9,52.03,8,101.6,2015-02-01,ec2015
10,Laurine LECAVELIER,FRA,151.43,13,51.58,10,99.85,2015-02-01,ec2015
11,Nicole RAJICOVA,SVK,149.44,8,53.78,12,95.66,2015-02-01,ec2015
12,Nathalie WEINZIERL,GER,148.78,15,50.8,11,97.98,2015-02-01,ec2015
13,Anastasia GALUSTYAN,ARM,147.18,12,51.78,14,95.4,2015-02-01,ec2015
14,Eveline BRUNNER,SUI,143.97,10,52.0,15,91.97,2015-02-01,ec2015
15,Eliska BREZINOVA,CZE,143.05,21,47.4,13,95.65,2015-02-01,ec2015
16,Natalia POPOVA,UKR,138.27,18,49.21,16,89.06,2015-02-01,ec2015
17,Kerstin FRANK,AUT,133.72,16,50.74,19,82.98,2015-02-01,ec2015
18,Sonia LAFUENTE,ESP,131.6,20,48.53,18,83.07,2015-02-01,ec2015
19,Aleksandra GOLOVKINA,LTU,131.47,23,45.01,17,86.46,2015-02-01,ec2015
20,Fleur MAXWELL,LUX,128.47,14,51.36,22,77.11,2015-02-01,ec2015
21,Camilla GJERSEM,NOR,128.1,22,46.82,20,81.28,2015-02-01,ec2015
22,Gerli LIINAMÃ„E,EST,124.31,24,44.46,21,79.85,2015-02-01,ec2015
23,Elene GEDEVANISHVILI,GEO,122.88,19,49.2,23,73.68,2015-02-01,ec2015
WD,Kiira KORPI,FIN,60.6,4,60.6,WD,WD,2015-02-01,ec2015
25,Birce ATABEY,TUR,44.17,25,44.17,DNQ,DNQ,2015-02-01,ec2015
26,Karly ROBERTSON,GBR,43.91,26,43.91,DNQ,DNQ,2015-02-01,ec2015
27,Pernille SORENSEN,DEN,43.6,27,43.6,DNQ,DNQ,2015-02-01,ec2015
28,Giada RUSSO,ITA,43.13,28,43.13,DNQ,DNQ,2015-02-01,ec2015
29,Helery HÃ„LVIN,EST,43.1,30,43.1,DNQ,DNQ,2015-02-01,ec2015
30,Dasa GRM,SLO,43.1,29,43.1,DNQ,DNQ,2015-02-01,ec2015
31,Niki WORIES,NED,42.53,31,42.53,DNQ,DNQ,2015-02-01,ec2015
32,Netta SCHREIBER,ISR,42.45,32,42.45,DNQ,DNQ,2015-02-01,ec2015
33,Ivett TOTH,HUN,39.16,33,39.16,DNQ,DNQ,2015-02-01,ec2015
34,Micol CRISTINI,ITA,38.43,34,38.43,DNQ,DNQ,2015-02-01,ec2015
35,Julia SAUTER,ROU,36.7,35,36.7,DNQ,DNQ,2015-02-01,ec2015
36,Daniela STOEVA,BUL,35.7,36,35.7,DNQ,DNQ,2015-02-01,ec2015
37,Janina MAKEENKA,BLR,33.78,37,33.78,DNQ,DNQ,2015-02-01,ec2015
38,Agata KRYGER,POL,29.34,38,29.34,DNQ,DNQ,2015-02-01,ec2015
