ISU Grand Prix Final 2012,,,,,
MEN SHORT PROGRAMJUDGES DETAILS PER SKATER,,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
1 Daisuke TAKAHASHI JPN  2,92.29  49.15,,43.14,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  1.29 1 2 2,0 0 1 2,,1 2,11.59,
2 FSSp4  3.00  0.57 1 1 1,1 2 1 2,,1 1,3.57,
3 3Lz+3T  10.10  0.60 0 2 0,1 1 1 1,,1 1,10.70,
4 CCSp4  3.20  0.36 0 1 1,0 1 1 2,,1 0,3.56,
Info,,,Info,,Info
5 3A  9.35 x  1.43 0 2 2,1 1 2 2,,0 3,10.78,
6 StSq3  3.30  1.29 1 2 2,2 3 3 3,,3 3,4.59,
7 CCoSp4  3.50  0.86 1 2 1,2 2 2 2,,1 2,4.36,
42.75,,,,49.15,
Program Components Factor,,,,,
Skating Skills  1.00 8.25 8.75 9.25,8.50 9.25 8.50 8.25,,8.25 8.75,8.61,
Transition / Linking Footwork  1.00 7.75 8.50 9.25,8.25 8.75 8.25 8.00,,8.50 9.00,8.46,
Performance / Execution  1.00 8.25 9.00 9.50,8.75 9.25 8.50 8.25,,8.25 9.25,8.75,
Choreography / Composition  1.00 8.25 8.50 9.00,8.50 9.00 8.25 8.50,,8.75 9.00,8.64,
Interpretation  1.00 8.00 9.00 9.25,8.50 9.50 8.25 8.50,,8.25 9.00,8.68,
Judges Total Program Component Score (factored),,,,43.14,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
2 Patrick CHAN CAN  6,89.27  44.74,,44.53,0.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  1.43 0 2 0,1 2 2 1,,2 2,11.73,
2 3A  8.50  2.57 3 2 2,2 3 2 3,,3 3,11.07,
3 CCSp3  2.80  0.57 2 1 1,1 1 1 1,,2 1,3.37,
4 2Lz+3T  6.82 x -1.40 -2 -2 -2,-3 -2 -2 -2,,-2 -2,5.42,
5 FSSp3  2.60  0.79 2 2 2,1 2 1 1,,1 2,3.39,
6 StSq4  3.90  1.50 2 2 2,3 3 2 2,,2 2,5.40,
7 CCoSp4  3.50  0.86 2 1 2,2 2 2 1,,1 2,4.36,
38.42,,,,44.74,
Program Components Factor,,,,,
Skating Skills  1.00 9.25 9.00 9.50,8.75 9.00 8.75 8.50,,9.25 8.75,8.96,
Transition / Linking Footwork  1.00 9.00 8.75 9.25,8.75 8.75 8.50 8.25,,9.00 8.50,8.75,
Performance / Execution  1.00 8.50 9.25 9.25,8.50 8.75 8.75 8.50,,9.25 8.25,8.79,
Choreography / Composition  1.00 9.00 9.25 9.25,8.75 9.00 8.75 8.25,,9.50 8.75,8.96,
Interpretation  1.00 9.25 9.25 9.25,8.50 9.25 9.00 8.25,,9.50 9.00,9.07,
Judges Total Program Component Score (factored),,,,44.53,
Deductions:,,,,0.00,
"x  Credit for highlight distribution, base value multiplied by 1.1",,,,,
Starting,Total Total,,Total,Total,
Rank Name Nation Number,Segment Element,,Program  Component,Deductions,
"",Score Score,,Score (factored),,
3 Yuzuru HANYU JPN  5,87.17  46.76,,41.41,-1.00,
"# Executed Base GOE",The Judges Panel,,,Ref Scores,
Elements Value,(in random order),,,of Panel,
1 4T  10.30  0.57 1 0 -1,2 1 2 -1,,0 1,10.87,
