Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Mao ASADA,JPN,196.8,1,66.96,1,129.84,2012-12-09,gpf1213
2,Ashley WAGNER,USA,181.93,2,66.44,4,115.49,2012-12-09,gpf1213
3,Akiko SUZUKI,JPN,180.77,3,65.0,3,115.77,2012-12-09,gpf1213
4,Kiira KORPI,FIN,174.94,4,63.42,5,111.52,2012-12-09,gpf1213
5,Elizaveta TUKTAMYSHEVA,RUS,173.75,5,56.61,2,117.14,2012-12-09,gpf1213
6,Christina GAO,USA,154.54,6,48.56,6,105.98,2012-12-09,gpf1213
