Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Sarah MEIER,SUI,170.6,3,58.56,2,112.04,2011-01-30,ec2011
2,Carolina KOSTNER,ITA,168.54,6,53.17,1,115.37,2011-01-30,ec2011
3,Kiira KORPI,FIN,166.4,1,63.5,4,102.9,2011-01-30,ec2011
4,Ksenia MAKAROVA,RUS,162.04,2,60.35,5,101.69,2011-01-30,ec2011
5,Alena LEONOVA,RUS,154.31,13,48.4,3,105.91,2011-01-30,ec2011
6,Viktoria HELGESSON,SWE,151.66,4,54.7,7,96.96,2011-01-30,ec2011
7,Ira VANNUT,BEL,150.66,10,50.9,6,99.76,2011-01-30,ec2011
8,Elene GEDEVANISHVILI,GEO,147.96,5,53.68,8,94.28,2011-01-30,ec2011
9,Mae Berenice MEITE,FRA,138.74,7,51.61,10,87.13,2011-01-30,ec2011
10,Valentina MARCHEI,ITA,137.44,8,51.24,14,86.2,2011-01-30,ec2011
11,Sarah HECKEN,GER,137.43,9,51.12,12,86.31,2011-01-30,ec2011
12,Sonia LAFUENTE,ESP,135.82,11,49.1,11,86.72,2011-01-30,ec2011
13,Gerli LIINAMÄE,EST,133.73,16,44.07,9,89.66,2011-01-30,ec2011
14,Jenna MCCORKELL,GBR,132.15,12,48.65,15,83.5,2011-01-30,ec2011
15,Juulia TURKKILA,FIN,131.38,14,45.17,13,86.21,2011-01-30,ec2011
16,Romy BÜHLER,SUI,122.33,15,44.42,17,77.91,2011-01-30,ec2011
17,Karina JOHNSON,DEN,121.63,24,38.3,16,83.33,2011-01-30,ec2011
18,Svetlana ISSAKOVA,EST,118.44,18,42.3,18,76.14,2011-01-30,ec2011
19,Viktoria PAVUK,HUN,112.7,19,42.18,21,70.52,2011-01-30,ec2011
20,Dasa GRM,SLO,112.54,21,38.97,20,73.57,2011-01-30,ec2011
21,Alice GARLISI,ITA,112.36,22,38.79,19,73.57,2011-01-30,ec2011
22,Fleur MAXWELL,LUX,110.59,17,43.64,24,66.95,2011-01-30,ec2011
23,Hristina VASSILEVA,BUL,106.79,20,39.11,22,67.68,2011-01-30,ec2011
24,Alexandra KUNOVA,SVK,105.86,23,38.67,23,67.19,2011-01-30,ec2011
25,Anne Line GJERSEM,NOR,34.66,25,34.66,DNQ,DNQ,2011-01-30,ec2011
26,Irina MOVCHAN,UKR,31.43,26,31.43,DNQ,DNQ,2011-01-30,ec2011
27,Clara PETERS,IRL,30.91,27,30.91,DNQ,DNQ,2011-01-30,ec2011
28,Birce ATABEY,TUR,30.5,28,30.5,DNQ,DNQ,2011-01-30,ec2011
