Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Florent AMODIO,FRA,226.86,1,78.11,3,148.75,2011-01-30,ec2011
2,Brian JOUBERT,FRA,223.01,7,70.44,1,152.57,2011-01-30,ec2011
3,Tomas VERNER,CZE,222.6,5,72.91,2,149.69,2011-01-30,ec2011
4,Kevin VAN DER PERREN,BEL,216.59,4,73.61,5,142.98,2011-01-30,ec2011
5,Artur GACHINSKI,RUS,216.07,3,73.76,6,142.31,2011-01-30,ec2011
6,Samuel CONTESTI,ITA,204.88,6,72.78,9,132.1,2011-01-30,ec2011
7,Konstantin MENSHOV,RUS,202.62,14,58.82,4,143.8,2011-01-30,ec2011
8,Michal BREZINA,CZE,201.39,2,76.13,10,125.26,2011-01-30,ec2011
9,Javier FERNANDEZ,ESP,199.65,11,60.48,7,139.17,2011-01-30,ec2011
10,Alban PREAUBERT,FRA,196.15,10,63.77,8,132.38,2011-01-30,ec2011
11,Peter LIEBERS,GER,189.0,9,64.53,11,124.47,2011-01-30,ec2011
12,Paolo BACCHINI,ITA,178.34,12,59.39,13,118.95,2011-01-30,ec2011
13,Adrian SCHULTHEISS,SWE,178.19,15,58.36,12,119.83,2011-01-30,ec2011
14,Kristoffer BERNTSSON,SWE,172.58,8,66.62,21,105.96,2011-01-30,ec2011
15,Anton KOVALEVSKI,UKR,169.33,19,53.47,14,115.86,2011-01-30,ec2011
16,Jorik HENDRICKX,BEL,168.39,13,59.14,19,109.25,2011-01-30,ec2011
17,Kim LUCINE,MON,167.97,20,52.56,15,115.41,2011-01-30,ec2011
18,Viktor PFEIFER,AUT,164.83,17,55.7,20,109.13,2011-01-30,ec2011
19,Javier RAYA,ESP,164.68,21,51.98,17,112.7,2011-01-30,ec2011
20,Denis WIECZOREK,GER,163.6,22,50.62,16,112.98,2011-01-30,ec2011
21,Zoltan KELEMEN,ROU,160.5,23,50.38,18,110.12,2011-01-30,ec2011
22,Laurent ALVAREZ,SUI,159.45,16,56.64,23,102.81,2011-01-30,ec2011
23,Maxim SHIPOV,ISR,158.28,18,53.99,22,104.29,2011-01-30,ec2011
24,Stephane WALKER,SUI,137.64,24,49.74,24,87.9,2011-01-30,ec2011
25,Maciej CIEPLUCHA,POL,49.33,25,49.33,DNQ,DNQ,2011-01-30,ec2011
26,Moris PFEIFHOFER,SUI,46.93,26,46.93,DNQ,DNQ,2011-01-30,ec2011
27,Ali DEMIRBOGA,TUR,42.09,27,42.09,DNQ,DNQ,2011-01-30,ec2011
28,Justus STRID,DEN,41.84,28,41.84,DNQ,DNQ,2011-01-30,ec2011
