10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Jana KHOKHLOVA / Sergei NOVITSKI,RUS,0,88.7,44.3,44.4,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,STw4,,4.7,False,0.5,0,1,1,1,1,1,2,0,2,1,,5.2
2,SlLi4,,4.0,False,0.6,1,2,1,1,2,0,2,1,2,1,,4.6
3,CiSt2,,6.4,False,0.4,1,1,0,0,2,1,1,0,2,0,,6.8
4,SlLi4+RoLi4,,6.4,False,0.8,1,2,2,2,2,1,1,1,2,2,,7.2
5,CoSp3,,4.0,False,0.1,2,1,0,0,2,0,0,1,1,0,,4.1
6,RoLi4,,4.0,False,1.0,1,2,2,2,2,1,2,2,2,2,,5.0
7,DiSt3,,6.2,False,0.6,0,2,1,1,2,1,0,0,2,0,,6.8
8,CuLi4,,4.0,False,0.6,1,2,1,2,2,1,1,1,2,1,,4.6
9,Li+TRANS,,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
,,,39.7,,,,,,,,,,,,,,44.3
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.75,7.75,7.25,7.25,7.75,7.0,7.25,7.25,7.75,8.25,,7.35
,Linking Footwork / Movement  ,,,,1.75,6.5,7.75,7.0,7.25,7.75,6.5,7.0,6.75,7.5,8.0,,7.15
,Performance  ,,,,1.0,7.25,8.0,7.25,7.5,8.25,6.75,7.5,7.5,8.0,8.25,,7.6
,Choreography  ,,,,1.0,7.0,8.0,7.5,7.5,8.5,6.75,7.75,7.0,8.0,8.25,,7.6
,Interpretation / Timing  ,,,,1.0,7.25,8.0,7.25,7.75,8.5,7.0,7.25,7.0,8.25,8.25,,7.5
,,,,,,,,,,,,,,,,,44.4
