10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Xiaoyang YU / Chen WANG,CHN,0,67.91,39.7,30.21,2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,STw2,,3.5,False,-0.3,1,0,-1,-1,0,-1,0,0,1,-1,,3.2
2,CiSt3,,7.2,False,0.2,1,0,0,0,1,0,1,0,0,0,,7.4
3,CuLi4+RoLi4,,6.4,False,0.4,0,1,1,1,1,0,1,0,1,1,,6.8
4,CoSp3,,4.0,False,-0.1,0,0,0,0,0,0,0,-1,0,-1,,3.9
5,SlLi4,,4.0,False,0.2,-1,0,1,1,0,0,1,0,0,0,,4.2
6,CuLi4,,4.0,False,0.0,0,1,0,0,0,0,0,-1,1,0,,4.0
7,MiSt3,,6.2,False,0.0,-1,0,0,0,0,0,0,-1,0,0,,6.2
8,RoLi4,,4.0,False,0.0,1,0,0,0,1,0,0,0,0,0,,4.0
,,,39.3,,,,,,,,,,,,,,39.7
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,5.0,5.25,5.25,5.25,5.25,5.0,5.5,5.25,5.5,4.5,,5.2
,Linking Footwork / Movement  ,,,,1.75,3.75,4.75,4.75,4.75,5.0,4.75,5.0,4.5,5.0,4.5,,4.75
,Performance  ,,,,1.0,5.5,5.0,5.0,5.25,5.5,4.75,5.5,5.25,5.5,4.75,,5.15
,Choreography  ,,,,1.0,5.0,5.0,5.25,5.0,5.5,5.0,6.0,5.5,5.75,4.75,,5.25
,Interpretation / Timing  ,,,,1.0,5.5,5.25,4.75,5.0,5.5,5.0,5.75,4.75,5.5,4.75,,5.0
,,,,,,,,,,,,,,,,,30.21
Deduction,Illegal element,-2.0
