9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Wenjing SUI / Cong HAN,CHN,6,59.58,35.57,26.01,-2.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,2A,,3.3,False,0.07,0,0,0,1,1,0,0,0,0,,3.37
2,3LzTw3,,5.8,False,1.2,2,1,1,2,2,2,2,2,1,,7.0
3,3FTh,,5.5,False,1.4,2,3,1,2,3,2,2,2,1,,6.9
4,SlSt3,,3.3,False,0.36,1,1,1,1,0,1,0,1,0,,3.66
5,FCCoSp4,,3.5,False,0.14,0,1,-1,2,0,0,0,1,0,,3.64
6,5ALi4,,6.5,False,1.0,2,2,0,1,2,0,2,2,1,,7.5
7,BiDs2,,3.0,False,0.5,1,1,0,0,2,1,1,1,0,,3.5
,,,30.9,,,,,,,,,,,,,35.57
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.5,6.0,6.5,6.0,7.0,6.0,5.5,7.25,6.25,,6.32
,Transition / Linking Footwork  ,,,,0.8,6.25,6.25,6.0,5.75,6.75,7.0,4.75,7.25,6.5,,6.36
,Performance / Execution  ,,,,0.8,6.75,6.5,6.25,6.5,7.0,6.5,6.0,7.0,6.75,,6.61
,Choreography / Composition  ,,,,0.8,6.75,6.5,6.5,6.0,7.0,7.0,5.5,7.25,6.75,,6.64
,Interpretation  ,,,,0.8,6.5,6.75,6.5,5.75,6.75,6.5,6.0,7.5,7.0,,6.57
,,,,,,,,,,,,,,,,26.01
Deduction, Falls,-2.0
