10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Andrei LUTAI,RUS,0,110.02,56.92,53.1,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3A,,8.2,False,0.8,1,1,-1,1,1,1,1,0,0,0,,9.0
2,4T,,9.8,False,-0.96,0,-1,-1,-1,-1,0,-1,-1,-1,0,,8.84
3,2A,,3.5,False,0.4,1,0,1,0,0,0,1,0,0,0,,3.9
4,CiSt3,,3.3,False,0.3,1,0,1,0,1,0,1,1,0,1,,3.6
5,CCoSp4,,3.5,False,0.4,1,0,1,1,1,0,1,1,1,1,,3.9
6,2Lz+3T,,6.49,True,-0.2,0,0,-1,0,0,0,0,-1,0,-1,,6.29
7,3F,!,6.05,True,-0.2,0,0,-1,0,-1,0,0,-1,-1,-1,,5.85
8,CSSp4,,3.0,False,0.3,1,0,1,0,1,1,1,0,1,0,,3.3
9,2Lo,,1.65,True,0.1,1,0,1,0,1,0,0,0,0,0,,1.75
10,3S,,4.95,True,-1.8,-1,-2,-3,-2,-2,-2,-1,-2,-2,-2,,3.15
11,SlSt3,,3.3,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.3
12,1A,,0.88,True,-0.04,0,0,0,-1,-1,0,0,-1,-1,-1,,0.84
13,FSSp4,,3.0,False,0.2,1,0,1,0,0,1,0,0,0,0,,3.2
,,,57.62,,,,,,,,,,,,,,56.92
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,5.0,5.75,5.0,6.0,5.5,4.75,6.25,5.25,6.0,5.5,,5.45
,Transition / Linking Footwork  ,,,,2.0,3.75,5.25,4.5,6.0,4.75,4.75,5.5,4.25,5.25,5.25,,5.05
,Performance / Execution  ,,,,2.0,4.0,5.25,5.0,5.75,5.25,5.0,5.75,5.25,5.75,5.75,,5.35
,Choreography / Composition  ,,,,2.0,4.25,5.5,4.75,6.0,5.0,5.0,6.0,5.0,5.75,5.5,,5.35
,Interpretation  ,,,,2.0,4.5,5.5,5.25,5.75,5.5,4.75,5.75,4.75,6.0,5.5,,5.35
,,,,,,,,,,,,,,,,,53.1
