10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Yasuharu NANRI,JPN,0,103.86,50.76,53.1,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3A+3T,,12.2,False,-1.12,0,-1,-2,-1,-1,-1,-1,0,-1,0,,11.08
2,3Lz+2T,,7.3,False,0.6,1,0,1,0,1,1,0,0,0,1,,7.9
3,3A<,<,3.5,False,-1.44,-2,-1,-3,-2,-2,-1,-2,-2,-2,-2,,2.06
4,CSSp4,,3.0,False,0.3,1,0,1,0,1,1,1,1,1,0,,3.3
5,3Lo,,5.0,False,-2.2,-2,-2,-3,-3,-2,-2,-2,-2,-3,-2,,2.8
6,CCoSp3,,3.0,False,0.2,1,0,0,0,1,1,1,0,1,0,,3.2
7,2A,,3.85,True,0.0,0,0,0,0,0,0,0,0,0,0,,3.85
8,3F,e,6.05,True,-1.4,-1,-2,-3,-1,-1,-1,-1,-1,-1,-2,,4.65
9,SlSt3,,3.3,False,0.2,1,0,0,0,0,1,0,0,0,1,,3.5
10,3F<+1T,e,2.31,True,-0.6,-2,-2,-2,-2,-3,-1,-2,-3,-3,-2,,1.71
11,2S,,1.43,True,-0.06,0,0,-1,0,0,0,0,-1,-1,-1,,1.37
12,CiSt3,,3.3,False,0.1,0,0,0,0,0,1,0,0,0,1,,3.4
13,FSSp1,,2.0,False,-0.06,0,0,-2,-1,0,0,0,0,0,0,,1.94
,,,56.24,,,,,,,,,,,,,,50.76
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,4.75,6.0,4.5,5.75,6.25,5.75,6.0,5.75,5.75,6.0,,5.65
,Transition / Linking Footwork  ,,,,2.0,4.5,5.5,3.25,5.25,5.0,5.0,5.75,5.0,4.75,5.75,,5.2
,Performance / Execution  ,,,,2.0,4.0,5.25,4.0,5.5,5.75,5.5,5.75,5.25,5.25,5.75,,5.2
,Choreography / Composition  ,,,,2.0,4.5,5.5,4.25,5.5,5.5,5.25,5.75,5.5,5.5,5.75,,5.3
,Interpretation  ,,,,2.0,4.0,5.5,4.0,5.5,6.0,5.5,5.5,5.0,5.5,5.5,,5.2
,,,,,,,,,,,,,,,,,53.1
