9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Elizaveta TUKTAMISHEVA,RUS,10,117.81,64.21,53.6,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz+3T,,10.1,False,1.4,2,2,2,2,2,2,2,2,3,,11.5
2,3Lz,,6.0,False,1.4,2,2,2,2,3,2,1,2,2,,7.4
3,3F,,5.3,False,0.4,1,0,1,1,0,0,1,0,1,,5.7
4,2A+2T,,4.6,False,0.29,2,1,0,0,1,1,0,0,1,,4.89
5,CiSt3,,3.3,False,0.5,1,0,1,1,1,1,1,1,2,,3.8
6,3Lo,,5.61,True,0.8,1,1,1,1,2,1,1,2,1,,6.41
7,ChSp1,,2.0,False,0.5,1,0,0,1,0,1,1,1,2,,2.5
8,FSSp4,,3.0,False,0.43,1,1,0,0,1,2,1,1,1,,3.43
9,CCoSp3,,3.0,False,0.36,1,1,0,0,0,0,2,1,2,,3.36
10,3S+2T+2Lo,,8.03,True,0.5,1,0,0,1,0,1,1,1,1,,8.53
11,2A,,3.63,True,0.86,2,1,2,1,1,2,2,2,2,,4.49
12,FCoSp1,,1.7,False,0.5,1,1,0,1,1,1,1,1,1,,2.2
,,,56.27,,,,,,,,,,,,,64.21
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,7.5,7.75,6.25,6.75,6.25,6.75,7.75,7.0,6.0,,6.89
,Transition / Linking Footwork  ,,,,1.6,6.25,6.25,5.75,6.25,5.75,6.5,7.25,6.75,5.5,,6.21
,Performance / Execution  ,,,,1.6,7.0,7.0,6.0,6.75,6.0,7.25,8.25,7.25,7.75,,7.0
,Choreography / Composition  ,,,,1.6,7.25,7.25,4.75,6.5,6.5,7.25,7.5,7.0,6.25,,6.86
,Interpretation  ,,,,1.6,7.0,6.25,5.75,6.5,6.25,6.75,7.0,7.25,6.0,,6.54
,,,,,,,,,,,,,,,,53.6
