9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
26,Viktor PFEIFER,AUT,1,56.68,29.01,28.67,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz,,6.0,False,0.6,1,1,0,1,0,0,2,2,1,,6.6
2,3S+3T,,8.3,False,0.2,1,0,0,0,0,0,1,1,0,,8.5
3,2A,,3.3,False,-1.5,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.8
4,CCSp4,,3.2,False,0.29,2,1,0,0,0,1,1,1,0,,3.49
5,SlSt2,,2.3,False,0.21,0,0,0,0,1,0,1,1,1,,2.51
6,CCoSp4,,3.5,False,0.14,2,0,0,0,0,0,1,1,0,,3.64
7,FSSp3,,2.6,False,-0.13,0,-1,-1,0,0,-1,-1,0,0,,2.47
,,,29.2,,,,,,,,,,,,,29.01
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.5,5.75,5.75,5.5,6.5,6.0,5.75,5.75,5.75,,5.89
,Transition / Linking Footwork  ,,,,1.0,6.0,5.0,5.25,5.0,6.0,5.25,4.75,5.0,5.75,,5.32
,Performance / Execution  ,,,,1.0,6.25,5.5,5.75,5.75,5.75,5.5,5.75,6.0,5.5,,5.71
,Choreography / Composition  ,,,,1.0,6.5,5.25,6.0,5.75,6.5,5.75,6.0,5.75,5.75,,5.93
,Interpretation  ,,,,1.0,6.75,5.5,6.25,5.5,6.0,5.5,6.0,5.75,5.75,,5.82
,,,,,,,,,,,,,,,,28.67
Deduction, Falls,-1.0
