10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Arina MARTINOVA,RUS,0,66.95,34.79,36.16,4.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz+2T,e,7.3,False,-1.2,-1,-2,-1,-1,-1,-2,-2,-2,0,-1,,6.1
2,3Lo<,,1.5,False,-0.6,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,,0.9
3,3F<,,1.7,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.7
4,3T+2T,,5.3,False,0.0,1,0,0,0,0,0,0,0,0,0,,5.3
5,FCSp2,,2.0,False,-1.0,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,,1.0
6,2A+2T,,4.8,False,-0.8,-1,0,-1,-1,-1,-1,-1,-1,0,-1,,4.0
7,CUSp4,,3.0,False,0.0,0,0,-1,0,0,0,-1,0,0,0,,3.0
8,SpSq4,,3.4,False,0.4,0,1,0,1,0,1,0,1,0,1,,3.8
9,3Lz<,e,2.09,True,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.09
10,CoSp3,,2.5,False,0.0,0,0,0,1,0,-1,0,0,0,0,,2.5
11,SlSt2,,2.3,False,0.2,1,0,0,1,0,0,0,0,0,1,,2.5
12,3T,,4.4,True,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.4
13,CCoSp2,,2.5,False,0.0,0,1,0,1,0,0,0,0,0,0,,2.5
,,,42.79,,,,,,,,,,,,,,34.79
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,4.5,4.75,3.75,5.75,4.0,5.75,5.0,5.0,5.0,4.5,,4.8
,Transition / Linking Footwork  ,,,,1.6,4.0,4.25,4.5,5.0,3.75,5.25,4.0,4.5,4.75,4.0,,4.25
,Performance / Execution  ,,,,1.6,4.0,4.0,4.0,4.75,4.0,4.25,4.0,4.5,4.75,4.5,,4.35
,Choreography / Composition  ,,,,1.6,4.25,4.25,4.5,5.25,4.0,5.5,4.25,4.75,5.25,4.75,,4.65
,Interpretation  ,,,,1.6,4.25,4.25,4.0,5.0,4.25,4.75,4.25,4.75,5.0,4.5,,4.55
,,,,,,,,,,,,,,,,,36.16
Deduction,Falls,-4.0
