9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
16,Brooklee HAN,AUS,5,48.44,26.18,23.26,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz<,!,4.2,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.1
2,3S+2T,,5.7,False,-0.3,-1,-1,0,-1,-1,0,0,0,0,,5.4
3,LSp4,,2.7,False,0.71,2,1,2,1,0,1,1,2,3,,3.41
4,2A,,3.63,True,0.14,0,0,1,0,1,0,0,1,0,,3.77
5,StSq3,,3.3,False,0.43,1,0,1,1,1,1,0,2,1,,3.73
6,CCoSp4,,3.5,False,0.5,1,1,1,1,1,1,1,2,0,,4.0
7,FCSp4,,3.2,False,0.57,1,1,2,1,1,1,1,2,1,,3.77
,,,26.23,,,,,,,,,,,,,26.18
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.0,5.25,5.25,6.0,5.75,6.0,5.75,6.25,5.75,,5.79
,Transitions  ,,,,0.8,5.75,5.25,5.0,6.25,5.5,5.75,5.5,6.25,5.0,,5.57
,Performance  ,,,,0.8,6.0,5.5,5.25,6.0,5.75,6.0,5.5,7.0,5.5,,5.75
,Composition  ,,,,0.8,6.25,5.75,5.0,6.0,5.75,6.0,5.75,6.5,5.75,,5.89
,Interpretation of the Music  ,,,,0.8,6.25,5.75,5.5,6.25,6.0,6.25,6.0,7.0,6.0,,6.07
,,,,,,,,,,,,,,,,23.26
Deduction,Deductions Falls,-1.0
