9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
22,Suh Hyun SON,KOR,8,38.61,19.47,20.14,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3F+2T,,6.6,False,-1.4,-2,-2,-2,-2,-2,-2,-2,-2,-2,,5.2
2,3Lz<,!,4.2,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,2.1
3,FSSp4,,3.0,False,-0.09,0,-1,0,0,0,0,-1,0,-1,,2.91
4,A*,*,0.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5,CCoSp4,,3.5,False,0.03,0,0,1,-1,1,0,0,0,-1,,3.53
6,StSq2,,2.6,False,-0.07,0,0,0,0,-1,0,0,0,-1,,2.53
7,LSp4,,2.7,False,0.5,1,0,1,1,1,1,1,1,1,,3.2
,,,22.6,,,,,,,,,,,,,19.47
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,5.25,5.0,5.75,5.5,5.25,4.75,5.25,5.5,5.0,,5.25
,Transitions  ,,,,0.8,5.0,4.75,5.5,5.25,5.0,4.5,4.75,5.75,4.5,,4.96
,Performance  ,,,,0.8,5.25,4.5,5.0,5.0,5.5,4.5,4.75,6.0,4.75,,4.96
,Composition  ,,,,0.8,5.0,4.5,5.25,5.0,5.25,4.5,5.0,5.5,4.75,,4.96
,Interpretation of the Music  ,,,,0.8,5.25,4.75,5.25,5.0,5.25,4.75,5.0,5.75,4.5,,5.04
,,,,,,,,,,,,,,,,20.14
Deduction,Deductions Falls,-1.0
