9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Michael Christian MARTINEZ,PHI,6,72.24,39.06,34.18,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3Lz+3T,,10.3,False,0.9,1,2,2,2,1,0,1,1,1,,11.2
2,3A,,8.5,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,5.5
3,CCSp3,,2.8,False,0.79,1,2,2,1,2,0,2,3,1,,3.59
4,3Lo,,5.61,True,1.0,2,2,1,1,1,0,2,2,1,,6.61
5,StSq4,,3.9,False,0.8,1,1,1,2,1,1,1,3,1,,4.7
6,FSSp4,,3.0,False,0.17,1,-1,0,1,0,1,2,0,-1,,3.17
7,CCoSp3p4,,3.5,False,0.79,1,1,2,2,2,1,1,2,2,,4.29
,,,37.61,,,,,,,,,,,,,39.06
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.75,7.0,6.75,6.5,6.75,6.75,6.25,7.5,6.75,,6.75
,Transition / Linking Footwork  ,,,,1.0,6.5,6.5,6.5,7.0,6.75,6.5,6.75,7.5,6.75,,6.68
,Performance / Execution  ,,,,1.0,6.75,6.5,7.25,6.75,6.5,6.25,7.0,8.0,7.0,,6.82
,Choreography / Composition  ,,,,1.0,6.5,6.25,7.0,7.25,7.0,6.5,7.25,7.75,6.75,,6.89
,Interpretation  ,,,,1.0,6.75,6.75,7.0,7.5,7.0,6.75,7.25,8.25,7.0,,7.04
,,,,,,,,,,,,,,,,34.18
Deduction,Falls,-1.0
