8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Oksana DOMNINA / Maxim SHABALIN,RUS,0,85.32,46.0,39.32,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,CoSp3,,4.0,False,0.1,1,0,0,1,1,0,0,0,,4.1
2,BSTw4,,4.7,False,0.5,1,0,1,1,1,1,1,1,,5.2
3,CSeSt2,,5.3,False,0.0,0,0,0,0,0,0,0,-1,,5.3
4,SlLi4,,4.0,False,0.5,1,1,1,0,1,1,1,1,,4.5
5,FSTw4,,4.7,False,0.5,2,1,1,1,1,0,1,2,,5.2
6,SeLi4,,5.6,False,0.4,1,1,1,1,1,1,0,0,,6.0
7,CuLi4+SlLi4,,5.6,False,-0.2,1,0,0,0,-1,0,-1,-1,,5.4
8,CCiSt2,,5.3,False,0.6,1,0,1,1,0,1,1,0,,5.9
9,RoLi4,,4.0,False,0.4,1,0,1,1,1,0,1,1,,4.4
,,,43.2,,,,,,,,,,,,46.0
,Program Components,,,,Factor
,Skating Skills ,,,,1.25,6.75,6.5,6.75,7.0,6.5,6.75,6.5,6.75,,6.65
,Linking Footwork / Movement ,,,,1.75,6.5,6.0,6.75,6.75,6.5,6.5,6.25,6.75,,6.55
,Performance ,,,,1.0,6.75,6.25,6.5,7.0,6.5,6.5,6.5,6.75,,6.55
,Choreography ,,,,1.0,7.0,6.5,6.25,6.75,6.25,6.25,6.5,6.75,,6.45
,Interpretation / Timing ,,,,1.0,6.75,6.25,6.5,7.0,6.5,6.75,6.5,6.5,,6.55
,,,,,,,,,,,,,,,39.32
