8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
7,Tiffany STIEGLER / Sergei MAGEROVSKI,USA,0,75.71,44.9,30.81,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,SeLi4,,5.6,False,0.5,2,1,1,1,1,1,2,1,,6.1
2,CCiSt2,,5.3,False,0.0,0,0,0,0,0,0,0,0,,5.3
3,CoSp4,,4.7,False,0.5,1,1,1,1,1,1,1,1,,5.2
4,CuLi4+RoLi4,,5.6,False,0.4,1,0,1,1,1,0,1,1,,6.0
5,BSTw3,,4.0,False,0.0,0,0,0,0,0,0,-1,1,,4.0
6,SlLi4,,4.0,False,0.0,1,0,0,1,0,0,0,0,,4.0
7,FSTw4,,4.7,False,0.0,0,0,0,0,0,0,0,1,,4.7
8,CSeSt3,,6.2,False,-0.6,-1,0,0,0,-1,-1,-1,-1,,5.6
9,RoLi4,,4.0,False,0.0,0,0,0,0,0,0,0,1,,4.0
,,,44.1,,,,,,,,,,,,44.9
,Program Components,,,,Factor
,Skating Skills ,,,,1.25,4.75,5.25,5.0,5.5,4.75,5.5,5.25,5.25,,5.25
,Linking Footwork / Movement ,,,,1.75,5.25,5.0,5.0,5.0,4.75,5.0,5.0,5.0,,5.0
,Performance ,,,,1.0,5.5,5.0,4.75,5.25,4.5,5.25,5.75,5.5,,5.15
,Choreography ,,,,1.0,5.25,5.25,5.25,5.25,4.5,5.5,5.5,5.25,,5.3
,Interpretation / Timing ,,,,1.0,5.5,4.75,5.0,5.25,4.5,5.25,5.25,5.0,,5.05
,,,,,,,,,,,,,,,30.81
