8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Ekaterina RUBLEVA / Ivan SHEFER,RUS,0,66.61,38.6,28.01,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,SeLi3,,4.9,False,0.2,1,1,0,1,0,1,0,0,,5.1
2,FSTw4,,4.7,False,0.0,0,-1,0,0,0,1,0,0,,4.7
3,CoSp3,,4.0,False,-0.1,0,-1,1,0,0,0,0,-1,,3.9
4,CSeSt1,,4.5,False,0.0,0,0,0,0,0,0,0,-1,,4.5
5,BSTw4,,4.7,False,-0.4,0,-1,-1,-1,-1,0,-1,0,,4.3
6,CuLi4,,4.0,False,0.1,-1,0,1,0,1,0,0,0,,4.1
7,CCiSt1,,4.5,False,-0.6,-1,0,-1,0,0,-1,-1,-1,,3.9
8,RoLi4,,4.0,False,0.0,0,0,0,0,0,0,0,0,,4.0
9,SlLi2+RoLi2,,4.2,False,-0.1,0,0,0,0,0,0,-1,-1,,4.1
,,,39.5,,,,,,,,,,,,38.6
,Program Components,,,,Factor
,Skating Skills ,,,,1.25,4.75,4.5,5.0,5.0,4.75,5.0,4.5,4.75,,4.8
,Linking Footwork / Movement ,,,,1.75,4.75,4.75,4.75,4.5,4.5,4.5,4.5,4.5,,4.55
,Performance ,,,,1.0,4.75,5.0,5.0,5.0,4.5,4.75,4.75,4.75,,4.85
,Choreography ,,,,1.0,4.5,4.75,4.5,4.75,4.5,4.75,4.25,4.75,,4.65
,Interpretation / Timing ,,,,1.0,4.5,4.25,4.75,5.0,4.75,4.25,4.5,4.5,,4.55
,,,,,,,,,,,,,,,28.01
