8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
3,Maia SHIBUTANI / Alex SHIBUTANI,USA,6,88.35,46.79,41.56,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,Sp4,,5.0,False,0.75,1,1,2,2,1,2,2,1,,5.75
2,CiSt3,,6.5,False,1.0,1,1,1,1,1,1,1,1,,7.5
3,CuLi4+RoLi4,,8.0,False,1.7,2,2,2,1,2,2,2,2,,9.7
4,STw4,,6.0,False,1.0,2,2,2,2,2,2,3,2,,7.0
5,SlLi4,,4.0,False,0.5,1,1,1,0,1,1,2,1,,4.5
6,DiSt3,,6.5,False,1.17,1,1,1,0,2,1,2,1,,7.67
7,RoLi4,,4.0,False,0.67,1,0,2,1,2,1,2,1,,4.67
,,,40.0,,,,,,,,,,,,46.79
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.75,6.75,7.5,7.0,6.75,6.75,6.75,6.5,,6.79
,Linking Footwork / Movement  ,,,,1.75,6.75,6.75,7.0,6.5,6.75,6.75,6.75,6.75,,6.75
,Performance  ,,,,1.0,7.25,7.0,6.75,7.0,7.0,7.0,7.25,6.75,,7.0
,Choreography  ,,,,1.0,7.25,7.0,7.5,6.75,6.75,7.25,7.25,7.25,,7.13
,Interpretation / Timing  ,,,,1.0,7.0,6.75,7.25,7.0,7.0,7.0,7.5,7.5,,7.13
,,,,,,,,,,,,,,,41.56
