8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Ekaterina RIAZANOVA / Ilia TKACHENKO,RUS,5,81.62,40.53,41.09,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,DiSt3,,6.5,False,1.17,1,1,1,1,2,2,1,1,,7.67
2,CuLi4,,4.0,False,0.5,1,1,1,1,1,1,1,1,,4.5
3,RRoLi3,,7.0,False,0.95,1,1,1,2,1,2,1,1,,7.95
4,STw4,,6.0,False,0.5,0,1,1,1,1,2,1,1,,6.5
5,CoSp2,,3.0,False,0.33,0,0,1,0,0,2,2,1,,3.33
6,StaLi4,,4.0,False,0.58,1,1,1,2,1,1,2,1,,4.58
7,CiSt2,,5.0,False,1.0,1,1,1,1,1,1,1,1,,6.0
,,,35.5,,,,,,,,,,,,40.53
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,6.5,7.25,6.5,7.25,7.0,7.0,7.25,6.5,,6.92
,Linking Footwork / Movement  ,,,,1.75,6.0,7.0,6.5,6.5,6.5,7.0,7.0,6.0,,6.58
,Performance  ,,,,1.0,7.0,7.25,6.5,7.0,7.0,7.25,7.5,6.25,,7.0
,Choreography  ,,,,1.0,6.5,7.5,6.5,7.0,7.0,7.25,7.25,6.25,,6.92
,Interpretation / Timing  ,,,,1.0,6.5,7.0,6.75,7.25,7.0,7.5,7.5,6.5,,7.0
,,,,,,,,,,,,,,,41.09
