10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
11,Yasuharu NANRI,JPN,0,101.16,50.46,50.7,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3A,,7.5,False,-1.0,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,,6.5
2,1F,,0.5,False,-0.08,-1,-1,0,0,-2,0,-2,-1,-1,0,,0.42
3,3S,,4.5,False,0.2,0,1,0,0,0,0,1,0,0,0,,4.7
4,3Lz+2T,,7.3,False,0.0,0,0,0,1,0,0,0,0,0,1,,7.3
5,CCoSp4,,3.5,False,-0.06,0,0,0,0,-1,-1,0,0,0,0,,3.44
6,3A+SEQ,,6.0,False,-2.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,,4.0
7,2Lo,,1.5,False,-0.3,-1,-1,0,0,-1,-1,-1,-1,-1,-1,,1.2
8,CiSt2,,2.3,False,0.0,0,0,0,1,1,-1,0,0,0,0,,2.3
9,3Lz,,6.6,True,-1.0,-1,-1,-1,0,-1,-2,-1,-1,-1,-1,,5.6
10,FCCoSp3,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.0
11,3T,,4.4,True,0.0,0,0,0,0,0,-1,0,0,0,0,,4.4
12,FSSp2,,2.0,False,-0.3,0,-1,-1,0,-1,0,-1,-1,0,-1,,1.7
13,SlSt3,,3.1,False,0.2,0,0,1,1,0,0,0,1,1,1,,3.3
14,CCoSp2,,2.5,False,0.1,0,0,0,0,0,1,0,1,0,0,,2.6
,,,54.7,,,,,,,,,,,,,,50.46
,Program Components,,,,Factor
,Skating Skills  ,,,,2.0,5.25,5.25,4.75,5.75,5.25,5.5,5.75,6.0,6.0,5.75,,5.5
,Transition / Linking Footwork  ,,,,2.0,5.25,4.75,4.0,5.25,4.75,4.75,4.75,5.0,5.5,5.0,,4.8
,Performance / Execution  ,,,,2.0,5.75,5.0,4.75,5.5,4.25,5.0,4.75,4.75,5.25,5.5,,4.85
,Choreography / Composition  ,,,,2.0,5.75,5.5,4.25,5.5,5.25,5.0,5.0,5.25,5.0,5.25,,5.15
,Interpretation  ,,,,2.0,5.5,5.5,4.5,5.75,5.5,4.5,5.0,5.0,5.0,5.25,,5.05
,,,,,,,,,,,,,,,,,50.7
