9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
20,Jordan JU,TPE,8,49.49,27.81,22.68,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3F+3T,e,9.4,False,-1.6,-2,-2,-3,-2,-3,-2,-3,-2,-2,,7.8
2,3Lz,,6.0,False,-2.1,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.9
3,CSSp3,,2.6,False,-0.09,-1,0,0,0,-1,0,0,-1,0,,2.51
4,2A,,3.3,False,0.14,1,0,1,0,0,1,0,0,0,,3.44
5,CCoSp4,,3.5,False,0.29,1,1,-1,0,0,0,1,1,1,,3.79
6,SlSt3,,3.3,False,0.0,0,0,0,0,0,0,0,0,0,,3.3
7,FUSp4,,2.9,False,0.17,1,-1,1,-1,0,0,1,0,1,,3.07
,,,31.0,,,,,,,,,,,,,27.81
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,5.25,4.5,5.5,4.5,4.75,4.75,4.5,4.5,4.75,,4.71
,Transition / Linking Footwork  ,,,,1.0,4.75,4.25,5.25,4.0,4.5,4.0,4.0,4.0,4.25,,4.25
,Performance / Execution  ,,,,1.0,5.0,4.5,5.0,4.5,4.75,4.5,4.25,4.25,4.25,,4.54
,Choreography / Composition  ,,,,1.0,5.25,4.75,5.25,4.5,5.25,4.5,4.25,4.5,4.5,,4.75
,Interpretation  ,,,,1.0,4.75,4.5,4.75,4.25,5.0,4.25,4.25,4.25,4.25,,4.43
,,,,,,,,,,,,,,,,22.68
Deduction,Falls,-1.0
