9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
10,Stephen CARRIERE,USA,4,59.14,27.17,32.97,-1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3A<,<,6.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,,3.0
2,3Lz+2T,,7.4,False,0.0,0,0,0,0,-1,0,0,0,0,,7.4
3,3Lo,,5.1,False,0.4,1,-1,0,1,1,1,0,0,1,,5.5
4,FCSp1,,1.9,False,0.0,0,0,0,0,0,1,0,0,0,,1.9
5,SlSt3,,3.3,False,0.64,2,1,1,1,1,2,2,1,1,,3.94
6,CSSp4,,3.0,False,0.29,1,1,1,0,0,0,1,1,0,,3.29
7,CCoSp1,,2.0,False,0.14,1,0,1,0,0,0,0,0,1,,2.14
,,,28.7,,,,,,,,,,,,,27.17
,Program Components,,,,Factor
,Skating Skills  ,,,,1.0,6.75,6.5,6.0,6.75,6.25,6.5,6.75,6.75,6.0,,6.5
,Transition / Linking Footwork  ,,,,1.0,6.5,6.25,6.25,6.75,5.75,6.75,6.25,6.25,5.75,,6.29
,Performance / Execution  ,,,,1.0,7.0,6.75,6.5,7.25,6.5,6.75,6.75,6.25,5.75,,6.64
,Choreography / Composition  ,,,,1.0,7.25,6.75,6.5,7.25,6.5,7.0,6.5,7.0,6.25,,6.79
,Interpretation  ,,,,1.0,7.5,6.75,6.25,7.0,6.5,7.0,7.25,6.5,6.0,,6.75
,,,,,,,,,,,,,,,,32.97
Deduction, Falls,-1.0
