8
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Ekaterina BOBROVA / Dmitri SOLOVIEV,RUS,5,97.04,47.71,49.33,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,Ref,Scores of Panel
1,RoLi4,,4.0,False,0.92,2,2,2,0,1,2,2,2,,4.92
2,STw4,,6.0,False,0.92,2,2,2,1,1,2,2,2,,6.92
3,CiSt3,,6.5,False,1.33,1,1,2,0,1,1,2,2,,7.83
4,CoSp4,,5.0,False,0.83,2,2,2,1,1,2,1,2,,5.83
5,SlLi4,,4.0,False,0.92,2,2,2,2,1,2,1,2,,4.92
6,CuLi4,,4.0,False,0.67,1,1,2,1,1,1,2,2,,4.67
7,DiSt3,,6.5,False,1.0,1,1,2,1,1,-1,0,2,,7.5
8,RoLi4,,4.0,False,0.67,1,2,1,1,2,2,1,1,,4.67
9,ChLi1,,0.2,False,0.25,1,1,1,0,1,1,0,1,,0.45
,,,40.2,,,,,,,,,,,,47.71
,Program Components,,,,Factor
,Skating Skills  ,,,,1.25,8.75,8.5,8.25,7.5,7.75,7.75,8.5,8.25,,8.17
,Linking Footwork / Movement  ,,,,1.75,8.5,7.75,8.0,7.25,7.75,7.25,8.75,8.25,,7.92
,Performance  ,,,,1.0,9.0,8.75,8.5,7.75,8.0,8.0,9.0,8.5,,8.46
,Choreography  ,,,,1.0,8.75,9.0,8.75,7.5,8.25,7.0,8.5,8.5,,8.38
,Interpretation / Timing  ,,,,1.0,8.75,8.75,8.5,8.0,8.0,7.5,9.0,8.5,,8.42
,,,,,,,,,,,,,,,49.33
