Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Meryl DAVIS / Charlie WHITE,USA,169.44,1,65.8,2,103.64,2009-12-06,gpf0910
2,Tessa VIRTUE / Scott MOIR,CAN,168.22,2,64.01,1,104.21,2009-12-06,gpf0910
3,Nathalie PECHALAT / Fabian BOURZAT,FRA,147.62,3,56.93,3,90.69,2009-12-06,gpf0910
4,Sinead KERR / John KERR,GBR,145.33,4,56.47,4,88.86,2009-12-06,gpf0910
5,Anna CAPPELLINI / Luca LANOTTE,ITA,139.21,5,54.91,5,84.3,2009-12-06,gpf0910
6,Vanessa CRONE / Paul POIRIER,CAN,135.99,6,51.69,6,84.3,2009-12-06,gpf0910
