10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
8,Sergei DAVYDOV,BLR,0,52.71,26.96,25.75,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3Lz+3T,,10.0,False,0.2,0,0,0,1,0,1,0,0,0,1,,10.2
2,3F,,5.5,False,-2.2,-2,-3,-3,-2,-2,-2,-2,-2,-3,-2,,3.3
3,FSSp3,,2.3,False,-0.12,0,-1,-1,0,0,-1,-1,0,0,0,,2.18
4,2A,,3.3,False,0.0,0,0,0,1,0,0,0,0,1,0,,3.3
5,CSSp1,,1.3,False,-0.06,0,0,-1,0,-1,0,-1,0,0,0,,1.24
6,SlSt1,,1.8,False,0.0,0,0,0,1,0,0,0,0,1,0,,1.8
7,CCoSp3,,3.0,False,-0.06,0,0,-1,0,0,0,0,0,0,-2,,2.94
8,CiSt1,,1.8,False,0.2,0,1,0,1,0,1,0,1,0,0,,2.0
,,,29.0,,,,,,,,,,,,,,26.96
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,5.5,5.0,4.75,5.75,4.75,6.75,5.5,5.75,5.5,5.75,,5.35
,Transition / Linking Footwork ,,,,1.0,4.75,4.75,4.5,5.5,4.25,6.0,5.0,5.5,5.25,5.5,,5.0
,Performance / Execution ,,,,1.0,5.0,4.75,4.5,5.75,4.25,6.25,5.0,5.75,5.25,5.5,,5.1
,Choreography / Composition ,,,,1.0,5.25,5.0,5.0,5.75,4.5,6.5,5.25,5.25,5.5,5.5,,5.2
,Interpretation ,,,,1.0,5.0,4.75,4.75,5.75,4.25,6.5,5.0,5.5,5.5,5.5,,5.1
,,,,,,,,,,,,,,,,,25.75
