10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
12,Silvio SMALUN,GER,0,42.4,18.2,25.2,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,3A,,7.5,False,-3.0,-3,-3,-3,-3,-3,-2,-3,-3,-3,-3,,4.5
2,2F+COMBO,,1.7,False,-1.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,0.7
3,FSSp3,,2.3,False,0.1,0,0,1,1,0,1,0,0,0,-1,,2.4
4,CiSt2,,2.3,False,0.0,0,0,1,0,0,0,1,0,0,-1,,2.3
5,2Lz,,1.9,False,-1.0,-3,-3,-3,-3,-2,-3,-2,-3,-2,-3,,0.9
6,SlSt2,,2.3,False,0.2,0,1,1,0,0,1,0,0,0,0,,2.5
7,CCoSp3,,3.0,False,0.2,1,1,-1,0,0,0,0,1,0,0,,3.2
8,CCSp2,,1.7,False,0.0,0,0,-1,1,0,0,1,1,1,0,,1.7
,,,22.7,,,,,,,,,,,,,,18.2
,Program Components,,,,Factor
,Skating Skills ,,,,1.0,5.75,5.0,6.0,5.5,4.75,6.25,6.0,5.25,5.5,5.0,,5.4
,Transition / Linking Footwork ,,,,1.0,5.25,5.0,4.25,5.25,4.25,5.25,5.75,4.75,5.25,4.75,,4.8
,Performance / Execution ,,,,1.0,5.5,4.5,5.0,5.25,4.5,5.75,5.25,5.0,5.5,4.5,,4.9
,Choreography / Composition ,,,,1.0,5.5,4.75,5.5,5.5,4.75,5.0,5.0,5.25,5.25,4.75,,5.05
,Interpretation ,,,,1.0,5.25,5.0,5.0,5.25,5.0,5.75,5.5,5.0,5.25,4.75,,5.05
,,,,,,,,,,,,,,,,,25.2
Deduction,Falls,-1.0
