Rank,Name,Nation,Points,Short Rank,Short Score,Free Rank,Free Score,Date,Event
1,Yu-Na KIM,KOR,207.71,1,76.12,1,131.59,2009-03-29,wc2009
2,Joannie ROCHETTE,CAN,191.29,2,67.9,3,123.39,2009-03-29,wc2009
3,Miki ANDO,JPN,190.38,4,64.12,2,126.26,2009-03-29,wc2009
4,Mao ASADA,JPN,188.09,3,66.06,4,122.03,2009-03-29,wc2009
5,Rachael FLATT,USA,172.41,7,59.3,5,113.11,2009-03-29,wc2009
6,Laura LEPISTÌÐ,FIN,170.07,6,59.66,7,110.41,2009-03-29,wc2009
7,Alena LEONOVA,RUS,168.91,11,58.18,6,110.73,2009-03-29,wc2009
8,Fumie SUGURI,JPN,164.58,9,58.4,9,106.18,2009-03-29,wc2009
9,Sarah MEIER,SUI,163.37,10,58.36,10,105.01,2009-03-29,wc2009
10,Elene GEDEVANISHVILI,GEO,162.48,8,58.82,11,103.66,2009-03-29,wc2009
11,Alissa CZISNY,USA,159.78,14,53.28,8,106.5,2009-03-29,wc2009
12,Carolina KOSTNER,ITA,153.56,5,63.18,15,90.38,2009-03-29,wc2009
13,Susanna PÌÐYKIÌÐ,FIN,153.31,12,57.12,12,96.19,2009-03-29,wc2009
14,Ivana REITMAYEROVA,SVK,147.41,16,52.98,13,94.43,2009-03-29,wc2009
15,Cynthia PHANEUF,CAN,146.09,15,53.14,14,92.95,2009-03-29,wc2009
16,Elena GLEBOVA,EST,140.02,13,55.9,17,84.12,2009-03-29,wc2009
17,Na-Young KIM,KOR,131.5,17,51.5,21,80,2009-03-29,wc2009
18,Annette DYTRT,GER,131.15,18,51.04,19,80.11,2009-03-29,wc2009
19,Anna JURKIEWICZ,POL,130.29,20,45.6,16,84.69,2009-03-29,wc2009
20,Jenna MCCORKELL,GBR,128.67,21,45.52,18,83.15,2009-03-29,wc2009
21,Tugba KARADEMIR,TUR,124.31,22,44.24,20,80.07,2009-03-29,wc2009
22,Candice DIDIER,FRA,122.08,19,50.16,22,71.92,2009-03-29,wc2009
23,Kerstin FRANK,AUT,105.73,23,43.2,23,62.53,2009-03-29,wc2009
24,Ana Cecilia CANTU,MEX,101.82,24,41.58,24,60.24,2009-03-29,wc2009
25,Tamar KATZ,ISR,40.62,25,40.62,DNQ,DNQ,2009-03-29,wc2009
26,Sonia LAFUENTE,ESP,39.04,26,39.04,DNQ,DNQ,2009-03-29,wc2009
27,Viktoria HELGESSON,SWE,38.98,27,38.98,DNQ,DNQ,2009-03-29,wc2009
28,Chaochih LIU,TPE,38.06,28,38.06,DNQ,DNQ,2009-03-29,wc2009
29,Gracielle Jeanne TAN,PHI,37.74,29,37.74,DNQ,DNQ,2009-03-29,wc2009
30,Nella SIMAOVA,CZE,37.44,30,37.44,DNQ,DNQ,2009-03-29,wc2009
31,Anastasia GIMAZETDINOVA,UZB,37.38,31,37.38,DNQ,DNQ,2009-03-29,wc2009
32,Emma HAGIEVA,AZE,36.76,32,36.76,DNQ,DNQ,2009-03-29,wc2009
33,Cheltzie LEE,AUS,35.46,33,35.46,DNQ,DNQ,2009-03-29,wc2009
34,Irina MOVCHAN,UKR,35.06,34,35.06,DNQ,DNQ,2009-03-29,wc2009
35,Teodora POSTIC,SLO,33.66,35,33.66,DNQ,DNQ,2009-03-29,wc2009
36,Roxana LUCA,ROU,33.28,36,33.28,DNQ,DNQ,2009-03-29,wc2009
37,Tamami ONO,HKG,32.7,37,32.7,DNQ,DNQ,2009-03-29,wc2009
38,Zanna PUGACA,LAT,32.42,38,32.42,DNQ,DNQ,2009-03-29,wc2009
39,Bianka PADAR,HUN,32.1,39,32.1,DNQ,DNQ,2009-03-29,wc2009
40,Isabelle PIEMAN,BEL,32.04,40,32.04,DNQ,DNQ,2009-03-29,wc2009
41,Sonia RADEVA,BUL,31.98,41,31.98,DNQ,DNQ,2009-03-29,wc2009
42,Yan LIU,CHN,31.14,42,31.14,DNQ,DNQ,2009-03-29,wc2009
43,Victoria MUNIZ,PUR,30.94,43,30.94,DNQ,DNQ,2009-03-29,wc2009
44,Lejeanne MARAIS,RSA,30.92,44,30.92,DNQ,DNQ,2009-03-29,wc2009
45,Charissa TANSOMBOON,THA,29.04,45,29.04,DNQ,DNQ,2009-03-29,wc2009
46,Mirna LIBRIC,CRO,28.9,46,28.9,DNQ,DNQ,2009-03-29,wc2009
47,Maria PAPASOTIRIOU,GRE,28.32,47,28.32,DNQ,DNQ,2009-03-29,wc2009
48,Beatrice ROZINSKAITE,LTU,28.24,48,28.24,DNQ,DNQ,2009-03-29,wc2009
49,Ksenia JASTSENJSKI,SRB,27.62,49,27.62,DNQ,DNQ,2009-03-29,wc2009
50,Merovee EPHREM,MON,25.3,50,25.3,DNQ,DNQ,2009-03-29,wc2009
51,Stacy PERFETTI,BRA,25.24,51,25.24,DNQ,DNQ,2009-03-29,wc2009
52,Clara PETERS,IRL,23.64,52,23.64,DNQ,DNQ,2009-03-29,wc2009
53,Yoniko Eva WASHINGTON,IND,19.68,53,19.68,DNQ,DNQ,2009-03-29,wc2009
WD,Sonja MUGOSA,MNE,WD,WD,WD,WD,WD,2009-03-29,wc2009
