10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
5,Kimmie MEISSNER,USA,0,59.08,30.4,28.68,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,SpSq4,,3.4,False,0.6,1,0,0,1,0,1,2,1,1,0,,4.0
2,3F,e,5.5,False,-1.6,-1,-3,-1,-1,-2,-2,-2,-2,-2,-2,,3.9
3,3Lz+3T<,,7.3,False,-1.4,-1,-2,-1,-1,-2,-2,-2,-2,-1,-2,,5.9
4,LSp2,,1.8,False,0.2,1,0,0,1,1,1,2,1,0,0,,2.0
5,CCoSp4,,3.5,False,0.5,1,1,1,1,0,1,1,1,1,1,,4.0
6,2A,,3.5,False,0.2,1,0,0,0,0,0,0,0,1,0,,3.7
7,FSSp4,,3.0,False,0.3,1,0,0,1,0,0,1,0,1,1,,3.3
8,SlSt3,,3.1,False,0.5,1,1,1,1,1,1,1,1,2,1,,3.6
,,,31.1,,,,,,,,,,,,,,30.4
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,7.0,7.25,7.5,7.25,7.0,7.5,7.0,7.25,7.0,7.5,,7.3
,Transition / Linking Footwork  ,,,,0.8,6.5,7.0,7.25,6.5,6.5,6.75,6.5,6.75,6.0,7.25,,6.8
,Performance / Execution  ,,,,0.8,7.5,7.5,7.25,7.0,6.75,7.25,7.0,7.0,7.25,7.5,,7.35
,Choreography / Composition  ,,,,0.8,7.25,7.0,7.25,7.0,6.75,7.5,6.75,7.5,7.0,7.25,,7.15
,Interpretation  ,,,,0.8,7.25,7.25,7.25,7.25,6.5,7.5,6.75,7.5,7.25,7.25,,7.25
,,,,,,,,,,,,,,,,,28.68
