10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
9,Anastasia GREBENKINA / Vazgen AZROJAN,ARM,0,42.8,23.1,20.7,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,SlLi4,,4.0,False,0.3,0,1,1,0,1,1,0,0,1,1,,4.3
2,Sp3,,4.0,False,-0.2,0,0,0,0,-1,0,-1,-1,-1,0,,3.8
3,NtMiTw3,,2.8,False,-0.3,-1,0,-1,-1,0,0,-1,-1,-1,1,,2.5
4,NtMiSt2,,3.2,False,0.0,0,-1,0,0,0,0,0,0,0,1,,3.2
5,DiSt2,,5.4,False,-0.4,-1,0,0,1,-1,-1,0,0,0,1,,5.0
6,RoLi4,,4.0,False,0.3,1,1,1,0,1,0,0,0,0,1,,4.3
,,,23.4,,,,,,,,,,,,,,23.1
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,4.75,5.5,5.75,6.25,5.75,5.5,5.5,5.25,5.75,6.0,,5.5
,Linking Footwork / Movement  ,,,,0.8,4.5,5.25,5.25,6.0,5.5,5.5,5.25,5.5,5.5,5.75,,5.35
,Performance  ,,,,0.6,4.75,5.5,5.5,6.0,6.0,5.75,5.5,5.25,5.75,5.75,,5.5
,Choreography  ,,,,0.6,4.75,5.75,5.5,6.5,5.75,5.5,5.0,5.5,5.25,6.0,,5.45
,Interpretation / Timing  ,,,,1.0,4.75,5.5,5.25,6.25,5.75,5.75,5.25,5.5,5.75,5.75,,5.45
,,,,,,,,,,,,,,,,,20.7
Deduction,Time violation,-1.0
