9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
2,Shoma UNO,JPN,11,93.92,48.91,46.01,1.0
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,4F<,<,8.6,False,-4.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,4.6
2,FCSp4,,3.2,False,0.93,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,,4.13
3,StSq4,,3.9,False,1.5,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,,5.4
4,4T+3T,,16.06,True,1.71,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,17.77
5,3A,,9.35,True,-0.14,-1.0,1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,,9.21
6,CSSp4,,3.0,False,0.37,-1.0,-1.0,2.0,-2.0,-1.0,2.0,2.0,2.0,1.0,,3.37
7,CCoSp4,,3.5,False,0.93,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,,4.43
,,,47.61,,,,,,,,,,,,,48.91
,Program Components,,,,Factor
,Skating Skills,,,,1.0,9.0,9.0,9.5,9.0,9.25,9.5,9.25,9.5,9.5,,9.29
,Transitions,,,,1.0,8.75,8.5,9.25,8.75,9.0,9.25,9.0,9.25,9.5,,9.04
,Performance,,,,1.0,8.75,9.0,8.75,9.0,9.0,9.25,9.25,9.25,9.25,,9.07
,Composition,,,,1.0,9.25,9.0,9.25,9.25,9.25,9.5,9.25,9.5,9.5,,9.32
,Interpretation of the Music,,,,1.0,8.75,9.25,9.5,9.0,9.25,9.25,9.25,9.5,9.5,,9.29
,,,,,,,,,,,,,,,,46.01
Deduction,Deductions Falls,-1.0
