10
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
4,Kiira KORPI,FIN,0,94.27,46.35,47.92,0.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,Ref,Scores of Panel
1,2F,,1.7,False,0.0,0,0,0,0,0,0,-1,0,-1,0,,1.7
2,3Lz+2T+2Lo,,8.8,False,-0.2,0,0,-2,0,0,0,0,-1,-1,0,,8.6
3,1F,,0.5,False,-0.02,0,0,0,-1,0,0,-1,0,-2,-1,,0.48
4,SpSq3,,3.1,False,0.0,0,0,0,0,0,0,1,0,0,1,,3.1
5,LSp3,,2.4,False,0.2,1,1,0,0,0,0,1,0,1,0,,2.6
6,3Lo+2T,,6.93,True,0.0,0,1,0,0,0,0,0,0,0,0,,6.93
7,3Lo,,5.5,True,0.0,0,0,0,0,-1,0,1,0,0,0,,5.5
8,2A,,3.63,True,0.0,0,0,0,0,0,0,0,0,0,-1,,3.63
9,CoSp3,,2.5,False,0.0,0,0,0,0,0,0,0,0,1,0,,2.5
10,FSSp4,,3.0,False,0.0,0,0,0,0,0,0,0,0,0,1,,3.0
11,CiSt3,,3.1,False,0.2,1,0,0,0,1,0,0,0,1,1,,3.3
12,3S<+2T<,,1.87,True,-0.36,-2,-1,-2,-1,-1,-1,-2,-1,-2,-3,,1.51
13,CCoSp4,,3.5,False,0.0,0,0,0,0,0,0,0,0,0,0,,3.5
,,,46.53,,,,,,,,,,,,,,46.35
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,6.5,6.0,6.5,6.5,5.75,6.5,5.75,5.75,5.75,5.75,,6.1
,Transition / Linking Footwork  ,,,,1.6,6.0,5.75,6.5,6.0,5.75,6.0,5.5,5.5,5.0,6.0,,5.8
,Performance / Execution  ,,,,1.6,6.25,5.75,6.5,6.25,6.0,6.25,5.5,5.75,5.5,6.25,,6.0
,Choreography / Composition  ,,,,1.6,6.25,6.0,6.25,6.25,6.0,6.0,5.75,5.75,5.5,6.25,,6.0
,Interpretation  ,,,,1.6,6.25,6.0,6.25,6.25,6.0,6.25,5.75,5.75,5.75,6.0,,6.05
,,,,,,,,,,,,,,,,,47.92
