12
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
16,Dominika PIATKOWSKA / Dmitri KHROMIN,POL,0,73.62,41.35,33.27,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,10,11,12,Ref,Scores of Panel
1,3T,,4.0,False,-3.0,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,,1.0
2,2A+SEQ,,2.8,False,-1.73,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,,1.07
3,2FTw1,,3.0,False,0.21,0,1,1,1,0,-1,0,1,0,0,0,1,,3.21
4,5SLi3,,5.5,False,0.0,0,0,0,0,0,0,0,0,0,0,0,1,,5.5
5,3LoTh,,5.0,False,-0.2,0,0,0,0,-1,-1,0,0,-1,0,-1,0,,4.8
6,3Li3,,3.5,False,-0.13,0,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,,3.37
7,BoDs1,,3.0,False,-0.5,-1,0,-2,-1,-1,-1,-1,0,0,0,-1,-1,,2.5
8,SpSq4,,3.4,False,0.0,0,0,0,0,0,0,0,0,0,0,-1,0,,3.4
9,5ALi3,,6.0,False,0.0,0,0,0,0,0,0,0,-1,0,0,-1,0,,6.0
10,3STh,,4.95,True,-0.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,,4.25
11,FCCoSp1,,2.0,False,-0.04,0,0,-1,0,0,0,-1,0,0,0,0,0,,1.96
12,SlSt1,,1.8,False,-0.3,-1,-1,-2,0,0,-1,-1,-2,-1,-1,-1,0,,1.5
13,PCoSp1,,3.0,False,-0.21,-1,-1,-1,-1,0,0,-1,-1,0,-1,-2,-1,,2.79
,,,47.95,,,,,,,,,,,,,,,,41.35
,Program Components,,,,Factor
,Skating Skills  ,,,,1.6,4.25,4.75,4.5,4.25,4.25,4.25,4.75,4.5,3.5,4.5,4.0,4.0,,4.36
,Transition / Linking Footwork  ,,,,1.6,4.0,4.5,4.0,3.75,4.0,3.75,4.25,4.0,3.25,4.25,3.5,4.0,,4.0
,Performance / Execution  ,,,,1.6,4.0,4.25,4.25,4.0,4.25,4.0,4.5,4.25,3.5,4.25,3.5,4.25,,4.18
,Choreography / Composition  ,,,,1.6,4.25,4.5,4.5,4.25,4.0,4.25,4.0,4.25,3.5,4.5,3.75,4.0,,4.18
,Interpretation  ,,,,1.6,4.0,4.5,4.0,4.0,4.0,3.75,4.5,4.25,3.5,4.25,3.75,4.0,,4.07
,,,,,,,,,,,,,,,,,,,33.27
Deduction,Falls,-1.0
