9
Rank,Name,Nation,Starting Number,Total Segment Score,Total Element Score,Total Program Component Score (factored),Total Deductions
6,Miriam ZIEGLER / Severin KIEFER,AUT,1,52.06,27.6,25.46,1.00
#,Executed Elements,Info,Base Value,Bonus,GOE,1,2,3,4,5,6,7,8,9,Ref,Scores of Panel
1,3TwB,,5.0,False,-1.0,0,-1,-1,-2,-1,-2,-1,-2,-2,,4.0
2,2Lz,,2.1,False,-0.64,-2,-3,-2,-2,-2,-3,-2,-2,-2,,1.46
3,5RLi4,,7.5,False,0.3,0,1,0,0,0,0,1,1,1,,7.8
4,BiDs3,,3.2,False,0.3,0,0,0,0,1,1,1,1,0,,3.5
5,FCCoSp4,,3.5,False,0.5,1,2,1,1,0,1,1,1,1,,4.0
6,3FTh,,5.5,False,-2.1,-3,-2,-3,-3,-3,-3,-3,-3,-3,,3.4
7,StSq3,,3.3,False,0.14,0,0,0,0,1,0,1,1,0,,3.44
,,,30.1,,,,,,,,,,,,,27.6
,Program Components,,,,Factor
,Skating Skills  ,,,,0.8,6.25,6.25,7.0,6.25,7.25,6.25,6.75,6.75,6.5,,6.54
,Transitions  ,,,,0.8,6.0,5.75,6.5,5.25,6.25,6.25,6.75,6.5,6.25,,6.21
,Performance  ,,,,0.8,6.5,5.75,6.75,5.75,6.75,6.0,6.75,6.5,6.0,,6.32
,Composition  ,,,,0.8,6.25,6.5,7.25,5.75,6.25,6.25,6.75,6.75,6.25,,6.43
,Interpretation of the Music  ,,,,0.8,6.25,6.0,7.0,6.0,6.25,6.0,7.0,6.5,6.25,,6.32
,,,,,,,,,,,,,,,,25.46
Deduction,Deductions Falls,-1.0
